dt,side,delta,var,auc,n
2026-06-14,-1,2.0,obi,0.518124223073583,12103
2026-06-14,-1,2.0,ofi,0.5043647810365492,12103
2026-06-14,-1,2.0,aggr,0.4929123235792032,12103
2026-06-14,-1,2.0,depth,0.5702203683069568,12103
2026-06-14,-1,2.0,qdepl,0.5432043826393054,12103
2026-06-14,-1,2.0,drift,0.4896380232150669,12103
2026-06-15,1,0.5,obi,0.47170509598549065,16695
2026-06-15,1,0.5,ofi,0.4363517218651428,16695
2026-06-15,1,0.5,aggr,0.5100142358487817,16695
2026-06-15,1,0.5,depth,0.5222402518063834,16695
2026-06-15,1,0.5,qdepl,0.5549119731334785,16695
2026-06-15,1,0.5,drift,0.475113449626393,16695
2026-06-15,1,1.0,obi,0.4867567149489863,16695
2026-06-15,1,1.0,ofi,0.4431922601819947,16695
2026-06-15,1,1.0,aggr,0.5117254745469749,16695
2026-06-15,1,1.0,depth,0.526264154581141,16695
2026-06-15,1,1.0,qdepl,0.547463373515044,16695
2026-06-15,1,1.0,drift,0.4971070289223126,16695
2026-06-15,1,2.0,obi,0.49479564270933984,16695
2026-06-15,1,2.0,ofi,0.4723073732729225,16695
2026-06-15,1,2.0,aggr,0.5343031271788135,16695
2026-06-15,1,2.0,depth,0.5316502823630164,16695
2026-06-15,1,2.0,qdepl,0.5413578309498562,16695
2026-06-15,1,2.0,drift,0.5174849178468223,16695
2026-06-15,-1,0.5,obi,0.4961338488379285,16765
2026-06-15,-1,0.5,ofi,0.43417485406122497,16765
2026-06-15,-1,0.5,aggr,0.5029459468442318,16765
2026-06-15,-1,0.5,depth,0.5436536405956848,16765
2026-06-15,-1,0.5,qdepl,0.5427396348100325,16765
2026-06-15,-1,0.5,drift,0.473595808068205,16765
2026-06-15,-1,1.0,obi,0.5032620275518758,16765
2026-06-15,-1,1.0,ofi,0.45636802094152995,16765
2026-06-15,-1,1.0,aggr,0.4974885724838136,16765
2026-06-15,-1,1.0,depth,0.546900627264797,16765
2026-06-15,-1,1.0,qdepl,0.5645963258122699,16765
