mo,buy,sell,spread_bp,spread_q1,spread_q3,var5,var5_q1,var5_q3,n,vol,rel
771,152.48780597014922,96.58377611940297,1.5598027660856317,0.9487793418339934,1.8702928708702424,0.019201160481160075,0.005623074016663246,0.025299455370973008,67,249.07158208955218,-39
772,73.86383582089552,91.79282089552237,1.5895801275578298,1.0065052375992332,1.8912226159808325,0.01865010474454138,0.006281580111938399,0.025653990524868768,67,165.6566567164179,-38
773,83.97592537313432,115.95401492537314,1.595990746832519,0.8812401432053473,1.9014261782443396,0.018055343616072216,0.007147181810487328,0.024990239057587856,67,199.92994029850746,-37
774,96.60389552238806,87.04750746268655,1.5827325819152664,0.818425041523395,1.7661988717440444,0.018810952575523805,0.005743316671175652,0.02376780037036747,67,183.6514029850746,-36
775,79.93255223880597,73.0565223880597,1.641471526873301,0.9318526072868663,1.9294049879984996,0.019632142010653664,0.0057505589741733195,0.02292439773698102,67,152.98907462686566,-35
776,73.10767164179106,103.77682089552238,1.5622801704043923,0.9692304033199054,1.9566515917696377,0.020979941467409047,0.006571069473222479,0.026783759752493082,67,176.88449253731343,-34
777,104.94608955223882,138.44347761194024,1.498125818197317,0.9131919311531628,1.8711760933088493,0.020444518996922897,0.0053483387357711135,0.022310650171446043,67,243.38956716417906,-33
778,86.54540298507463,109.19020895522388,1.4870434383722164,1.0231741743425906,1.7888143278865827,0.01883280641706711,0.006039545611282203,0.025812519346859013,67,195.7356119402985,-32
779,62.59058208955223,78.28519402985073,1.5059619159735795,0.8354565426147339,1.6991627190045857,0.018127781552197297,0.0048674703544981015,0.021505168816060946,67,140.87577611940296,-31
780,123.14361194029853,104.13371641791046,1.7388799985844294,1.0017026697702223,2.125814315839352,0.024973614070573663,0.007017206442462218,0.02711704618077641,67,227.277328358209,-30
781,102.1800895522388,111.92623880597014,1.661053028253511,0.9108824949667236,1.964735494082166,0.02426795039762601,0.007805780306517634,0.027702012643449205,67,214.10632835820894,-29
782,94.46647761194029,106.57210447761194,1.5922230300518048,0.9310229731489585,2.027238091971703,0.024767468526911616,0.008201702356261567,0.02728072615042856,67,201.03858208955222,-28
783,103.98449253731343,90.66610447761191,1.615548376670119,0.9625102927765002,1.862703889175358,0.02546855157186797,0.007045837942917943,0.032691243988395464,67,194.65059701492532,-27
784,88.45728358208954,80.50511940298507,1.5993497752129207,0.8990296849263061,1.8726707133305214,0.025588428983246165,0.007950706585223231,0.031398306914411124,67,168.96240298507462,-26
785,81.84191044776122,80.99597014925372,1.5528440377365145,0.8569381856091638,1.9401366130924738,0.018582908797895654,0.0062225400782029905,0.027595506801873584,67,162.83788059701493,-25
786,87.03710447761193,91.4014328358209,1.65496386064377,0.8539148959510988,2.013523507842442,0.020029218595425037,0.005162519556411109,0.030675038320969295,67,178.43853731343285,-24
787,88.6784626865672,99.79388059701492,1.6638123621900351,0.9087683058878118,1.9451477788916576,0.01998913306340406,0.005718289789137685,0.02676886854742409,67,188.47234328358212,-23
