feat,q,side,h,dec,n,n_fill,n_touch,sum_pnl,sum_pnl_touch,sum_ret,sum_ret_fill,sum_retc,sum_retc_fill,sum_mmend_fill,sum_spr,sum_tau,sum_q,fill_rate,touch_rate,pnl,pnl_touch,ret,ret_fill,retc,spread,tau,q_ahead,per_order,adverse,pnl_micro
ai_net_10s,0,-1,10.0,9,378087,56452,187489,-112381.876814533,-107850.34968770284,105171.19940226649,-146783.45616051057,75818.91739810641,-139763.77129628442,-1461.0010488426183,567202.473023298,251099763767.822,7710755.18,0.1493095504473838,0.4958885124323238,-2.078751024136133,-0.663235612156995,0.278166663763278,-2.6001462509833235,0.20053299213701187,1.5001903610102911,664132.2335013422,20.394129340601502,-0.31037738090580475,-2.740846204641279,-2.1046314366785164
ai_net_10s,0,-1,30.0,0,113755,94327,100167,-239304.8802115042,-182137.3577838418,-85843.5809823261,-317120.8975432725,-27105.25113637905,-268640.53435868904,-1546.4303661050315,199427.33819846573,33524.52570683578,79866.864,0.8292119027735044,0.8805503054810777,-2.6249711769854254,-1.9063369551233622,-0.7546356730018556,-3.361931340372031,-0.23827744834406445,1.753130308104837,0.2947081509106042,0.7020954155861281,-2.17665734439369,-3.413536331037844,-2.641365532430897
ai_net_10s,0,-1,30.0,1,115111,85506,98113,-242345.9676505968,-144130.836838935,-30382.81879247372,-308600.5455025494,2518.255335248724,-283235.6516709171,-873.4511618772344,191152.15984418493,178919.04818424542,275538.075,0.7428134583141489,0.8523338342990678,-2.9222568667765634,-1.557028944573451,-0.26394366127019764,-3.6091098344274015,0.021876756654435493,1.660589864080626,1.5543175559611628,2.393672846209311,-2.1706917292925683,-3.664551798816876,-2.9324719529912997
ai_net_10s,0,-1,30.0,2,119029,80068,99639,-254041.79704897953,-130629.39959094876,-4251.517637697216,-313166.2057123087,12805.181985473393,-300130.7926144497,-936.8673564212581,190607.19460171647,521847.8275442609,541179.6410000001,0.6726764065899907,0.8370985222088735,-3.260825561385067,-1.399026802667116,-0.03571833450417307,-3.9112530063484625,0.10758035424538048,1.6013508859329784,4.3842074414156285,4.5466200757798525,-2.193480421149296,-3.973501004351556,-3.2725264575785684
ai_net_10s,0,-1,30.0,3,121943,74839,100558,-260986.82606835946,-123758.80007542661,8391.841919545994,-315055.5414853824,14929.283896544997,-308429.32947950775,-795.2210425698869,194852.65731457254,1220527.834751326,886061.638,0.613721164806508,0.8246311801415416,-3.575310440657404,-1.318720579918322,0.06881774205609173,-4.209777542262489,0.12242837962445567,1.5978994884050133,10.009002851753081,7.266195173154671,-2.1942436881851313,-4.286260184859911,-3.5859361978504434
ai_net_10s,0,-1,30.0,4,123891,68316,100744,-264167.5572642579,-121289.83728145658,19064.019560470962,-312650.13503092097,16501.695196553082,-310576.5435171561,-58.36254745891445,197270.91352947967,2469873.6714252457,1232652.58,0.5514202000145288,0.8131664124109096,-3.954847550562942,-1.2919410513922078,0.15387735638965674,-4.5765287052948205,0.13319527000793505,1.592294141862441,19.935860324198252,9.94949253779532,-2.180782827358387,-4.662994621494162,-3.9557018533245047
ai_net_10s,0,-1,30.0,5,123096,60727,99456,-252644.64493422865,-109374.4251204212,28956.42275303957,-293799.3623371111,18762.871204713603,-294908.30450942105,-83.69312770513561,190316.00589929734,5338944.80210538,1660743.442,0.4933304087866381,0.8079547670111132,-4.248334693533826,-1.18772676480475,0.23523447352505011,-4.838035179361916,0.15242470270937808,1.5460779058563832,43.37220382551326,13.4914492916098,-2.095832691023499,-4.933373646462018,-4.249712879969927
ai_net_10s,0,-1,30.0,6,120037,53503,95929,-231973.51714161868,-103161.22429352893,42173.00026232894,-266954.3388531037,28761.612086904923,-268462.95351244044,285.0596135752248,178225.84381322318,10319422.982913781,2084538.999,0.4457209027216608,0.7991619250731025,-4.423710467480677,-1.163391427967861,0.35133334107257713,-4.989520940005303,0.23960622213904814,1.4847575648610276,85.96868451322327,17.36580386880712,-1.9717402229447476,-5.078089249911191,-4.418382549166279
ai_net_10s,0,-1,30.0,7,121812,48131,95709,-214488.88503360655,-94962.92984554183,48330.952356566144,-245399.06463148058,32639.37425298219,-247109.39263271488,223.87156741077163,178992.14911959454,25966326.989589185,2756423.2770000002,0.39512527501395595,0.7857107674120777,-4.54435629913375,-1.0802048067114047,0.39676675825506635,-5.098565677660563,0.2679487591779315,1.4694131047810934,213.1672330278559,22.62850357107674,-1.795590032456626,-5.191062851524297,-4.539705002310273
ai_net_10s,0,-1,30.0,8,117311,40349,90151,-174407.39435100197,-87090.4936732934,58078.416203137676,-199245.30326342798,40011.79951148467,-200796.66619640673,-117.25996262826219,164688.5571962989,72978976.75684929,3329086.055,0.3439489902907656,0.7684786592902626,-4.410471296711244,-1.0540513324676755,0.49508073584862183,-4.938048111810156,0.3410745753721703,1.403862870458004,622.0983263023015,28.378294064495233,-1.516977149210236,-5.0244027319402464,-4.413377439679552
ai_net_10s,0,-1,30.0,9,377999,112720,262116,-342966.4878025321,-196417.14386289121,152111.14677239352,-416375.9066002434,123753.89467015957,-408401.3780120416,-3164.1516530408785,567071.9086147731,251049612325.99292,7708997.772,0.2982018470948336,0.6934304059005447,-3.1306409492772542,-0.8373519810423293,0.4024115057775114,-3.693895551811954,0.32739212185788735,1.50019420319835,664154.1705824431,20.394227952984004,-0.9335629136652005,-3.7927380508764292,-3.1587118475476665
ai_net_10s,0,-1,60.0,0,113727,100073,104156,-279023.94180894,-212488.96729953168,-102504.92477855773,-360709.49037944817,-43140.28410033468,-308715.26253426255,-1052.860787660412,199387.05232098256,33497.441459796966,79849.628,0.8799405594098147,0.9158423241622482,-2.876204029148122,-2.128102992621949,-0.9013244416766267,-3.6044636453333885,-0.37933194492367406,1.753207701961562,0.29454255770219,0.7021167181056389,-2.5308885823853617,-3.664807880128903,-2.8867249567475786
ai_net_10s,0,-1,60.0,1,115082,93953,102977,-277635.64586360374,-154259.91528263653,-26767.52468344083,-350464.30513047567,7171.994968905633,-322036.0831932047,-250.1487296750949,191120.2577826856,178853.30823701914,275488.105,0.816400479657983,0.8948141325315861,-3.0430482247890303,-1.5860035860690886,-0.23259523368937654,-3.730208775988799,0.062320736248115544,1.6607311115785752,1.554137990624243,2.3938418258285394,-2.484346030340138,-3.7854137805783177,-3.045710712731673
ai_net_10s,0,-1,60.0,2,119007,91416,105264,-307445.7067092559,-142754.98572374356,-324.61142694412615,-375414.5909678316,16921.046766659478,-360736.346879297,-718.5611504015022,190585.1835393337,521748.7375878039,541104.841,0.7681564949960926,0.8845193980186039,-3.451149850236894,-1.4441615150834433,-0.002727666666197166,-4.10666175470193,0.14218530646650598,1.6014619605513432,4.384185279755005,4.54683204349324,-2.6510231726642624,-4.163880830512565,-3.459010193616625
ai_net_10s,0,-1,60.0,3,121902,88030,106746,-330851.37246064947,-134591.00438221445,16801.735181816028,-395558.8498075057,23718.147259981746,-388386.1283795736,-518.410602390036,194808.97048517142,1220028.7548085707,885937.558,0.7221374546767075,0.8756706206624993,-3.846393416569913,-1.3488529067338773,0.13782985662102368,-4.49345506994781,0.19456733490821929,1.5980785424781498,10.008275129272453,7.2676211875112795,-2.777624751527042,-4.557432687808988,-3.8522824385214074
ai_net_10s,0,-1,60.0,4,123857,83627,107354,-359181.4311379178,-143705.56239520086,17702.936784643254,-419915.04109741404,15023.134694313301,-419136.4681687856,-657.0904157225056,197242.40450782445,2469328.266865136,1232446.585,0.675189936781934,0.8667576317850424,-4.383041447593693,-1.426613953790272,0.1429304503148248,-5.021285483126431,0.12129419164288899,1.5925010658083472,19.936929417514843,9.950560606182936,-2.959385477913382,-5.091291980497867,-4.390898843120526
ai_net_10s,0,-1,60.0,5,123071,77048,106327,-361271.03502069745,-126265.98161245858,33709.50449940792,-415064.5999472282,23865.056449998458,-418099.19790628547,-190.72602108342278,190267.3559572158,5337898.128144109,1660609.774,0.6260451284218053,0.8639484525192775,-4.776908667592896,-1.2755251028662389,0.27390290563502306,-5.387091163264825,0.19391291571530628,1.5459966682420374,43.372509593195055,13.4931037693689,-2.9905604002624293,-5.461907001713914,-4.779384085787832
ai_net_10s,0,-1,60.0,6,120010,69991,102764,-338629.90600778884,-107713.68535806319,55905.76907418246,-385639.41433019243,42411.154059499,-389885.90549423615,-238.44628507383453,178193.77990387616,10317708.177975278,2084256.691,0.5832097325222898,0.856295308724273,-4.926192139100582,-1.1361655575694134,0.46584258873579254,-5.509842898804024,0.35339683409298395,1.4848244304964267,85.97373700504356,17.36735847846013,-2.8730031997982572,-5.580604354348795,-4.929598952620518
ai_net_10s,0,-1,60.0,7,121782,65363,103346,-334490.35215880664,-104140.82269996038,59790.45139835464,-377861.323574769,43820.140168940496,-382049.8256796187,0.1393099317592288,178947.4622375217,25963497.121571936,2756256.81,0.5367213545515758,0.8486147378101854,-5.205426558738226,-1.0956908898260251,0.49096296167212433,-5.7809666565911755,0.359824441780727,1.4694081410842463,213.19650787121196,22.632710991772182,-2.793863593624728,-5.8521306292803486,-5.205424427411148
ai_net_10s,0,-1,60.0,8,117274,56926,97886,-282975.0303912774,-83653.06018179448,81765.23593073878,-319038.6296045238,63372.69644522957,-323642.459076673,-520.8480411016315,164650.67393377013,72969099.43123493,3328974.486,0.48541023585790544,0.8346777631870662,-5.058927702478259,-0.9425967776984909,0.6972153753665671,-5.604444886423143,0.5403814694239949,1.403982757761909,622.2103742622826,28.386296075856542,-2.4556552892480634,-5.672919081359214,-5.068077265790307
ai_net_10s,0,-1,60.0,9,377842,160148,294191,-600872.5248219679,-238282.07234614273,191910.36503992046,-708461.5313713825,163398.82012106213,-702037.061285756,-3985.269545260843,566876.5634127287,250955388616.83078,7707172.2870000005,0.42384912211982784,0.7786085189047274,-3.839982696143367,-0.8979570426904382,0.5079116801200514,-4.423792562950411,0.43245277158458334,1.500300557938844,664180.765020381,20.397870768734023,-1.6275732947156958,-4.502132975112789,-3.8648676122538452
ai_net_10s,0,1,0.1,0,362441,19903,31042,-5420.003490285833,2693.303350920055,-22013.543443536677,-18862.443155993366,16660.75541113872,-12388.543717704224,-2436.3718284029455,587258.9690470055,67258.46386348763,412683.94,0.05491376527489991,0.08564704324290022,-0.36032093102978613,-0.0012367968906624865,-0.06073690185033337,-0.9477185929755999,0.04596818630104961,1.6202884581131978,0.18557079321458564,1.1386237760076812,-0.019786579030203075,-1.082465160086385,-0.48273322206143693
ai_net_10s,0,1,0.1,1,274146,5753,16616,-1357.871774669527,6198.790317455959,-2785.2708372848324,-4865.493402749923,1076.0284673030096,-4429.365783793688,-535.74950309482,441257.18132841046,272374.62111801875,1108680.888,0.02098516848686466,0.06061003990574366,-0.3240284676985098,0.285061526086661,-0.010159808413344832,-0.8457315144706975,0.00392501976064947,1.6095700149862133,0.9935385565283417,4.044125714035587,-0.006799791989193811,-1.0408134751916165,-0.4171537072421948
ai_net_10s,0,1,0.1,2,220295,2870,13037,-873.3055725275078,5811.46599275781,1121.4343342054,-2495.4171917351787,-5043.542338561036,-2535.013811793858,-129.70744633505228,348641.9998510537,585861.1926901288,1776490.962,0.013027985201661409,0.0591797362627386,-0.3922876559329296,0.357767123782911,0.00509060275632856,-0.8694833420680065,-0.022894493014190224,1.5826142211627758,2.6594393549110458,8.064145631993464,-0.005110717776288649,-1.0955947665143175,-0.43748188810542166
ai_net_10s,0,1,0.1,3,173729,1474,10180,-546.160954304721,4770.493539043513,3433.7119003353855,-1345.7199726563028,-5858.515006621703,-1512.4601807361505,-88.10235388761356,267427.61082671897,952599.3494891119,2381998.147,0.008484478699583834,0.0585970102861353,-0.45852981974540097,0.3806142965661604,0.019764759483652042,-0.912971487555158,-0.03372214775093221,1.5393377664449746,5.483248907718987,13.710999009952282,-0.0038903864887538694,-1.1401987029678882,-0.5183007518265499
ai_net_10s,0,1,0.1,4,140320,718,8014,-392.66206900530125,4002.268575453099,4423.239857668282,-753.6065194219166,-5645.235946752942,-935.4568296342159,-114.12152816134835,211748.05289318762,1449413.435586595,3019706.574,0.005116875712656784,0.057112314709236035,-0.6348831044642078,0.41140960512267266,0.03152251894005332,-1.0495912526767641,-0.04023115697514924,1.509036864974256,10.32934318405498,21.520143771379704,-0.0032486179376090447,-1.3014015369513359,-0.7938267370009047
ai_net_10s,0,1,0.1,5,108941,376,6079,-109.20306894504218,3147.870978658878,4437.873634095082,-336.7221839351764,-3884.7648433376758,-429.55977217378205,-51.007757455794334,159496.72482526815,2075718.015483991,3680876.684,0.003451409478525073,0.05580084632966468,-0.3784336940027717,0.42982710621136344,0.04073648703513904,-0.8955377232318522,-0.03565934628227826,1.4640651804671165,19.053597961134844,33.787799671381755,-0.0013061296384744233,-1.0224662842363301,-0.51409262340648
ai_net_10s,0,1,0.1,6,77360,165,4374,-132.5204171198543,2072.7938298485074,3404.5553883708203,-227.2022886800329,-2376.1330167302485,-271.83021626165703,-12.102586486095745,106207.72286496995,2895435.6099921362,4202417.934,0.0021328852119958633,0.05654084798345398,-0.8911540431506321,0.3858897644829692,0.04400924752289064,-1.376983567757775,-0.03071526650375192,1.3729023121118142,37.428071483869395,54.32287918821097,-0.0019007292802463065,-1.4896051992065393,-0.9645030521572729
ai_net_10s,0,1,0.1,7,51578,94,3130,-27.800854809079667,1369.9299272076357,2191.112070155956,-98.08581004953076,-1175.1919030861745,-118.97066143235158,-2.026251091251652,67243.96277274369,4312410.253908158,4751422.374,0.0018224824537593548,0.060684788087944475,-0.3837537745646773,0.3496772930375833,0.04248152449020815,-1.0434660643567102,-0.022784751310368268,1.3037334284529003,83.60948958680365,92.12110539377254,-0.0006993845207080474,-0.9476204887911275,-0.4053096372375672
ai_net_10s,0,1,0.1,8,30034,17,1546,-2.201324645072274,645.9593567697463,1120.822869279614,-17.17145188589342,-429.57427722541297,-20.95124334331011,2.981163706250456,38849.27192079416,6691697.433135961,4938877.811,0.0005660251714723314,0.05147499500566025,-0.2174896850042514,0.3298262333568863,0.03731846804553553,-1.010085405052554,-0.014302932583918657,1.2935097529731026,222.8040698253966,164.44289175600986,-0.00012310463624799474,-0.7762445614908027,-0.04212711404834221
ai_net_10s,0,1,0.1,9,15651,6,611,-2.142954198966967,311.2491142848262,237.42684319321583,-7.074316019108906,-323.05248847809054,-12.766992107007269,-2.675633531872279,25277.139751175404,107537752.85111612,5620972.07,0.00038336208548974505,0.03903903903903904,-0.4451590331611611,0.42140935234832444,0.015170074959632985,-1.1790526698514843,-0.020641012617602105,1.6150495017043898,6870.982866980776,359.14459587246824,-0.0001706570953272613,-1.1646837840133561,-0.8910979551398743
ai_net_10s,0,1,0.5,0,362441,60602,84067,-39552.802741907675,-30496.245634924006,-68198.035545003,-79024.68245465122,28980.926315556175,-59468.45578074864,-5554.330262272149,587258.9690470055,67258.46386348763,412683.94,0.1672051451132736,0.23194671684494855,-0.7406649737947208,-0.45076119803161774,-0.18816313702093032,-1.3039946281418306,0.07996039718342068,1.6202884581131978,0.18557079321458564,1.1386237760076812,-0.1238429944236653,-1.4628092028513198,-0.8323175638457447
ai_net_10s,0,1,0.5,1,274146,21317,46714,-11626.957051747379,-2457.41833365179,-15019.052204387934,-24284.47870328065,-1144.171891233183,-22244.48126178654,-1261.6544169483568,441257.18132841046,272374.62111801875,1108680.888,0.0777578370649216,0.17039825494444566,-0.6334312075689533,-0.1406056071766877,-0.05478486720356282,-1.139207144686431,-0.004173585940459401,1.6095700149862133,0.9935385565283417,4.044125714035587,-0.04925424062998321,-1.35021621506206,-0.6926165721581712
ai_net_10s,0,1,0.5,2,220295,11204,35991,-6817.997653224842,2043.6642742970982,93.78712149620053,-12794.077468595706,-13367.24006153509,-13079.226302966837,-682.8759182543021,348641.9998510537,585861.1926901288,1776490.962,0.05085907533080642,0.16337638167003338,-0.6965324574459872,-0.031217352274260278,0.00042573422681495504,-1.1419205166543829,-0.06067881732011662,1.5826142211627758,2.6594393549110458,8.064145631993464,-0.03542499672359718,-1.3998395680273752,-0.7574817539699342
ai_net_10s,0,1,0.5,3,173729,5966,27664,-4393.302295764271,3616.382938989877,8032.952190055012,-7274.821562922664,-14621.411824537578,-7904.971041309912,-414.3266546392521,267427.61082671897,952599.3494891119,2381998.147,0.034340841195194816,0.15923651203886513,-0.8243899255387648,0.04272523637181452,0.046238406886904386,-1.2193800809458035,-0.08416218262084958,1.5393377664449746,5.483248907718987,13.710999009952282,-0.0283102435158452,-1.506058808761252,-0.8938379065376337
