cov,bin_lab,tbin,tau_end_s,n_risk,d_fill,d_cancel,d_cens,S,h_fill,h_cancel,cif_fill,cif_cancel
dist,26-50,21,1000.0,89320.0,2195,44733,103,0.0006030196727687274,0.00005618245935580511,0.0011449703664524965,0.004002298690214066,0.9953946816370172
dist,26-50,22,1778.2794100389228,42289.0,1618,20834,15,0.00028280876036014524,0.00004916913749032677,0.0006331210200701286,0.004025374641411157,0.9956918165982287
dist,26-50,23,3162.2776601683795,19822.0,1002,9574,3,0.00013190512777928724,0.000036527300254161355,0.00034901434394544995,0.0040396716761923615,0.9958284231960284
dist,26-50,24,5623.413251903491,9243.0,580,3809,13,0.00006922645016078546,0.000025514379914502767,0.0001675590915419673,0.00404795457275621,0.9958828189770831
dist,26-50,25,10000.0,4841.0,407,1993,1,0.000034902830620265865,0.000019211825961732816,0.00009407658265782188,0.004053775286569956,0.9959113218828098
dist,26-50,26,17782.794100389227,2440.0,253,966,4,0.000017451415310132933,0.000013333718400756681,0.00005091056116652551,0.004057397278426776,0.9959251513062631
dist,26-50,27,31622.776601683792,1217.0,119,461,5,9.117268846668873e-6,7.079684452242079e-6,0.00002742634060910587,0.004059107215373591,0.9959317755157798
dist,26-50,28,56234.13251903491,632.0,88,200,0,4.962564055781791e-6,5.657571520915219e-6,0.000012858117092989135,0.004060376708504139,0.9959346607274402
dist,26-50,29,100000.0,344.0,46,117,0,2.611116552606117e-6,3.0553702674970815e-6,7.771267854286056e-6,0.004061040307186017,0.9959363485762615
dist,26-50,30,1000000.0,181.0,34,72,75,6.823475311688458e-7,2.632597754548974e-7,5.574912891986063e-7,0.004061658968947611,0.9959376586835212
dist,51-100,0,1e-9,67366649.0,2082,5516600,0,0.9180799092441128,30905.50043538606,81889185.25545184,0.00003090550043538606,0.08188918525545184
dist,51-100,1,0.01,61847967.0,0,642,0,0.9180703793059382,0.0,0.0010380293732209602,0.00003090550043538606,0.08189871519362645
dist,51-100,2,0.017782794100389226,61847325.0,4,777,0,0.9180587860322398,8.310047953379674e-6,0.0016142268149440017,0.00003096487699722157,0.081910249090763
dist,51-100,3,0.03162277660168379,61846544.0,9,3897,0,0.9180008048196074,0.000010514570378253717,0.004552808973783859,0.00003109847426135148,0.08196809670613125
dist,51-100,4,0.056234132519034905,61842638.0,178,180899,0,0.915312872397735,0.00011694898433123968,0.1188536759356007,0.000033740731263031945,0.084653386871002
dist,51-100,5,0.1,61661561.0,2243,2926160,2,0.8718432462405611,0.0008311496467796596,1.0842964112442126,0.00006703613885226776,0.1280897176205866
dist,51-100,6,0.17782794100389226,58733156.0,2557,2926458,2,0.8283645339887282,0.0005593863392952092,0.640211430473672,0.00010499260791368826,0.17153047340335803
dist,51-100,7,0.31622776601683794,55804139.0,6000,5128300,13,0.7521502495563285,0.0007768717839905077,0.6640052616397534,0.00019405746711443597,0.24765569297655712
dist,51-100,8,0.5623413251903491,50669826.0,8943,9126101,9,0.6165483188428358,0.0007171307009120247,0.7318133967040064,0.00032680866857233426,0.3831248724885919
dist,51-100,9,1.0,41534773.0,9243,7610031,23,0.503446656383478,0.0005084704175033674,0.4186384982996395,0.0004640131668108599,0.49608933044971115
dist,51-100,10,1.7782794100389228,33915476.0,11653,8079826,25,0.3833354260667486,0.0004414733060024607,0.30610379268382715,0.0006369921941161087,0.6160275817391353
dist,51-100,11,3.1622776601683795,25823972.0,13167,7278303,28,0.27509954839443684,0.00036840752112696137,0.2036440773327961,0.0008324454842361157,0.7240680061213269
dist,51-100,12,5.623413251903491,18532474.0,14427,6169421,26,0.1833052749765761,0.00031630597509405326,0.1352619896839765,0.001046602750488371,0.8156481222729355
dist,51-100,13,10.0,12348600.0,15107,4668428,23,0.11378180911345996,0.000279528033738096,0.08638091609769458,0.0012708545173256201,0.8849473363692144
dist,51-100,14,17.78279410038923,7665042.0,13475,3203427,21,0.06602924223872401,0.00022588078526986544,0.05369889471723111,0.0014708810766168473,0.9324998766846592
dist,51-100,15,31.622776601683793,4448119.0,11592,1971526,9,0.03659120083714276,0.00018829850565384897,0.03202513799669688,0.0016429564528310362,0.9617658427100262
dist,51-100,16,56.2341325190349,2464992.0,8386,1114493,8,0.019922766343826757,0.00013823070011542035,0.018370754550886617,0.001767441363191768,0.9783097922929814
dist,51-100,17,100.0,1342105.0,5932,655200,15,0.01010859236732589,0.00010099073523244291,0.011154607168627208,0.001855498937214207,0.9880359086954599
dist,51-100,18,177.82794100389228,680958.0,4530,332481,12,0.005105733395908132,0.00008547638789218279,0.006273570623130426,0.0019227458553875676,0.9929715207487043
dist,51-100,19,316.22776601683796,343935.0,3513,186268,31,0.002288297369137794,0.00007380500399086267,0.003913324931218334,0.0019748988778821495,0.9957368037529801
dist,51-100,20,562.3413251903492,154123.0,2439,77275,32,0.0011046435670168644,0.00006430635492467543,0.0020374225407151676,0.002011114995795853,0.9968842414371873
dist,51-100,21,1000.0,74377.0,2054,37022,135,0.0005237615529439533,0.00006315686425859347,0.0011383609681507535,0.0020416486137942603,0.9974345898332618
dist,51-100,22,1778.2794100389228,35166.0,1729,16663,5,0.0002498120746000686,0.00006317821569060582,0.0006088713753918825,0.002067402128803861,0.9976827857965961
dist,51-100,23,3162.2776601683795,16769.0,1185,7109,7,0.00012622844472127173,0.00005107005191578087,0.0003063772144044609,0.0020850590616958765,0.9977887124935829
dist,51-100,24,5623.413251903491,8468.0,803,2770,13,0.0000729265203592669,0.00003855961113409923,0.00013301385160828752,0.0020970381955505335,0.9978300352840903
dist,51-100,25,10000.0,4882.0,567,1336,2,0.000044493992548636924,0.000026542309573713995,0.00006254060950702274,0.002105509684393743,0.9978499963230577
dist,51-100,26,17782.794100389227,2977.0,491,811,3,0.000025024599741268326,0.000021202447499603804,0.00003502074322235985,0.0021128518286859226,0.9978621235715729
dist,51-100,27,31622.776601683792,1672.0,285,343,2,0.000015619783082072332,0.000012323465939812024,0.000014831399359142192,0.0021171199381570544,0.9978672602787609
dist,51-100,28,56234.13251903491,1042.0,166,256,1,9.290883935999817e-6,6.476095921553894e-6,9.987232264565041e-6,0.0021196095051197275,0.9978710996109443
dist,51-100,29,100000.0,619.0,82,200,5,5.0410392158831125e-6,3.039101678675471e-6,7.41244311872066e-6,0.0021208452755702577,0.997874113685214
dist,51-100,30,1000000.0,332.0,124,121,87,7.600873687726701e-7,4.775659541690738e-7,4.660119391488542e-7,0.002123011961403081,0.9978762279512282
dist,101-300,0,1e-9,80618202.0,554,6340005,0,0.9213507763420474,6871.897242262981,78642351.76071031,6.871897242262982e-6,0.07864235176071031
dist,101-300,1,0.01,74277643.0,0,545,1,0.9213440160820795,0.0,0.0007337336460294972,6.871897242262982e-6,0.07864911202067826
dist,101-300,2,0.017782794100389226,74277097.0,1,782,0,0.9213343036351244,1.7298543470885025e-6,0.001352746099423209,6.884301389076663e-6,0.07865881206348656
dist,101-300,3,0.03162277660168379,74276314.0,9,3489,0,0.9212909139295701,8.755009565226476e-6,0.0033940253747861307,6.995938710399799e-6,0.0787020901317195
dist,101-300,4,0.056234132519034905,74272816.0,70,183061,0,0.9190193301194337,0.00003829416540459697,0.10014526018758466,7.864228987357521e-6,0.0809728056515789
dist,101-300,5,0.1,74089685.0,598,3057929,12,0.8810809091054596,0.0001844199626812656,0.9430487492674915,0.000015281909382644716,0.11890380898515779
dist,101-300,6,0.17782794100389226,71031146.0,750,3076031,0,0.8429160595534277,0.000135667836966791,0.5564246296170601,0.00002458502103213288,0.1570593554255401
dist,101-300,7,0.31622776601683794,67954365.0,1638,5445020,14,0.7753548959398276,0.00017416506355079865,0.5789574202291634,0.000044903018967578234,0.22460020104120473
dist,101-300,8,0.5623413251903491,62507693.0,2503,10576723,21,0.6441285514924243,0.00016270163269075877,0.6875150222204954,0.00007595061546961443,0.35579549789210596
dist,101-300,9,1.0,51928446.0,3166,8040236,41,0.544356897924163,0.00013930612593290179,0.35377578292680056,0.00011522218926352844,0.4555278798865734
dist,101-300,10,1.7782794100389228,43885003.0,4018,8396700,20,0.4401529667348455,0.00011764090530963048,0.24584255590178553,0.00016506214288638277,0.559681971122268
dist,101-300,11,3.1622776601683795,35484265.0,5551,8100387,25,0.3396054729171662,0.0001130316390750528,0.1649432570261664,0.00023391773223112457,0.6601606093506025
dist,101-300,12,5.623413251903491,27378302.0,7222,7547160,54,0.24589944243471515,0.00010718052046741197,0.11200616683063319,0.0003235008314368917,0.7537770567338478
dist,101-300,13,10.0,19823866.0,9680,6369909,53,0.16676556031956574,0.00011157118440262711,0.07341924500691674,0.00044357376699349986,0.8327908659134405
dist,101-300,14,17.78279410038923,13444224.0,11734,4951167,46,0.10520437374733783,0.00011214387176188292,0.04731916116581444,0.0005891255245720859,0.8942065007280898
dist,101-300,15,31.622776601683793,8481277.0,13629,3472285,34,0.06196393549794124,0.0001161095851728459,0.02958144918569926,0.0007581841797486123,0.9372778803223099
dist,101-300,16,56.2341325190349,4995329.0,13304,2115849,45,0.035553003724836205,0.00010821427509687398,0.017210242464630616,0.000923212731623179,0.9635237835435403
dist,101-300,17,100.0,2866131.0,11972,1275105,36,0.01958732010554031,0.0000954416322719657,0.010165227407128701,0.001071720679702595,0.9793409592147567
dist,101-300,18,177.82794100389228,1579018.0,10503,691902,32,0.01087407491729353,0.00008546634751509686,0.005630232959953399,0.0012020090663344611,0.9879239160163716
dist,101-300,19,316.22776601683796,876581.0,8579,457143,42,0.005096608550322897,0.00007071629163258957,0.0037682081484784816,0.001308434968401018,0.9935949564812757
dist,101-300,20,562.3413251903492,410817.0,5942,189103,80,0.0026766385551729023,0.000058774776675001504,0.0018704958925568511,0.0013821587845007964,0.9959412026603259
dist,101-300,21,1000.0,215692.0,4634,100982,240,0.0013652629700174033,0.00004911658207139941,0.001070326001453184,0.0014396966051114103,0.9971950404248708
dist,101-300,22,1778.2794100389228,109836.0,3649,53369,36,0.0006564122895783832,0.000042693798127995896,0.0006244245854461532,0.0014850611589877648,0.9978585265514335
dist,101-300,23,3162.2776601683795,52782.0,2281,22423,16,0.0003491395946576954,0.00003122983800925128,0.0003069998499261032,0.0015134326379836395,0.9981374277673583
dist,101-300,24,5623.413251903491,28062.0,1699,10484,52,0.00019742152925197767,0.000024623046573521103,0.0001519411537826929,0.0015345907265598782,0.9982679877441877
dist,101-300,25,10000.0,15827.0,1376,4832,14,0.00011995042599051892,0.000019873594018278167,0.0000697886673665117,0.0015517621566642221,0.9983282874173448
dist,101-300,26,17782.794100389227,9605.0,1153,2500,23,0.00007427586444954164,0.00001544246715819594,0.000033483233213781306,0.0015661784636603203,0.9983595456718897
dist,101-300,27,31622.776601683792,5929.0,881,1143,13,0.00004889226805513518,0.000010748189083711515,0.000013944585837323794,0.0015772273512213242,0.9983738803807231
dist,101-300,28,56234.13251903491,3892.0,793,861,16,0.000028071513327227458,8.29580289932534e-6,9.007170613264965e-6,0.001587209732417957,0.9983847187542544
dist,101-300,29,100000.0,2222.0,355,575,15,0.00001628261859057289,3.66283307711765e-6,5.932757800965207e-6,0.0015917097943873252,0.9983920075870216
dist,101-300,30,1000000.0,1277.0,455,468,354,2.6200213550285467e-6,4.595959595959596e-7,4.7272727272727273e-7,0.0015984448775316076,0.9983989351011129
dist,301-1000,0,1e-9,30861465.0,31,1368149,0,0.9556670430259873,1004.4889314230546,44331952.485081315,1.0044889314230547e-6,0.044331952485081316
dist,301-1000,1,0.01,29493285.0,0,104,0,0.9556636731276367,0.0,0.0003526226746189888,1.0044889314230547e-6,0.044335322383431894
dist,301-1000,2,0.017782794100389226,29493181.0,0,151,0,0.9556587802944546,0.0,0.0006578392622118048,1.0044889314230547e-6,0.044340215216613986
dist,301-1000,3,0.03162277660168379,29493030.0,0,732,0,0.9556350613945255,0.0,0.0017933132093436168,1.0044889314230547e-6,0.044363934116543075
dist,301-1000,4,0.056234132519034905,29492298.0,0,44696,0,0.9541867827726259,0.0,0.06157784751187736,1.0044889314230547e-6,0.04581221273844258
dist,301-1000,5,0.1,29447602.0,29,759519,3,0.9295752473614001,0.000022501555652734308,0.5893227257865209,1.944172173200467e-6,0.07042280846642666
dist,301-1000,6,0.17782794100389226,28688051.0,28,746988,0,0.9053697834564828,0.000012540690393250495,0.3345623298383357,2.851452592010347e-6,0.09462736509092505
dist,301-1000,7,0.31622776601683794,27941035.0,66,1362932,3,0.861204731218468,0.00001706734347040149,0.35244891773941284,4.990042265442715e-6,0.13879027873926633
dist,301-1000,8,0.5623413251903491,26578034.0,109,4251511,17,0.7234399729092752,0.000016663577403480093,0.649957638809606,8.52195684287485e-6,0.2765515051338817
dist,301-1000,9,1.0,22326397.0,181,2992944,22,0.6264539999482203,0.000018523566332390813,0.3062983243819397,0.000014386884337032606,0.37353161316744243
dist,301-1000,10,1.7782794100389228,19333250.0,268,3031755,11,0.528207534576875,0.00001781125451967633,0.2014901490533631,0.00002307087278946867,0.47176939455033534
dist,301-1000,11,3.1622776601683795,16301216.0,306,2880481,13,0.4348614918239669,0.000013563321509580017,0.12767611080142666,0.00003298618033646534,0.5651055219956964
dist,301-1000,12,5.623413251903491,13420416.0,407,2724759,31,0.34655788626257156,0.000012322345786651586,0.08249489578204175,0.00004617420905232628,0.6533959395283758
dist,301-1000,13,10.0,10695219.0,559,2536178,23,0.2643597416520947,0.000011942274570757183,0.05418199290932703,0.00006428754237669399,0.7355759708055284
dist,301-1000,14,17.78279410038923,8158459.0,921,2262653,79,0.1910124667478809,0.000014505010800551967,0.035634968732791865,0.00009413098473235849,0.8088934022673866
dist,301-1000,15,31.622776601683793,5894806.0,1589,1839917,64,0.1313408654971759,0.000019476961100133155,0.02255254363528867,0.0001456204582325101,0.8685135140445914
dist,301-1000,16,56.2341325190349,4053236.0,2387,1431396,67,0.08488024573906183,0.000023928670867801353,0.014349142758897104,0.00022296933136227822,0.9148967849295757
dist,301-1000,17,100.0,2619386.0,3217,1087556,24,0.04953398350788228,0.000028061960404886567,0.009486774451382286,0.0003272155178719412,0.9501388009742456
dist,301-1000,18,177.82794100389228,1528589.0,3842,651843,49,0.02828614609155749,0.0000322952053508371,0.0054792825459411,0.00045171766654625864,0.9712621362418961
dist,301-1000,19,316.22776601683796,872855.0,4863,427080,17,0.014288263530046827,0.00004025602172103797,0.0035353777003127485,0.0006093118465575712,0.9851024246233954
dist,301-1000,20,562.3413251903492,440895.0,4907,188313,57,0.008026099634001997,0.00004522446287434873,0.0017355521249760003,0.0007683452708298617,0.991205555095168
dist,301-1000,21,1000.0,247618.0,4419,100506,241,0.0046234854496257525,0.000040796005729982725,0.000927866791558643,0.0009116490790810757,0.994464865471293
dist,301-1000,22,1778.2794100389228,142452.0,4209,54493,54,0.0027178660508970815,0.000037971447807434186,0.0004916080079283705,0.0010482841519789152,0.9962338497971238
dist,301-1000,23,3162.2776601683795,83696.0,3352,27863,22,0.0017040859376300395,0.00002894148748464537,0.00024057179766845882,0.001157148189770718,0.9971387658725991
dist,301-1000,24,5623.413251903491,52459.0,2951,15438,102,0.001106153631358501,0.00002287894962426701,0.00011969001162298681,0.001253102196829683,0.9976407441718117
dist,301-1000,25,10000.0,33968.0,2300,7248,37,0.0007950575954165588,0.000015479570715606947,0.00004878083849857355,0.0013280415435689445,0.9978769008610143
dist,301-1000,26,17782.794100389227,24383.0,1964,4493,85,0.000584146279149238,0.00001036755736900575,0.000023717635060561525,0.0013921935995003395,0.9980236601213502
dist,301-1000,27,31622.776601683792,17841.0,1881,2622,135,0.0004361500659661836,7.64680993973111e-6,0.000010659189612958519,0.0014540148024755394,0.998109835131558
dist,301-1000,28,56234.13251903491,13203.0,1958,2982,92,0.00027239074956632444,6.046725752611523e-6,9.20905832190376e-6,0.0015189218351700584,0.9982086874152634
dist,301-1000,29,100000.0,8171.0,1365,2145,145,0.0001543328955220201,3.851168527735759e-6,6.051836257870477e-6,0.0015648332228539545,0.9982808338816238
dist,301-1000,30,1000000.0,4516.0,1377,2244,895,0.000016975290831044363,3.760599729630085e-7,6.12838474458236e-7,0.0016170678049195369,0.9983659569042492
dist,1001+,0,1e-9,14895722.0,1,551716,0,0.9629613791127413,67.13336889611662,37038553.75388987,6.713336889611662e-8,0.037038553753889876
dist,1001+,1,0.01,14344005.0,0,228,0,0.962946072704633,0.0,0.0015895143845808912,6.713336889611662e-8,0.037053860161998194
dist,1001+,2,0.017782794100389226,14343777.0,0,316,0,0.9629248585600617,0.0,0.002830662013674804,6.713336889611662e-8,0.03707507430656937
dist,1001+,3,0.03162277660168379,14343461.0,0,1176,0,0.9628459097182399,0.0,0.005924037838556723,6.713336889611662e-8,0.037154023148391196
dist,1001+,4,0.056234132519034905,14342285.0,0,26954,0,0.9610363968930139,0.0,0.07636060045335843,6.713336889611662e-8,0.038963535973617125
dist,1001+,5,0.1,14315331.0,2,429818,1,0.9321811312662402,3.192221920891933e-6,0.6860372207969644,2.014001113779635e-7,0.06781866733364834
dist,1001+,6,0.17782794100389226,13885510.0,2,764123,0,0.8808828421195819,1.8506854863028348e-6,0.7070756729250905,3.356668586945893e-7,0.11911682221355938
