metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_depth,売り,立会日,500ms,500,生,二乗,2611272,3.778547763880311e-11,0.0002666523714385348,7.110348719379433e-8,0.4308949015785095
kappa_depth,売り,立会日,1s,1000,生,二乗,2611264,1.2245651822442773e-10,0.0006409431345746104,4.1080810175832716e-7,1.0357258450473352
kappa_depth,売り,立会日,3s,3000,生,二乗,2611222,5.294369691487906e-10,0.002662094031605355,7.086744633108852e-6,4.301764807884646
kappa_depth,売り,立会日,5s,5000,生,二乗,2611182,9.277587553816635e-10,0.0045363069776241174,0.000020578080995241254,7.3303601057142815
kappa_depth,売り,立会日,10s,10000,生,二乗,2611097,2.072292307614941e-9,0.008343724347876941,0.00006961773599335449,13.482995893117435
kappa_depth,売り,立会日,30s,30000,生,二乗,2610702,5.819285131555614e-9,0.011298830936182967,0.00012766358052444527,18.2574331237935
kappa_depth,売り,立会日,50s,50000,生,二乗,2610360,8.773966630062621e-9,0.012641284315542813,0.00015980206914638874,20.425652503640315
kappa_depth,売り,立会日,100s,100000,生,二乗,2609581,1.8329417473944817e-8,0.018661282253544756,0.00034824345534646445,30.151042950407827
kappa_depth,売り,立会日,10ms,10,生,符号つき,2611276,5.233555936184333e-11,0.0011379924719557063,1.295026866227859e-6,1.8389329418011524
kappa_depth,売り,立会日,20ms,20,生,符号つき,2611276,5.2010502417334186e-11,0.0011136288506046136,1.2401692168989528e-6,1.799562626830307
kappa_depth,売り,立会日,50ms,50,生,符号つき,2611276,5.544289115069698e-11,0.0005479785783134668,3.002805222904483e-7,0.8855026572619175
kappa_depth,売り,立会日,100ms,100,生,符号つき,2611276,2.7046619291308935e-9,0.002831744711399327,8.018778110538057e-6,4.5759583368052015
kappa_depth,売り,立会日,500ms,500,生,符号つき,2611272,1.1357493282746092e-8,0.002894491160387265,8.378079077560016e-6,4.677350729334445
kappa_depth,売り,立会日,1s,1000,生,符号つき,2611264,2.0513749603029467e-8,0.0034142719656930325,0.000011657253055717364,5.517290710244725
kappa_depth,売り,立会日,3s,3000,生,符号つき,2611222,5.7184164900565916e-8,0.005266639591025148,0.00002773749258175354,8.510623033917854
kappa_depth,売り,立会日,5s,5000,生,符号つき,2611182,7.903950409967813e-8,0.005545653860287082,0.00003075427673811702,8.96144085120918
kappa_depth,売り,立会日,10s,10000,生,符号つき,2611097,9.093778972099449e-8,0.004410565862540756,0.00001945309122780988,7.127051098208312
kappa_depth,売り,立会日,30s,30000,生,符号つき,2610702,6.358048817786312e-8,0.0017397479424737284,3.0267229033415715e-6,2.811029953697304
kappa_depth,売り,立会日,50s,50000,生,符号つき,2610360,6.017706343204038e-8,0.0012758480024545583,1.6277881253672865e-6,2.0613385631717955
kappa_depth,売り,立会日,100s,100000,生,符号つき,2609581,1.4869536252257847e-7,0.002234603661722768,4.993453524984804e-6,3.6098305397002552
kappa_depth,売り,立会日,10ms,10,生,絶対値,2611276,1.2522666086483894e-10,0.002723091688281981,7.415228342790409e-6,4.40037913811455
kappa_depth,売り,立会日,20ms,20,生,絶対値,2611276,1.2365829915274546e-10,0.0026478746323617902,7.011240068705086e-6,4.278831296479949
kappa_depth,売り,立会日,50ms,50,生,絶対値,2611276,3.127334676564498e-10,0.0030919050286615187,9.559876706262388e-6,4.996368294684229
kappa_depth,売り,立会日,100ms,100,生,絶対値,2611276,1.1695195531511236e-8,0.012655799142108844,0.00016016925192540297,20.45269674153368
kappa_depth,売り,立会日,500ms,500,生,絶対値,2611272,6.96451862994576e-8,0.020080998648166877,0.00040324650670767995,32.45628274448524
kappa_depth,売り,立会日,1s,1000,生,絶対値,2611264,1.1316361257702513e-7,0.02190212818813186,0.00047970321916936023,35.40101646709471
kappa_depth,売り,立会日,3s,3000,生,絶対値,2611222,2.3543247702451684e-7,0.02687567921344638,0.0007223021331840739,43.44482808809789
kappa_depth,売り,立会日,5s,5000,生,絶対値,2611182,3.184744847784046e-7,0.0282463114085181,0.0007978541081869799,45.66184643000884
kappa_depth,売り,立会日,10s,10000,生,絶対値,2611097,4.637156960298226e-7,0.028932684605038103,0.0008371002384546088,46.771566901526484
kappa_depth,売り,立会日,30s,30000,生,絶対値,2610702,7.905231929035993e-7,0.02832924728903816,0.0008025462519634759,45.79181533302011
kappa_depth,売り,立会日,50s,50000,生,絶対値,2610360,9.975862351191673e-7,0.02796957036511226,0.0007822968664089659,45.207008782848376
kappa_depth,売り,立会日,100s,100000,生,絶対値,2609581,1.4386226404781737e-6,0.028939761551931908,0.0008375097986826763,46.76943376892218
kappa_depth,売り,閉場日,10ms,10,log1p,二乗,142694,2.197006936542468e-13,0.0012944850682327239,1.6756915918774798e-6,0.48898689685896174
kappa_depth,売り,閉場日,20ms,20,log1p,二乗,142694,2.197006936542468e-13,0.0012944850682327239,1.6756915918774798e-6,0.48898689685896174
kappa_depth,売り,閉場日,50ms,50,log1p,二乗,142694,1.0868358022502173e-12,0.0018333249790744102,3.3610804788981865e-6,0.6925322430560099
kappa_depth,売り,閉場日,100ms,100,log1p,二乗,142694,2.138049436836876e-10,0.008040443873743317,0.00006464873768681644,3.0373432621237995
kappa_depth,売り,閉場日,500ms,500,log1p,二乗,142691,2.821212341122894e-9,0.032423432346642446,0.0010512789651372996,12.254134335377461
kappa_depth,売り,閉場日,1s,1000,log1p,二乗,142689,6.136395624419558e-9,0.03211069491046689,0.0010310967276330844,12.135730490191243
kappa_depth,売り,閉場日,3s,3000,log1p,二乗,142678,2.8140744992089455e-8,0.020109534422298108,0.0004043933746815925,7.597405540218509
kappa_depth,売り,閉場日,5s,5000,log1p,二乗,142666,5.436550665490263e-8,0.01936405991284798,0.00037496681630836613,7.315349067577456
kappa_depth,売り,閉場日,10s,10000,log1p,二乗,142640,7.422699498090157e-8,0.023387819493973377,0.0005469901006826811,8.835398936464143
kappa_depth,売り,閉場日,30s,30000,log1p,二乗,142534,1.8956510905367975e-7,0.02788997585660184,0.0007778507532818335,10.533514605420287
kappa_depth,売り,閉場日,50s,50000,log1p,二乗,142457,2.826002974775578e-7,0.028987784013103986,0.000840291621990367,10.945520255141377
kappa_depth,売り,閉場日,100s,100000,log1p,二乗,142288,4.845671017214477e-7,0.03946920548080089,0.0015578181812856832,14.899716634967165
kappa_depth,売り,閉場日,10ms,10,log1p,符号つき,142694,-2.3244428615346043e-9,-0.002144872271480065,4.6004770609640536e-6,-0.8102186697342874
kappa_depth,売り,閉場日,20ms,20,log1p,符号つき,142694,-2.3244428615346043e-9,-0.002144872271480065,4.6004770609640536e-6,-0.8102186697342874
