feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,0,-1,0,1.0,854424.0,156280.0,75828.73471194295,16897.05785027481,45179.0368616681,49594.88199999993
obi,0,-1,0,3.0,854424.0,293814.0,69691.59216483495,93682.24202911247,-49846.281864277626,292192.9269999999
obi,0,-1,0,5.0,854424.0,373692.0,48795.6162278902,149114.83095528957,-133204.11072739982,595208.8990000003
obi,0,-1,0,10.0,854424.0,487564.0,16494.611181666925,226158.77632654368,-252569.79714487682,1398803.786000002
obi,0,-1,0,30.0,854424.0,642801.0,-8742.585709017383,353161.7814024873,-418470.85511150496,4119748.549999995
obi,0,-1,0,60.0,854424.0,701941.0,-15342.668217025603,436958.43240440683,-514071.90862143296,6662232.683999998
obi,0,-1,1,0.1,827582.0,59735.0,44157.00843551063,-522.1161017208692,39422.44453723148,2489.788
obi,0,-1,1,0.5,827582.0,105787.0,65556.95297967899,9743.060049716589,46504.63692996243,15691.584999999995
obi,0,-1,1,1.0,827582.0,149895.0,72897.5882868557,37074.4719270742,22632.356359781475,48048.14799999996
obi,0,-1,1,3.0,827582.0,284519.0,68423.81181820648,122012.62419505569,-78626.48437684905,284965.90599999984
obi,0,-1,1,5.0,827582.0,362946.0,49922.47121008468,181379.30674867198,-163396.08353858706,582176.7920000004
obi,0,-1,1,10.0,827582.0,474806.0,16961.70706563645,274339.98805749684,-299161.2089918604,1371364.4530000032
obi,0,-1,1,30.0,827582.0,625835.0,-16759.254177085626,431218.83617498865,-503051.5703520734,4005008.9069999917
obi,0,-1,1,60.0,827582.0,681905.0,-25422.32512944367,534481.5615116332,-619911.5266410769,6413313.596999992
obi,0,-1,2,0.1,826890.0,58312.0,43998.915625009315,1509.3976465909877,37358.061978418344,2437.9269999999988
obi,0,-1,2,0.5,826890.0,103659.0,65089.77430790265,16909.292376191308,39058.489931711345,15403.833
obi,0,-1,2,1.0,826890.0,146717.0,73036.48918619298,48102.78419500614,12022.608991186786,47024.78399999995
obi,0,-1,2,3.0,826890.0,280348.0,72462.59206085916,139890.19006728815,-92098.22200642912,281799.2809999999
obi,0,-1,2,5.0,826890.0,359239.0,56303.70661999881,202071.44569528764,-177380.77107528885,580016.949
