scope,kind,defn,lv,h,h_ms,n_day,n,slope,ci_lo,ci_hi,bonf_lo,bonf_hi,r,sd_x,slope_per_sd,mean_y
全日,帰無対照,水準ごと,8,20s,20000,98,59739747.0,0.004504899379879138,-0.009020127675155334,0.017782529345044092,-0.01503202246798951,0.021287338437268325,0.00045404876482596534,0.8058759548566475,0.00363039008929322,0.006001876942559421
立会日,帰無対照,水準ごと,8,20s,20000,67,40976353.0,0.007937846065373901,-0.00969514244229383,0.02681812471807206,-0.015223872786172099,0.036223144867658735,0.0006851939535550131,0.8056258943896426,0.006394934335944154,-0.0009429692252836692
閉場日,帰無対照,水準ごと,8,20s,20000,31,18763394.0,-0.0013641254073577835,-0.01766601259945081,0.012937029589021733,-0.029531852080599528,0.02339914569522664,-0.0003006839632176969,0.804366745459373,-0.0010972571143148219,0.02116834779022355
全日,帰無対照,水準ごと,8,2s,2000,98,59752420.0,0.0015688560843347638,-0.0006043235140858902,0.0038795955091855657,-0.0021709763868824243,0.004681193598420294,0.0005275620898036444,0.8058751497042486,0.0012643021318276988,0.000664970852706069
立会日,帰無対照,水準ごと,8,2s,2000,67,40985297.0,0.002434161789887832,-0.0005173952190431357,0.006601152170615027,-0.0027877923630220012,0.008400290128664015,0.0007078583988243319,0.8056228963780929,0.001961016471422318,0.00006500988261289224
閉場日,帰無対照,水準ごと,8,2s,2000,31,18767123.0,-0.00017805828983154907,-0.0025229905818135007,0.0018113389791082797,-0.003949437959864315,0.003551278927836688,-0.0001159906058695876,0.8043708373523103,-0.00014322489568932347,0.0019752184888342595
全日,帰無対照,水準ごと,8,500ms,500,98,59753503.0,0.00010054663274452333,-0.0005739741615795598,0.0008529383249576976,-0.0011033036717361321,0.0011595378553509663,0.00007223915935687547,0.8058751733993067,0.00008102803509770915,0.00003305173715772382
立会日,帰無対照,水準ごと,8,500ms,500,67,40986093.0,0.00024408528359145994,-0.0006232236005148631,0.0015863476629406068,-0.0012407694980415488,0.0021810684876137454,0.00015225400970208912,0.8056228036720333,0.0001966406705020353,-0.00009350339391852084
閉場日,帰無対照,水準ごと,8,500ms,500,31,18767410.0,-0.0001837157605252117,-0.0008927395299850064,0.00045650031018887766,-0.0015282805088346156,0.0007651091744581676,-0.0002453057176542473,0.8043713097482224,-0.0001477756869150553,0.0003094351258042206
全日,帰無対照,水準ごと,8,50s,50000,98,59718272.0,0.01824080222347833,-0.006135219557549696,0.04248225737719284,-0.01618170741590641,0.057588609010166235,0.0011427285121258718,0.8058823944541088,0.014699941372620548,0.020157237545338675
立会日,帰無対照,水準ごと,8,50s,50000,67,40961280.0,0.0343679011408821,0.003881789952688349,0.07087314632612743,-0.016307939822552173,0.08850292742777074,0.0018400696389573624,0.8056334744126589,0.027687931604399627,0.0050486899288550505
閉場日,帰無対照,水準ごと,8,50s,50000,31,18756992.0,-0.013451575294995008,-0.04114801025354506,0.011655740973816235,-0.05154243141993423,0.0328651110983464,-0.001900873597575835,0.8043700306184185,-0.010820044031901095,0.053151091213992946
全日,帰無対照,水準ごと,8,5s,5000,98,59750223.0,0.004129961487346227,-0.0006733952419707469,0.008696680745021746,-0.0029759070919192746,0.011173604356854659,0.0008603373998170303,0.8058750309645972,0.0033282328414977348,0.0013137668901197425
立会日,帰無対照,水準ごと,8,5s,5000,67,40983743.0,0.006189373317861343,-0.0002905246563548318,0.01314537906516744,-0.0033625921938176553,0.015284222806190255,0.001109629525462504,0.8056235275292533,0.0049863047655308934,-0.0005810045545495349
閉場日,帰無対照,水準ごと,8,5s,5000,31,18766480.0,0.00008380399169647326,-0.00512246757311018,0.004623301287316674,-0.007802911074386274,0.006409686746509938,0.00003578218591666558,0.8043692799121163,0.00006740935645465317,0.005451720621030618
全日,帰無対照,水準ごと,9,100ms,100,98,61515587.0,-0.000011731538436881136,-0.00013517122002676928,0.00012491887229168464,-0.00019551095719973265,0.00015839134995113878,-0.00002104369080852981,0.806617504371059,-9.462864256390216e-6,0.000037694858395507455
立会日,帰無対照,水準ごと,9,100ms,100,67,42176233.0,6.626866719022749e-6,-0.00017622938463282014,0.00020534726124725054,-0.00025945753128647244,0.0002979830098993732,0.000010384191613276714,0.8059149528317918,5.34069097928379e-6,0.000011795687264242618
閉場日,帰無対照,水準ごと,9,100ms,100,31,19339354.0,-0.00004564916087591349,-0.00015695893649275307,0.00007316757280881661,-0.0002183151338131341,0.0001270620917198661,-0.00014286043139073623,0.8060066178712666,-0.000036793525766256376,0.00009417706954584356
全日,帰無対照,水準ごと,9,10s,10000,98,61508230.0,0.0008471243691368163,-0.006744005054221416,0.008552462202521,-0.010809176245891906,0.013763770914586708,0.00012260436691886235,0.8066169098368348,0.0006833048408806169,0.006261436050238352
立会日,帰無対照,水準ごと,9,10s,10000,67,42171083.0,0.0018222563364853157,-0.008391959967019224,0.012619101317988343,-0.015112623487497428,0.01787473361393166,0.0002261382899025981,0.805915845604827,0.0014685852563273173,0.0042503822270005265
閉場日,帰無対照,水準ごと,9,10s,10000,31,19337147.0,-0.0007951889463607194,-0.007951969851759248,0.008008213127953107,-0.01579227213855517,0.011907482597112027,-0.00024533928438595843,0.8060025753479726,-0.0006409243386549808,0.010647208041175277
全日,帰無対照,水準ごと,9,1s,1000,98,61514890.0,-0.000024950234747978495,-0.0010443439406984572,0.0012358139572338255,-0.001692495801871991,0.0017052215241144804,-0.000012231383023992628,0.8066174111857969,-0.00002012529376089233,0.000582194071077747
立会日,帰無対照,水準ごと,9,1s,1000,67,42175743.0,0.00018312022294121597,-0.0013244058089104912,0.0020479219207659165,-0.0019912800674161558,0.0031416626243927436,0.00007762242972708963,0.805915051727315,0.00014757934394398753,0.00035580685640784185
閉場日,帰無対照,水準ごと,9,1s,1000,31,19339147.0,-0.0004247932526127501,-0.00136465285364909,0.0005684777016729948,-0.002081852625181543,0.001391602778424268,-0.00040121160343556194,0.8060059430556873,-0.00034238588617583243,0.0010759102098714473
全日,帰無対照,水準ごと,9,200ms,200,98,61515512.0,-0.00002990793750532568,-0.00027820052664492465,0.00024098264212602088,-0.0004031732250419761,0.0003414502534882834,-0.00003673305710107572,0.8066174935833649,-0.000024124265588793716,0.00007859437152842462
立会日,帰無対照,水準ごと,9,200ms,200,67,42176183.0,2.39010977987195e-6,-0.00034463488981794754,0.00040502517907759915,-0.0005474413969012012,0.0005602620327764683,2.5565668982890256e-6,0.8059149728740499,1.926225258411504e-6,0.000030374505604259317
閉場日,帰無対照,水準ごと,9,200ms,200,31,19339329.0,-0.00008899582690420083,-0.0003154174336625188,0.00015321335269472707,-0.00046920408103795166,0.00023141850104738186,-0.0001960041390132304,0.80600651612924,-0.0000717312163930958,0.00018375468445619252
全日,帰無対照,水準ごと,9,20s,20000,98,61500952.0,0.006893290005126985,-0.006329618417386151,0.019871358414424417,-0.01100207907216969,0.026727654716169457,0.0006945953823659189,0.8066188428987139,0.0055602576077007975,0.01100764252389223
立会日,帰無対照,水準ごと,9,20s,20000,67,42165991.0,0.008866227751037532,-0.00737392075456917,0.028530988377841293,-0.016604925146719744,0.03599513595288377,0.0007642865099586308,0.8059180169032422,0.00714545268652866,0.0064939263364921455
閉場日,帰無対照,水準ごと,9,20s,20000,31,19334961.0,0.003704601615468925,-0.008660915627527481,0.01657655804011237,-0.021045258655583654,0.020773358292363552,0.0008215589730446476,0.8060019430714663,0.002985916100373647,0.020851226699441724
全日,帰無対照,水準ごと,9,2s,2000,98,61514101.0,-0.0003691661133451483,-0.0024733949259156947,0.0021394762986715315,-0.003446429882938459,0.0029087912111409337,-0.00012483167234935075,0.8066172210418429,-0.0002977757444492815,0.0010919155525534955
立会日,帰無対照,水準ごと,9,2s,2000,67,42175186.0,0.00003745410403097826,-0.002991173406366477,0.003773284457835996,-0.00406456980828184,0.005416676118073011,0.000010941129102046452,0.8059150857581594,0.000030184827462120867,0.0006655871302732987
閉場日,帰無対照,水準ごと,9,2s,2000,31,19338915.0,-0.001156099504015038,-0.0031907210014473714,0.0010300600755310044,-0.004058964699592383,0.0022571004872560707,-0.0007606120374252982,0.8060054430081152,-0.000931822492895103,0.002021671979258605
全日,帰無対照,水準ごと,9,500ms,500,98,61515278.0,-0.000056249194154567575,-0.000585947608514853,0.0005793857447963937,-0.0009931251982504548,0.0009184895092747556,-0.00004117468714778647,0.8066174485640863,-0.000045371581472743215,0.0002757908477091581
立会日,帰無対照,水準ごと,9,500ms,500,67,42176020.0,0.00007775115757953882,-0.0007035726280017796,0.001047821985059919,-0.0010725326517109558,0.001655850098449656,0.00004931597010331999,0.8059150065160989,0.00006266082466734827,0.00016087394054254675
閉場日,帰無対照,水準ごと,9,500ms,500,31,19339258.0,-0.0003213279019329109,-0.0008064355429238942,0.0002368899217490283,-0.0012856480636984583,0.0006092454143803254,-0.0004431740156436483,0.806006226975658,-0.00025899228985894977,0.0005264073798944748
全日,帰無対照,水準ごと,9,50s,50000,98,61479498.0,0.027965545746683036,0.003988619500528882,0.05415449531239111,-0.009400263433430998,0.06750122311838952,0.0017513930328613822,0.8066273581588427,0.022557774285117196,0.019059214951502586
立会日,帰無対照,水準ごと,9,50s,50000,67,42150408.0,0.04051917132185733,0.006631739855541927,0.0772826882583503,-0.0321981815203404,0.09556501633605079,0.0021666698566417367,0.8059251442171336,0.03265541899112661,0.004783478125869302
閉場日,帰無対照,水準ごと,9,50s,50000,31,19329090.0,0.004151893257254304,-0.027957987002333918,0.03214358553253574,-0.04542861604738234,0.04486166635572157,0.0005888899155378167,0.8060097561571359,0.003346466471869998,0.050189916484842584
全日,帰無対照,水準ごと,9,5s,5000,98,61511876.0,-0.00019890076977992308,-0.004599404651509513,0.0041014277272374165,-0.005196284959131878,0.006385774628068128,-0.00004149886675957304,0.8066169509504019,-0.0001604367324615694,0.0026312670148066616
立会日,帰無対照,水準ごと,9,5s,5000,67,42173620.0,0.0014092492676510986,-0.004742161430855972,0.007542482551014354,-0.007400564211826749,0.010886822597920207,0.00025272830362367814,0.805915317570152,0.0011357355710745391,0.0016310640568053898
閉場日,帰無対照,水準ごと,9,5s,5000,31,19338256.0,-0.0034679202951013854,-0.008232189480570464,0.0017005323409233252,-0.01116682318786345,0.003926922891565476,-0.0014941609566897795,0.8060040236120519,-0.002795157711417611,0.0048125484847397195
全日,帰無対照,水準ごと,10,100ms,100,98,62519225.0,0.00017658789599087063,0.00003475117982560202,0.00032250122292438,-0.00008272995354637065,0.0004444293045355125,0.0003198588451156473,0.808656235091844,0.00014279890313476757,0.000056392102547124057
立会日,帰無対照,水準ごと,10,100ms,100,67,42638877.0,0.0002259432762165126,8.868395527073952e-6,0.0004109649701228671,-0.00009377531368326182,0.00047347991155757916,0.00035538231595050323,0.8068508235131229,0.00018230251848254617,0.000027270788790806237
閉場日,帰無対照,水準ごと,10,100ms,100,31,19880348.0,0.00008048252238865897,-0.00005453391906811029,0.00023684815811815955,-0.00011123709186768195,0.00033444400231569385,0.0002608672014367466,0.8097114723964657,0.00006516762170550257,0.00011885077355902211
全日,帰無対照,水準ごと,10,10s,10000,98,62511880.0,0.005923957005434845,-0.003185232639189648,0.013585653228017459,-0.007176578628510759,0.016918589177460034,0.0008628964530724603,0.8086570918328619,0.004790449844157851,0.005539322404250691
立会日,帰無対照,水準ごと,10,10s,10000,67,42633713.0,0.005411646000265867,-0.003881303410691704,0.014677445760454067,-0.007353118389479009,0.023250479132066116,0.0006740797814905959,0.8068508547277883,0.004366391200798732,0.0032612334657776713
閉場日,帰無対照,水準ごと,10,10s,10000,31,19878167.0,0.0076646822612790435,-0.0017769007292696454,0.0173530581945782,-0.007375507384222586,0.021390001420812706,0.002357424783560266,0.8097135193954048,0.006206196848827784,0.010425255296923001
全日,帰無対照,水準ごと,10,1s,1000,98,62518566.0,0.0013343598785524042,0.00008384229064721535,0.0025321558382042962,-0.00040896718294921463,0.0031035506542494706,0.0006554959642224628,0.8086562494797377,0.0010790384548464255,0.0006554000949785856
立会日,帰無対照,水準ごと,10,1s,1000,67,42638436.0,0.001824655108605736,0.0003721475158971678,0.0033834749809506814,-0.0005471977658952836,0.0038473489109501005,0.0007731514556199191,0.8068508357625381,0.0014722244993569228,0.0003649094841121181
閉場日,帰無対照,水準ごと,10,1s,1000,31,19880130.0,0.0003770571897867111,-0.000757928073356752,0.0016713065109564083,-0.0012045523420097055,0.0023022721676357995,0.0003537562627622542,0.8097116090337375,0.0003053075838399372,0.00127843753588218
全日,帰無対照,水準ごと,10,200ms,200,98,62519155.0,0.00035809557242138195,0.00007442199093506088,0.0005974914096461258,-0.00011737743996632615,0.0008406871165450673,0.0004438803871547062,0.8086562452157711,0.00028957622102266696,0.00011545522178254587
立会日,帰無対照,水準ごと,10,200ms,200,67,42638831.0,0.00046357993335957543,0.00009137598505360384,0.0008274831960184052,-0.00013598779183105004,0.0009603391081472682,0.000497562396606495,0.8068508522838509,0.00037403986433286423,0.00005460092347398809
閉場日,帰無対照,水準ごと,10,200ms,200,31,19880324.0,0.00015219113871281384,-0.00011409359871724491,0.00046602823767674103,-0.00019994006345441117,0.0006312784007157768,0.00034670033826338743,0.8097114549249372,0.00012323090835383542,0.0002459740272709363
全日,帰無対照,水準ごと,10,20s,20000,98,62504495.0,0.008584127690989945,-0.0059486677931916785,0.021505404895581774,-0.011800379288330892,0.024358188430347257,0.0008689176662947563,0.8086566093128567,0.00694161159250453,0.011347491630897889
立会日,帰無対照,水準ごと,10,20s,20000,67,42628633.0,0.00832762461549881,-0.009645426616026301,0.02610810175859435,-0.0156086963494303,0.0405351562349025,0.0007191866508018825,0.8068517203673959,0.006719158247589089,0.007263791855266715
閉場日,帰無対照,水準ごと,10,20s,20000,31,19875862.0,0.010280951251964396,-0.009371034539423105,0.029248279466922544,-0.014353951245976848,0.041995444165189987,0.002266208520127674,0.8097100214046571,0.008324589258288327,0.020105981653497324
全日,帰無対照,水準ごと,10,2s,2000,98,62517786.0,0.0020411548193676183,-0.0001661159535122258,0.004135719266735874,-0.0008194279916199127,0.0048077511588503685,0.0006940712104158744,0.8086564924591816,0.0016505930967959726,0.001245465611576056
立会日,帰無対照,水準ごと,10,2s,2000,67,42637886.0,0.0028511129349272357,0.0004390231869455289,0.005273852457797818,-0.0008412864712191199,0.006278141004798106,0.0008338209479843409,0.8068510540149715,0.002300423476661759,0.0008586655428626381
閉場日,帰無対照,水準ごと,10,2s,2000,31,19879900.0,0.0004337149925672862,-0.0014274622396549038,0.002642824763640843,-0.0025549592822935586,0.0035710776673134464,0.0002906050458608274,0.8097118778855904,0.0003511841810987922,0.0020750642129067904
全日,帰無対照,水準ごと,10,500ms,500,98,62518940.0,0.0008631887265463048,0.00017590040618433933,0.0014800235525401317,-0.00021910113941291443,0.001887138084526696,0.0006328905583307063,0.8086562424555096,0.0006980229521388912,0.00028144859538710806
立会日,帰無対照,水準ごと,10,500ms,500,67,42638691.0,0.0012038274955895,0.0003492087126217804,0.002119886848445428,-0.00018288091082945123,0.002486453764818581,0.0007623371008277862,0.8068508824798643,0.000971309277169913,0.00010109199510306295
