feat,side,h,s_dec,q_dec,n,n_fill,sum_pnl,sum_ret,sum_retc,sum_ret_fill,sum_retc_fill,sum_mm
obi,1,0.1,9,9,405262.0,310.0,32.85585948947469,23033.571514825104,-4392.843813397395,-189.26787560609174,-121.78400188677327,277.1829409683948
obi,1,0.5,9,9,405262.0,1047.0,-344.2193591337794,69811.43937134654,-13223.107268171749,-953.543531057779,-1288.2553521041466,243.26002946930106
obi,1,1.0,9,9,405257.0,2041.0,-1400.9195581948163,94601.50524401764,-14453.15451317392,-2505.6499357336215,-3270.1185821971726,284.4115628915222
obi,1,3.0,9,9,405248.0,5585.0,-8064.45383021696,140744.70464922307,-6661.687396898282,-11036.348374417465,-13336.943553830306,517.4899240308227
obi,1,5.0,9,9,405241.0,9092.0,-17682.138421959786,163672.84173894918,-1423.3155568240445,-22602.263467951307,-26591.64891265844,669.2720515443276
obi,1,10.0,9,9,405218.0,17677.0,-49214.28330702262,198010.18861672498,11722.279121435338,-58858.38334139977,-66974.97351252058,1002.5539538353636
obi,1,30.0,9,9,405107.0,47504.0,-220216.22838434545,262384.9922080337,52310.44491834791,-247213.76420008158,-270809.62548392883,1669.142936943909
obi,1,60.0,9,9,404905.0,81159.0,-467684.5735839157,310425.01747558365,90244.8104721618,-514995.60247103265,-556953.2825229018,1931.4686932278846
obi,-1,0.1,0,0,11011.0,206.0,17.928641639116197,-1573.0364109961129,1922.7110704023692,154.56582616909748,117.68837402912347,-200.0770188709211
obi,-1,0.5,0,0,11011.0,762.0,-30.242134168065206,-3819.405308057319,3042.8528739914104,628.9033490591131,1052.7264475812535,-145.12505935033278
obi,-1,1.0,0,0,11011.0,1354.0,-648.592745631615,-5007.084631989491,2973.1881478038345,1716.4283095049086,2606.11346068309,-125.79479249462892
obi,-1,3.0,0,0,11009.0,2628.0,-3846.656328856591,-5156.937588121774,3408.0269470816474,6011.693726340967,7780.475285906797,-293.28113854186984
obi,-1,5.0,0,0,11009.0,3521.0,-7590.4156123666235,-5230.776546591113,3712.4022727521865,10548.388951157469,13238.120776164722,-131.15743716638485
obi,-1,10.0,0,0,11008.0,4822.0,-14475.186914012747,-4610.26148007556,4533.855490341797,18551.84502722196,22329.539224410157,-122.40926669615074
obi,-1,30.0,0,0,11004.0,6944.0,-29331.2660602277,-783.8150637832682,8513.027881781802,35210.860562680435,40751.757045307255,-156.960145501106
obi,-1,60.0,0,0,10995.0,8061.0,-37370.590248775734,2746.605763114423,12229.322159832098,44114.79972757559,50697.430896873244,-73.53836348390712
obi,-1,0.1,0,1,25123.0,272.0,-23.147567756581424,-3136.6973374404315,3073.6887158652316,228.80876696640405,254.90572526426718,-171.63586955822663
obi,-1,0.5,0,1,25123.0,999.0,-61.60424581702236,-9046.963551461418,4886.579051848904,867.8330744850452,1381.7787283155703,-260.36652173186076
obi,-1,1.0,0,1,25123.0,1866.0,-986.8662931729901,-11006.14809228868,5154.25298893981,2407.1436712334553,3551.0965612462896,-219.3914356700421
obi,-1,3.0,0,1,25122.0,4099.0,-6661.982330122241,-12728.295257791935,5181.308842796508,9829.113254367963,12501.004700738784,-367.5622436215775
obi,-1,5.0,0,1,25121.0,5796.0,-13963.458752801456,-12516.611760030608,6010.264839710336,18497.939544172146,22474.173842880853,-382.9746781076792
obi,-1,10.0,0,1,25120.0,8638.0,-29663.913805586453,-13258.459700757467,5731.58106747881,36587.86933530578,42813.87629596768,-451.75734726486286
obi,-1,30.0,0,1,25110.0,13809.0,-66489.32053601228,-9859.525380187311,10174.689609558722,77648.02096165718,88036.84401695397,-513.4187143433521
obi,-1,60.0,0,1,25091.0,16651.0,-91970.15043722355,-1845.3759229377913,18000.694541338085,105235.61270201462,117824.3920936648,-601.8473338899526
obi,-1,0.1,0,2,36363.0,245.0,-4.486991864543583,-4277.83631347719,3078.1537994611526,160.85503488489474,127.43049124797066,-183.08717865716415
obi,-1,0.5,0,2,36363.0,921.0,-204.5504081683115,-12879.958352882306,5080.889932202234,785.7352469531788,1187.4427184064732,-156.0486518896287
obi,-1,1.0,0,2,36362.0,1749.0,-1209.4687930590155,-16477.417230633517,4784.027224963083,2342.875621801825,3192.1718442622728,-239.41775723863594
obi,-1,3.0,0,2,36362.0,4016.0,-7033.464846464105,-20695.947587318817,3134.581927800669,9648.093272450647,11826.827401907653,-338.1236744104042
obi,-1,5.0,0,2,36361.0,5958.0,-14119.499679184451,-23211.083552165324,1805.0545246202878,18140.09374844278,21677.22175497884,-336.58254393873926
obi,-1,10.0,0,2,36357.0,9592.0,-33076.11630028468,-26211.30771372488,-695.0651563594699,39804.456740043104,45687.85089059721,-620.9798076395592
obi,-1,30.0,0,2,36351.0,17309.0,-87547.25754193014,-24076.86848760079,2328.677326488717,100345.32024131267,112276.26497030785,-590.4462772140828
obi,-1,60.0,0,2,36339.0,21988.0,-125992.43674821593,-19680.98312826767,7344.183492544916,142234.3809025497,157637.40779013568,-756.784580702918
obi,-1,0.1,0,3,47891.0,218.0,-27.239331402286826,-5494.831850829834,3139.760455531438,176.28467540906632,155.43122254393353,-162.96914135428324
obi,-1,0.5,0,3,47891.0,796.0,-338.2312624327509,-16150.452065769892,5748.917890400495,810.1303419115345,1132.4579236471973,-129.5729916992272
obi,-1,1.0,0,3,47891.0,1600.0,-1476.2140071840054,-21013.53018265739,5229.449303995226,2444.078714392708,3260.7949116135514,-113.75773197205949
obi,-1,3.0,0,3,47891.0,3972.0,-7748.551371596968,-25198.799858480368,4283.446561033801,10255.803075556998,12443.3428635877,-227.78815206259583
obi,-1,5.0,0,3,47889.0,6109.0,-16992.66718479272,-26127.910933236704,4535.997766323653,20937.239691764535,24271.917171578414,-473.9683761638867
obi,-1,10.0,0,3,47883.0,10238.0,-40008.38381568751,-27438.768166597933,4584.885614460822,46895.853735285644,52995.649626448416,-569.0381527436284
obi,-1,30.0,0,3,47876.0,20138.0,-111671.14668753018,-21458.016222936276,11876.402281191453,125855.57049773914,138815.42767299703,-933.8138504011091
obi,-1,60.0,0,3,47864.0,26584.0,-167998.8395592797,-17719.733927217225,16120.603638587849,186900.5476468266,204908.9846220052,-782.4246324662895
obi,-1,0.1,0,4,59378.0,185.0,-26.189254052946104,-6150.136995084662,2941.0975521406244,141.22025908907426,137.98392860516097,-113.28247592104823
obi,-1,0.5,0,4,59378.0,674.0,-257.51348572858103,-18843.88875943276,5400.821623455609,621.8138456447698,873.9062857199094,-97.54777468037545
obi,-1,1.0,0,4,59378.0,1327.0,-1180.0554851697482,-24280.170976479974,4998.457243319591,1909.662558748506,2533.722216864918,-77.09753764849836
obi,-1,3.0,0,4,59377.0,3455.0,-7467.990409210714,-28704.286813513707,5234.885467559651,9461.42546246658,11225.104400220638,-159.40473173331253
obi,-1,5.0,0,4,59375.0,5522.0,-15287.659235937814,-30187.83688597082,5253.9776864136675,18555.303722900262,21383.8252780286,-328.518541574443
obi,-1,10.0,0,4,59369.0,9947.0,-40465.3064400533,-32963.58801249554,4379.088006299753,46667.98098904221,52083.22078881287,-603.1767513027118
obi,-1,30.0,0,4,59360.0,21360.0,-128533.14478345306,-29926.456021366175,9041.772430683752,142646.2469206725,155720.3095200713,-760.4243524234718
obi,-1,60.0,0,4,59340.0,29461.0,-198107.44249750237,-31190.73282360342,8402.764577654232,217778.77794630654,236314.39830409418,-1025.4769767522644
obi,-1,0.1,0,5,71129.0,133.0,-38.378755157998455,-7315.813772785676,2352.929671277719,113.13195211759108,98.27783316239902,-86.400925016612
obi,-1,0.5,0,5,71129.0,548.0,-229.43922436403625,-21653.8003055867,4812.554552718004,540.6159141502176,724.9441360327947,-114.4699827874618
obi,-1,1.0,0,5,71129.0,1147.0,-974.7807208868809,-27692.62294546358,4790.600544790884,1602.646456639034,2147.9181906040612,-58.339465528778334
obi,-1,3.0,0,5,71128.0,3019.0,-5473.576617161265,-36331.659704155616,1799.1399527518233,7130.8922027100225,8522.866760230618,-207.58305410181407
obi,-1,5.0,0,5,71127.0,4850.0,-12523.459255488255,-37726.692872817126,2311.6838993253896,15233.144107250255,17653.696536489744,-198.10136369251552
obi,-1,10.0,0,5,71124.0,9261.0,-35678.4712588504,-40124.63417320578,2322.524895961604,41042.96158822496,45755.00114250613,-491.3729960355619
obi,-1,30.0,0,5,71105.0,21528.0,-123924.02436954416,-43092.060549848284,1323.0431224246613,137252.8763611208,149503.53899253384,-802.3166942291036
obi,-1,60.0,0,5,71086.0,31305.0,-207980.34337764006,-45159.984590424225,770.6922161082676,227647.68847825823,246213.73048818315,-934.1399687771811
obi,-1,0.1,0,6,80006.0,142.0,-16.80141278393828,-7538.949108194048,1883.144034329194,87.53795614916626,94.99605066800143,-60.880426142677635
obi,-1,0.5,0,6,80006.0,446.0,-152.56028634875344,-23050.85213589921,3767.4570072457136,373.222433149607,533.967867049583,-51.72397410831309
obi,-1,1.0,0,6,80004.0,980.0,-882.5785562955932,-29717.588880667117,3532.4348826673895,1376.2650333534407,1783.1766889983937,-69.27368392290134
obi,-1,3.0,0,6,80001.0,2637.0,-5045.157997651203,-38210.163928725764,1683.5712624222456,6352.750161031163,7418.99105733526,-196.30631730176884
obi,-1,5.0,0,6,79999.0,4274.0,-11100.89341285853,-40919.72944312668,1594.775543586346,13280.107131494125,15105.903401413505,-282.851951113896
obi,-1,10.0,0,6,79995.0,8119.0,-31243.59094071084,-47728.20053477254,-1636.3401975782529,35561.78151914595,39313.03268348347,-442.24600511434153
obi,-1,30.0,0,6,79981.0,20236.0,-116339.40167268288,-52234.68792422389,-4667.958708365925,127900.48141969989,138372.2028946865,-867.7971135834018
obi,-1,60.0,0,6,79957.0,30892.0,-210400.77392904978,-48218.751021251104,724.518237267837,228475.7449445507,245354.9103770188,-1062.5544331456103
obi,-1,0.1,0,7,90352.0,126.0,-17.982433838432858,-8473.84583762806,792.3942339240166,83.70071165292536,66.49834256934994,-80.14855723017966
obi,-1,0.5,0,7,90352.0,431.0,-294.5889037111151,-26619.56487893942,568.8097976814129,523.6723579214254,716.8915699674104,-27.954015164111112
obi,-1,1.0,0,7,90351.0,868.0,-943.6510968455705,-34056.816675122864,189.83976568286124,1364.6889706672296,1728.0275872581801,-43.0384657765881
obi,-1,3.0,0,7,90351.0,2304.0,-4497.747601477269,-43990.24285446691,-2517.5789077140985,5573.748442376864,6552.185226890926,-60.99848496410765
obi,-1,5.0,0,7,90350.0,3743.0,-10593.610557110289,-48086.318887056936,-3560.240689132683,12398.34244747814,13972.455077355973,-173.40714579362702
obi,-1,10.0,0,7,90345.0,7348.0,-29944.833836893304,-53735.564089871914,-6003.392057025182,33663.600322811115,36804.852570575,-471.63272577748216
obi,-1,30.0,0,7,90323.0,19174.0,-116023.70459162712,-60494.7617556945,-10310.166775331465,126117.62939832485,135210.64700706082,-813.871099416703
obi,-1,60.0,0,7,90300.0,30610.0,-214876.99781790987,-65988.01072961876,-14328.43870487964,231558.19310035039,247075.7737038005,-1040.6383697814908
obi,-1,0.1,0,8,98302.0,95.0,3.4383562478124876,-8744.043700082748,302.3011697224491,58.47387370108592,47.77694326733695,-70.32506010400397
obi,-1,0.5,0,8,98302.0,343.0,-170.5425987252819,-27171.96194882826,-106.56952431239549,343.9441145835697,420.81726550380336,-90.08735213702934
obi,-1,1.0,0,8,98302.0,700.0,-614.7224562980141,-35131.034866058675,167.515249523166,965.8374717152362,1206.874732046721,-96.82120835970309
obi,-1,3.0,0,8,98297.0,1936.0,-3577.8121700039933,-47548.01764241513,-4260.142543494674,4498.0090180618945,5236.6978209479075,-148.7075335982623
obi,-1,5.0,0,8,98291.0,3121.0,-7671.9467025933,-54021.274070713,-7553.818125285765,9166.83015194382,10342.358726484143,-268.06148420893925
obi,-1,10.0,0,8,98287.0,6111.0,-21088.79798609577,-62909.429009057385,-12605.84416090524,24135.104090972774,26840.811210602842,-244.60681015963982
obi,-1,30.0,0,8,98255.0,16720.0,-94311.11709868404,-77085.61169874156,-23076.68894026421,102989.59053326548,110952.70478477723,-528.479690500321
obi,-1,60.0,0,8,98224.0,28036.0,-190691.1413993105,-87605.55172315554,-32384.990996676283,205569.72216483162,219590.3565784127,-696.334546477768
obi,-1,0.1,0,9,334869.0,254.0,10.66973639457992,-17685.846612094654,2998.4772916246275,176.72427283723195,109.6213163167814,-246.5058801689947
obi,-1,0.5,0,9,334869.0,734.0,-187.83104421985504,-57579.89634345866,8655.922079436532,614.2044958955314,750.0589863856535,-271.7089081044667
obi,-1,1.0,0,9,334863.0,1458.0,-963.7312465356644,-79381.88506684107,8052.545634270003,1740.7181599475848,2267.764805820268,-216.7125867059471
obi,-1,3.0,0,9,334850.0,4015.0,-5266.047295906,-120460.7825736638,-1000.6207188735684,7250.970672543211,8754.874610739425,-399.6038332127583
obi,-1,5.0,0,9,334841.0,6524.0,-11813.351160094297,-141412.4830395545,-6268.99015589427,15062.456753521003,17588.16845536517,-592.3355486186474
obi,-1,10.0,0,9,334814.0,12758.0,-34568.982182271466,-173422.84490216547,-20258.04904098695,41072.11619903229,46290.12421362865,-1034.2497791303629
obi,-1,30.0,0,9,334714.0,35770.0,-153883.33816464394,-226876.5655186367,-51446.64595773834,172231.44429351154,188198.5687816206,-1788.0193764229798
obi,-1,60.0,0,9,334602.0,62887.0,-332986.3943651114,-268162.32462190563,-83146.47623882102,365684.9536464108,396147.44634611876,-1396.018435603716
obi,-1,0.1,1,0,17766.0,482.0,98.17486232139827,-1231.9569947113953,3866.2736529318386,332.67960508402973,373.2826710438355,-314.2708429623653
obi,-1,0.5,1,0,17766.0,1571.0,-40.664082222172794,-3171.3878470238546,6982.441565993124,1452.9364038173303,2333.283879562842,-284.51526553554993
obi,-1,1.0,1,0,17766.0,2610.0,-1118.8741066796986,-4024.322777146212,7246.137739822246,3419.817260349155,5041.532713207166,-279.84116835711757
obi,-1,3.0,1,0,17766.0,4771.0,-6422.232716185038,-5090.167464987063,7426.492203453775,10420.123542775635,13380.650477171117,-352.8929067312346
obi,-1,5.0,1,0,17766.0,6176.0,-11287.726445203885,-5415.201259434709,7259.505277031595,16581.359554096518,20568.590407398446,-402.5498889753276
obi,-1,10.0,1,0,17764.0,8258.0,-21141.129929707997,-4624.429738514254,8811.298314381149,28271.645681941358,33939.818017257836,-266.10068297380883
obi,-1,30.0,1,0,17754.0,11499.0,-43164.2618247072,3559.6676688173216,17110.21989953317,53455.80742159808,61713.59685654693,-410.51810075534144
obi,-1,60.0,1,0,17741.0,13214.0,-58414.57446511462,10223.166681738643,23882.84783666118,70202.61674189458,80095.97567303765,-215.38556152658654
obi,-1,0.1,1,1,34454.0,493.0,-6.689892816418623,-1848.625923956906,5448.626400673514,336.6129624956658,306.73679463509615,-306.865633353004
obi,-1,0.5,1,1,34454.0,1727.0,-476.6316032854951,-5557.783181153797,11330.407826928202,1639.573672218475,2355.3169972040946,-268.2184617452866
obi,-1,1.0,1,1,34453.0,3125.0,-1800.9214915763923,-6715.968919515126,12303.781527216168,3919.9621008495455,5399.7343519822025,-310.6789177221268
obi,-1,3.0,1,1,34451.0,6549.0,-9143.696070189791,-8770.06431151207,12596.148931110674,13658.15336756579,17018.09902316339,-455.2099015967759
obi,-1,5.0,1,1,34448.0,8976.0,-18415.016298113725,-8199.831935302294,14047.47464509432,24755.17874777999,29558.592277357977,-558.6045790576131
obi,-1,10.0,1,1,34444.0,12825.0,-35566.75376507038,-8378.635164848274,15022.500848611882,44927.37538919272,52319.64953743133,-540.3192001117408
obi,-1,30.0,1,1,34429.0,19712.0,-75395.62150948813,-2705.1448951706866,20919.35478726074,90742.79307199501,103069.96516910757,-793.3107434229044
obi,-1,60.0,1,1,34407.0,23551.0,-102109.09718965097,2200.5470837178736,26222.93232712995,120707.0791712134,135967.7319904125,-849.2646156470938
obi,-1,0.1,1,2,43789.0,395.0,-31.152581224461674,-2349.421177843469,6083.0222247056045,302.7760384766065,255.8886792013747,-276.3242452189729
obi,-1,0.5,1,2,43789.0,1454.0,-360.730072617475,-6889.357237712374,12619.88651587316,1243.7263932451442,1786.3196582910841,-208.6824229924033
obi,-1,1.0,1,2,43789.0,2742.0,-1537.1358918578765,-8933.567585680723,13322.775524409508,3185.5397637895235,4368.5545514926725,-223.34090011457693
obi,-1,3.0,1,2,43788.0,6179.0,-9597.811649999634,-9738.5106921196,15584.033575575977,13421.144505931235,16190.423590406388,-490.0909627935147
obi,-1,5.0,1,2,43787.0,8803.0,-19202.943229323726,-10133.013963361222,16048.13700681368,24940.96087137645,29164.280178912773,-674.0735423490119
obi,-1,10.0,1,2,43785.0,13407.0,-42130.96888637571,-11328.47253271058,16039.62759733899,51436.10221334952,58653.4457443779,-739.157667004298
obi,-1,30.0,1,2,43774.0,22553.0,-94057.62887872545,-9369.795671799564,18910.971864535073,110640.14310070571,124179.33990399273,-726.030591449769
obi,-1,60.0,1,2,43763.0,27744.0,-135150.13567477075,-2154.096725345516,26484.635182545677,155764.19296256133,172810.46421317908,-917.4959494871354
obi,-1,0.1,1,3,53378.0,342.0,26.409228517189945,-2752.1215610468903,6308.010253666945,210.41065454537218,259.55984520767754,-150.45743912271098
obi,-1,0.5,1,3,53378.0,1197.0,-507.32340872522764,-7860.251149181278,13875.34623033202,1213.756219937192,1686.4753267751457,-126.14615042124915
obi,-1,1.0,1,3,53375.0,2303.0,-1874.7356548350494,-10496.237900348604,14830.598354256797,3234.927062032354,4308.568304665447,-83.5068350996071
obi,-1,3.0,1,3,53374.0,5434.0,-9022.014983251305,-12717.606332660469,16223.430907328155,12333.913259167639,14810.45161244573,-352.2854870567737
obi,-1,5.0,1,3,53374.0,8071.0,-19026.39531287105,-12321.76932728253,17907.073180861,24170.76779046539,27900.967157169907,-667.8006445737063
obi,-1,10.0,1,3,53366.0,13120.0,-42804.174876615485,-11644.23373871705,20034.90889132341,51573.05698098483,58117.962148802886,-958.4762351290804
obi,-1,30.0,1,3,53353.0,24308.0,-109777.27802861187,-6986.006970700309,26286.67726709067,127048.99005252495,140930.0230913531,-976.5632539834984
obi,-1,60.0,1,3,53338.0,31366.0,-162570.8858127472,5643.505562182103,39655.12342741996,185546.54270361993,204326.72856900984,-1161.151094036281
obi,-1,0.1,1,4,63155.0,327.0,-1.6609798779195277,-3026.5063922226436,6381.951160442547,215.06864663423102,239.2667361869361,-156.06124958326356
obi,-1,0.5,1,4,63155.0,1087.0,-488.8190702224573,-9166.327584835122,14295.915484481657,1075.5129300411963,1507.435465604496,-67.3259017962824
obi,-1,1.0,1,4,63153.0,1982.0,-1614.3693914202158,-11530.707544786743,16291.75505287175,2673.5537362104646,3437.1560705880356,-136.36576445541058
obi,-1,3.0,1,4,63150.0,4808.0,-8073.243624573227,-15786.578393177468,16494.287443838653,10785.51739553334,12813.016639625923,-277.04529491889394
obi,-1,5.0,1,4,63146.0,7235.0,-16835.826814731667,-15995.931828509809,18139.76074114319,21087.163856890864,24254.815599006903,-455.90235929041427
obi,-1,10.0,1,4,63140.0,12421.0,-40671.75108486807,-17352.71411802676,19045.15245498046,48481.77751616772,54436.768236369986,-718.0417254379989
obi,-1,30.0,1,4,63122.0,24796.0,-114671.93996494633,-17049.81017745782,20757.4755116161,131460.51960355786,144774.71176109428,-1125.6045565799418
obi,-1,60.0,1,4,63101.0,33262.0,-176105.5673019961,-14896.475809426613,24059.945690990113,199378.21990055678,218595.33029097176,-986.9945837394486
