feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait,p_fill,AS,half_spread,half_spread_post,impact,edge,wait_s,core,core_realized,EV,EV_realized,core_daily,core_se,n_day,core_t
obi,1,30.0,9,6,70078.0,20821.0,-26791.18644690069,4385813.060698244,12756.470833906986,24153.572155742222,-11024.39189242745,-93453.35617608868,47468.60915007682,273515.49400000006,0.2971117897200263,-1.2867386987608995,0.6126733026226879,1.1600582179406476,-0.5294842655217065,-4.4884182400503665,13.13652053215504,-0.7620653961382116,-5.863156938811266,-0.22641861373032485,-1.742013051499606,,,,
obi,1,60.0,9,6,70078.0,30760.0,-40147.36576352041,12206861.021815937,19241.969175890477,35605.88895748385,-15783.961396612596,-163431.92426632086,47468.60915007682,706732.696,0.4389394674505551,-1.3051809415968922,0.6255516637155552,1.1575386527140392,-0.5131326851954681,-5.313131478098858,22.975705331599478,-0.7676292778813371,-6.70631241969575,-0.33694278643268827,-2.943665202058296,,,,
obi,1,0.1,9,7,86966.0,135.0,-86.62525334935623,434.10117451444063,79.50378961090794,184.06204866749772,-94.26275308913687,79.50378961091704,57124.14636607236,6.880000000000001,0.0015523307959432423,-0.6416685433285646,0.5889169600807996,1.3634225827222053,-0.6982426154750879,0.5889169600808669,0.05096296296296297,-0.14075158324776493,-0.14075158324769765,-0.00021849301725327446,-0.00021849301725317003,-0.13279533655653084,0.27971855006539686,56,-0.47474626379081375
obi,1,0.5,9,7,86966.0,486.0,-559.1576210553967,4013.266400914044,259.9037335168518,669.6267395235085,-391.40167352878814,237.17460698659082,57124.14636607236,113.69500000000001,0.005588390865395672,-1.1505300844761248,0.5347813446848803,1.3778327973734743,-0.8053532377135558,0.48801359462261484,0.233940329218107,-0.7037487397912445,-0.7505164898535099,-0.003932823028983107,-0.004194179496226178,,,,
obi,1,1.0,9,7,86966.0,981.0,-1488.7931619199537,15416.329057326942,506.6100213502831,1362.1936183762907,-825.1058077786936,250.26439480095902,57124.14636607236,482.4689999999998,0.011280270450520893,-1.5176280957389947,0.5164220401124191,1.3885765732683901,-0.8410864503350597,0.25511151355857187,0.4918134556574922,-1.0892060556265757,-1.3505165821804228,-0.012286538883812878,-0.015234192294908295,-1.16009636709361,0.2205937399596294,89,-5.258972295886175
obi,1,3.0,9,7,86966.0,2581.0,-4120.223942893774,80913.60131156194,1384.1729573314674,3442.7390092217474,-1999.5150859166586,-1654.2685165835694,57124.14636607236,3597.4509999999996,0.02967826506910747,-1.596367277370699,0.5362932806398556,1.3338779578542221,-0.774705573776311,-0.6409409207995233,1.393820612165827,-1.1480739967308433,-2.325308198170222,-0.03407284439392759,-0.06901111307266453,,,,
obi,1,5.0,9,7,86966.0,4134.0,-6346.936972952331,180637.7223507517,2312.9906112831754,5334.653167826728,-2933.0158185541122,-5346.7214470999525,57124.14636607236,9777.960999999998,0.04753581859577306,-1.535301638353249,0.5595042601072026,1.2904337609643755,-0.7094861680101868,-1.293353035099166,2.3652542331881947,-1.0637973782460464,-2.916654673452415,-0.050568479194963045,-0.13864556746374773,,,,
obi,1,10.0,9,7,86966.0,7981.0,-11763.248003690172,583526.2517340393,4574.652926270336,9709.278246737289,-4979.334914455971,-20110.38069647341,57124.14636607236,38403.61599999999,0.09177149690683715,-1.4739065284663793,0.5731929490377566,1.2165490849188434,-0.6238986235378988,-2.5197820694741773,4.811880215511839,-0.9887135794286226,-4.081688597940556,-0.09073572519628173,-0.37458267254057426,-0.9005806179169739,0.18433824518711833,96,-4.885478957461113
obi,1,30.0,9,7,86966.0,20693.0,-33216.719477954306,4003360.385159701,12472.5877856758,24146.212731333188,-11292.855152466374,-95250.16081835012,57124.14636607236,284489.3340000001,0.2379435641515075,-1.6052152649666218,0.6027442993126081,1.1668783033553949,-0.5457331055171495,-4.6030136190185145,13.748095201275799,-1.0904709656540137,-6.296228883985137,-0.25947054817145215,-1.4981471413690919,,,,
obi,1,60.0,9,7,86966.0,32554.0,-59233.81458902711,11484253.634542007,19795.941672137673,37029.46914534033,-16688.359839715064,-182130.68755784197,57124.14636607236,802775.7839999999,0.3743301980084171,-1.819555648738315,0.6080955235036454,1.137478317421525,-0.5126362302548093,-5.594725304350985,24.659820114271668,-1.2994601252346696,-7.5022809530893,-0.48642716598313634,-2.8083303146846936,,,,
obi,1,0.1,9,8,104757.0,103.0,-69.05828280435405,286.5423493888107,54.49300044431226,134.57194737257618,-71.25717969075554,50.62569456758122,68093.47551462223,5.263000000000003,0.0009832278511221206,-0.670468765090816,0.5290582567408957,1.3065237608987978,-0.6918172785510246,0.491511597743507,0.0510970873786408,-0.22941050834992027,-0.266957167347309,-0.00022556280114972542,-0.000262479721992543,-0.16267228534316935,0.20505322613017846,48,-0.7933173664865751
obi,1,0.5,9,8,104757.0,405.0,-339.3334397225369,2339.116855390718,197.02113491870182,550.016457846642,-321.36469258709093,158.4306337625125,68093.47551462223,98.95299999999999,0.0038660900942180474,-0.8378603449939184,0.4864719380708687,1.3580653280164,-0.7934930681162738,0.3911867500308951,0.24432839506172838,-0.4393884069230497,-0.5346735949630232,-0.001698715167519451,-0.0020670962891264967,,,,
obi,1,1.0,9,8,104757.0,834.0,-1102.5811660811446,9693.920959853107,400.8782830718753,1121.708022880247,-670.5728578401257,178.68988879033896,68093.47551462223,411.2469999999999,0.007961281823649016,-1.3220397674833868,0.48066940416292,1.3449736485374664,-0.8040441940529085,0.2142564613793033,0.4931019184652277,-0.9293703633204669,-1.1957833061040835,-0.007398979380941315,-0.009519967899909366,-0.7261433920739968,0.1247230590360491,91,-5.822046040933916
obi,1,3.0,9,8,104757.0,2254.0,-3314.937686799655,51407.20519921193,1163.6487641333865,2939.1049331153235,-1710.155046373763,-1214.5834259681494,68093.47551462223,3217.5919999999987,0.021516461907080196,-1.4706910766635557,0.5162594339544749,1.3039507245409598,-0.7587200738126721,-0.5388568881846271,1.4275031055900615,-1.0424316427090807,-2.0975479648481827,-0.02242944073108497,-0.045131810883929514,,,,
obi,1,5.0,9,8,104757.0,3720.0,-5903.5246108135525,133293.11137425702,2007.2903913374616,4838.991097439649,-2754.879891055818,-4460.732343638796,68093.47551462223,9037.377999999997,0.03551075345800281,-1.5869689814014927,0.5395941912197477,1.3008040584515186,-0.7405591104988758,-1.1991215977523646,2.429402688172042,-1.135374790181745,-2.874090579153857,-0.040318014256575614,-0.10206112197230112,,,,
obi,1,10.0,9,8,104757.0,7337.0,-12653.0152984599,454255.51991156256,4018.8376042121263,9199.397232059118,-5039.5139360404855,-17046.028674898233,68093.47551462223,36065.168999999994,0.0700382790648835,-1.724548902611408,0.547749434947816,1.2538363407467792,-0.6868630143165443,-2.3232968072643088,4.915519830993594,-1.2647994676635919,-4.135845709875717,-0.08858437807733874,-0.2896675159975767,-1.2867476254179953,0.1921499552817316,95,-6.696580405295213
obi,1,30.0,9,8,104757.0,19752.0,-31056.050298538776,2973949.6171858376,11055.62402455595,22934.456484116356,-11534.30108068257,-87648.61195698426,68093.47551462223,277087.406,0.18855064578023426,-1.57229902280978,0.5597217509394466,1.1611207211480536,-0.5839561097955939,-4.437455040349547,14.028321486431755,-1.1005772718703333,-6.097754063159327,-0.20751455534219979,-1.1497354664177384,,,,
obi,1,60.0,9,8,104757.0,32601.0,-48189.48356165885,9660545.667942457,18924.61792774509,37338.17064466141,-17833.729169915543,-183712.306347224,68093.47551462223,840000.137,0.311205933732352,-1.478159674907483,0.5804919458834112,1.1453075256790102,-0.547030126987379,-5.635173962369988,25.766084997392717,-0.9856677290240717,-7.201333637277472,-0.3067456459607832,-2.2410977587071303,,,,
obi,1,0.1,9,9,405262.0,311.0,-165.9761474813778,548.5508660105709,222.18542164682438,445.6510541617338,-200.70969368033232,224.76435129288402,269579.9865713518,13.870999999999999,0.0007674047899877116,-0.533685361676456,0.7144225776425221,1.4329615889444816,-0.6453687899689142,0.722714955925672,0.04460128617363344,0.09273721596606621,0.10102959424921609,0.0000711669837424841,0.0000775305945573634,0.031751357990470186,0.056528787169674945,84,0.5616847553294635
obi,1,0.5,9,9,405262.0,1057.0,-958.0774039628832,5934.170960124439,635.8809078868309,1504.8722048524376,-826.4701423237228,550.3765051935111,269579.9865713518,238.66500000000005,0.0026081892701511613,-0.9064119242789812,0.6015902629014483,1.423720155962571,-0.7819017429741938,0.520696788262546,0.22579470198675503,-0.3928216613775328,-0.4737151360164352,-0.001024553242287834,-0.0012355387348662642,,,,
obi,1,1.0,9,9,405262.0,2041.0,-2365.7232967122777,17371.88349757161,1145.6770688382794,2880.6657991927277,-1679.6198993413464,728.9454997264963,269579.9865713518,970.313,0.00503624815551421,-1.159100096380342,0.5613312439188042,1.411399215675026,-0.8229396861055103,0.35715115126236957,0.4754105830475257,-0.6857688524615377,-0.8899489451179724,-0.003453702118318516,-0.004482003733352205,-0.6266266134468742,0.06338940521596075,96,-9.885352470369869
obi,1,3.0,9,9,405262.0,5583.0,-7700.572302562253,92559.68761930114,3143.9713803955547,7604.915381641141,-4369.962454501294,-1093.9159953255455,269579.9865713518,7941.286999999997,0.013776273127014129,-1.3792893251947436,0.5631329715915376,1.362155719441365,-0.782726572541876,-0.19593695062252292,1.4224049794017548,-0.9041563536032059,-1.6632262758172665,-0.01245590487676293,-0.022913059447685197,,,,
obi,1,5.0,9,9,405262.0,9091.0,-13521.015603503463,209894.0526312125,5229.46720593057,12161.219995967063,-6818.603686872408,-5895.890980308696,269579.9865713518,21902.05000000001,0.022432401754914105,-1.487296843416947,0.5752356402959597,1.3377208223481536,-0.7500389051669132,-0.6485415224187324,2.4092014079859214,-1.0000612031209872,-2.2238383658356793,-0.022433774687912744,-0.049886035660417605,,,,
obi,1,10.0,9,9,405262.0,17676.0,-26477.64111502901,687820.6163512201,10275.986191367592,22847.985803511743,-12383.258501574594,-25007.9080266576,269579.9865713518,85973.91400000002,0.04361622851389965,-1.497943036604945,0.5813524661330387,1.2925993326268241,-0.7005690485163268,-1.4147945251560081,4.863878366146188,-1.0045905704719065,-3.0007375617609533,-0.04381645188461149,-0.1308808552040078,-1.0224290293874105,0.11026973760068703,97,-9.272072752089693
obi,1,30.0,9,9,405262.0,47491.0,-72551.06377399375,4605238.650709296,27952.12125819234,58205.60412042965,-29754.341834523777,-152227.85218241732,269579.9865713518,667793.214,0.11718591923249651,-1.5276802715039428,0.5885772305951094,1.2256133608563653,-0.6265259066880836,-3.205404227799316,14.061468783558992,-1.0271030409088335,-4.821084499303259,-0.12036201399539412,-0.5649632187483926,,,,
obi,1,60.0,9,9,405262.0,81138.0,-133691.79685241802,14893502.072910914,47819.89282553386,97034.72247660584,-48268.40710817158,-347420.6389509752,269579.9865713518,2148685.9129999997,0.20021122138271044,-1.6477088029334963,0.5893649439909027,1.1959220399394346,-0.5948927396308953,-4.2818486892821515,26.48186932140304,-1.1463438589425936,-6.017557492215648,-0.2295109041234662,-1.2047825352571748,,,,
obi,-1,0.1,0,0,11011.0,207.0,129.94008565338788,716.6327008681637,175.5139252348346,367.0926837004015,131.51187689810396,172.88624552770037,10050.72577055828,10.087,0.01879938243574607,0.6277298823835163,0.8478933586223893,1.7733946072483164,0.6353230768024346,0.8351992537570067,0.048729468599033814,0.13216347623887303,0.11946937137349034,0.002484591733852213,0.0022459504018084186,0.16132062885171825,0.15220452581651725,53,1.059893771136546
obi,-1,0.5,0,0,11011.0,764.0,546.6014951140113,6802.985416852854,653.5378235392473,1255.1391481580113,481.34633804139054,519.5239186133929,10050.72577055828,169.982,0.06938516029425121,0.7154469831335226,0.8554159993969205,1.6428522881649361,0.6300344738761656,0.6800051290751216,0.22248952879581152,0.051969016263397894,-0.12344185405840102,0.003605878523770411,-0.00856503283086172,,,,
obi,-1,1.0,0,0,11011.0,1354.0,1366.0279434232655,25587.413336178535,1162.3014652425084,2175.9833400547645,884.1280467260322,573.2595647776326,10050.72577055828,605.2879999999999,0.12296794114975933,1.0088832669300336,0.8584205799427683,1.6070777991541836,0.6529749237267594,0.42338224872794133,0.4470369276218611,-0.23846268698726525,-0.6735010182020923,-0.029323265659863512,-0.08281903357057788,-0.17621631481834313,0.1318641425509087,88,-1.3363474816537895
obi,-1,3.0,0,0,11011.0,2628.0,3170.712479676158,132373.54624431336,2253.1265741785287,4106.719242255142,1661.300163510331,-983.3242800478267,10050.72577055828,2970.9749999999995,0.23867042048860232,1.2065115980502885,0.8573540997635193,1.5626785548916065,0.6321537912900803,-0.3741721004748199,1.1305079908675797,-0.4371574982867692,-1.6686836985251086,-0.10433656393584866,-0.3982654399894638,,,,
obi,-1,5.0,0,0,11011.0,3521.0,4816.939064594443,283008.98086920363,2998.983788863678,5378.139475482861,2152.826031090044,-3392.7037933645297,10050.72577055828,6449.959999999998,0.31977113795295614,1.3680599445028239,0.8517420587513996,1.5274465991147006,0.6114246041153207,-0.9635625655678869,1.831854586765123,-0.6043178857514242,-2.4196225100707105,-0.19324341801205747,-0.7737254434618992,,,,
obi,-1,10.0,0,0,11011.0,4822.0,7630.931778560788,722704.8946752822,4146.909973806098,7272.39560949969,2852.7973802138868,-7665.654160334171,10050.72577055828,15838.238,0.43792571065298336,1.582524217868268,0.8599979207395474,1.5081699729364766,0.5916211904217932,-1.5897250436196955,3.284578598092078,-0.8105262971287205,-3.2602492614879637,-0.3549503046730261,-1.4277469747429807,-0.9120830063873135,0.32052235677380114,93,-2.8456143139836834
obi,-1,30.0,0,0,11011.0,6941.0,14889.023453263544,2850608.2504656957,5906.484537486412,10208.42451218364,3984.0932462106557,-16287.439127787999,10050.72577055828,54514.55300000001,0.6303696303696303,2.145083338605899,0.8509558474984025,1.470742618093018,0.5739941285420913,-2.3465551257438406,7.853991211640975,-1.3821274911074966,-4.57963846434974,-0.8712511956931371,-2.886865005998687,,,,
obi,-1,60.0,0,0,11011.0,8056.0,16220.490050000953,5966996.120953676,6791.375629945498,11711.3668281972,4585.20059143683,-20622.082277613958,10050.72577055828,102730.94700000003,0.7316320043592771,2.013466987338748,0.8430208080865812,1.4537446410373884,0.569165912541811,-2.5598413949371843,12.752103649453828,-1.2584461792521666,-4.661308382275932,-0.9207195005045368,-3.4103623946612394,,,,
obi,-1,0.1,0,1,25123.0,274.0,223.8726432900335,1352.8330493914584,208.19028650728137,401.5767178293529,165.81148512086537,204.72041378740255,21699.42205096711,14.019,0.010906340803248019,0.8170534426643559,0.7598185638951875,1.465608459231215,0.6051514055506035,0.7471547948445348,0.051164233576642335,-0.1452348787691683,-0.157898647819821,-0.0015839810843749596,-0.0017220964654950026,-0.14176353981864243,0.17251730940457177,68,-0.8217351656359976
obi,-1,0.5,0,1,25123.0,1000.0,777.4910215019137,11043.774874155804,806.4733560342456,1549.2697077598223,655.3880783775386,727.1013537964013,21699.42205096711,227.3,0.03980416351550372,0.7774910215019136,0.8064733560342456,1.5492697077598223,0.6553880783775385,0.7271013537964013,0.2273,-0.05901766546766796,-0.1383896677055123,-0.002349148806578353,-0.005508484962206436,,,,
obi,-1,1.0,0,1,25123.0,1866.0,1936.2527040760638,38819.543296428696,1471.3629581770438,2959.8963399815907,1342.4869136559948,802.7617069635619,21699.42205096711,867.7429999999998,0.07427456911992994,1.0376488231918883,0.7885117675118134,1.586225262583918,0.7194463631596971,0.43020455893009746,0.46502840300107173,-0.3371370556800749,-0.6954442642617908,-0.02504070954499939,-0.051653823074971204,-0.2885281264384612,0.1232980930718873,92,-2.340085878459116
obi,-1,3.0,0,1,25123.0,4098.0,4411.057986601537,214998.01734818568,3217.5890576057,5983.360178674748,2561.356235152294,-2483.9015457214987,21699.42205096711,5185.600000000001,0.16311746208653424,1.0763928713034496,0.7851608242083211,1.4600683696131644,0.6250259236584417,-0.6061253161838699,1.2653977550024404,-0.3792320470951285,-1.7705181874873195,-0.06185936906403839,-0.28880243332098215,,,,
obi,-1,5.0,0,1,25123.0,5796.0,6895.391606166198,456583.2552638928,4591.563655078364,8379.667587665394,3533.607222955501,-7482.6723194761325,21699.42205096711,11841.610999999999,0.23070493173585957,1.1896810914710485,0.7921952475980614,1.4457673546696677,0.6096630819453935,-1.29100626630023,2.0430660800552105,-0.4854858438729871,-2.5686873577712785,-0.11200397846944367,-0.5926088415253883,,,,
obi,-1,10.0,0,1,25123.0,8638.0,12778.723437070434,1243795.5518684865,6995.575981100542,12292.9674503244,4971.1035688646425,-18696.84975414862,21699.42205096711,32573.593999999986,0.34382836444692116,1.4793613610871075,0.8098606136953626,1.4231265860528364,0.5754924251985,-2.164488279016974,3.770964806668209,-0.7575007473917449,-3.7318496401040813,-0.26045024304302405,-1.2831157581188177,-0.7113866155272602,0.12460250386751433,95,-5.709248156711633
obi,-1,30.0,0,1,25123.0,13800.0,25521.273072630738,5286860.629471201,11143.142551174516,19122.871412236345,7521.047449563909,-42555.49407681745,21699.42205096711,126962.82300000003,0.5492974565139513,1.8493676139587492,0.8074740979111968,1.3857153197272714,0.5450034383741963,-3.083731454841844,9.200204565217394,-1.1298935160475523,-5.021099068800593,-0.6206476344965259,-2.7580769473967353,,,,
