dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-07-19,90282,77978,2692,2695,5387,2692,-4447.281611655039,3,13.43995348914756,4.800408542163053,-4433.841658165892,1.6101726378318173,3,0.555039910896603,37.8115,-1.652036259901574,0.005943536404160475,0.017459138187221397,0.10029717682020803,0.19687964338781574,0.4390787518573551,0.6407875185735513
2026-07-20,237550,219581,8473,8475,16948,8473,-17844.188068676853,2,0.8813337918821015,3.0666806753439855,-17843.30673488497,1.572456927071041,3,0.5362284635355204,12.327,-2.106005909202981,0.009205712262480821,0.04768086864156733,0.25091467012864394,0.4347928714740942,0.7882686179629411,0.9409890239584563
2026-07-21,193975,185323,9606,9603,19209,9603,-16529.047491707268,3,-17.897026309890236,5.121394697051075,-16546.944518017157,1.5715029413295851,3,0.5357384559321151,11.637,-1.7212378935444408,0.0077059252316984276,0.0460272831406852,0.25346245964802666,0.44621472456524003,0.835259814641258,0.96271998333854
2026-07-22,200178,217491,10070,10073,20143,10070,-18952.630362869724,3,-4.835175841787296,3.1479441232896757,-18957.465538711513,1.5837760015886413,3,0.541875589534826,10.8265,-1.8820884173654062,0.010724925521350546,0.048262164846077454,0.26176762661370406,0.46961271102284013,0.8400198609731877,0.9634558093346574
2026-07-23,227811,230078,11336,11338,22674,11336,-20662.678873297802,2,-2.9825709899102755,2.198612560994107,-20665.66144428771,1.5833553850224926,3,0.5416776925112463,9.605,-1.8227486656049543,0.010321100917431193,0.04684191954834157,0.29128440366972475,0.5139378969654199,0.8707657021877205,0.9748588567395907
2026-07-24,210344,196709,9055,9057,18112,9055,-16776.39209554849,2,-4.282647933145601,1.8017568337479823,-16780.674743481635,1.6025839222614842,3,0.5512919611307421,11.675,-1.852721379961179,0.010049696300386527,0.0428492545554942,0.25775814467145225,0.4489232468249586,0.8044174489232468,0.9438983986747653
2026-07-25,44099,41369,2046,2047,4093,2046,-2810.6536189482135,1,-2.5411227681080124,1.0602830357475725,-2813.1947417163215,1.614708038113853,3,0.5572929391644271,40.2465,-1.3737309965533755,0.001466275659824047,0.004887585532746823,0.08064516129032258,0.17302052785923755,0.41593352883675466,0.6001955034213099
2026-07-26,60469,48651,2277,2279,4556,2277,-3045.2525376117474,2,-5.225858728589328,3.056059662875974,-3050.4783963403365,1.5996488147497805,3,0.5498244073748902,40.147,-1.3373968105453458,0.002635046113306983,0.017127799736495388,0.09442248572683355,0.17786561264822134,0.42468159859464205,0.6148440931049627
2026-07-27,222888,206947,10243,10245,20488,10243,-21077.52375875186,2,-11.82404119857895,2.8233688998367743,-21089.34779995044,1.5961538461538463,3,0.5480769230769231,8.262,-2.0577490733917743,0.011617690129844772,0.05886947183442351,0.34765205506199354,0.559894562139998,0.8448696670897198,0.9465000488138241
2026-07-28,260014,272400,12567,12570,25137,12567,-29977.132455915857,3,-15.079603588683057,4.523906153203878,-29992.212059504538,1.5890122130723634,3,0.5444961610375144,8.374,-2.3853849332311605,0.011936022917164,0.055462719821755394,0.3381077425001989,0.5609135036205937,0.8905864565926633,0.9797883345269356
2026-07-29,296818,280401,15629,15628,31257,15628,-47955.83246535548,1,-1.3425022944208487,1.1183348629472325,-47957.1749676499,1.5836132706273796,3,0.5417986371052884,7.174,-3.0685841096337,0.013181469157921679,0.06667519836191452,0.3738162272843614,0.6256718710007678,0.9353724084975684,0.9904658305605324
2026-07-30,219359,217058,19070,19067,38137,19067,-41471.13919970352,3,-9.232590973088243,2.7043091025501775,-41480.3717906766,1.5666413194535491,3,0.5333141044130372,5.944,-2.1750217233808913,0.01615356374888551,0.07903707977133267,0.4380343000996486,0.7128546703728956,0.9738291288613835,0.9984790475690984
