wid,n_days,n_ord,n_large,n_cancel,n_fill,n_short_large,n_large_near,n_reached,n_fake,n_cbt,n_cbt_large,sz_sum,szt,szt_fleet,n_bid,reentry,retreat,chase,retreat_large,layer_ep,simul_ep,cycle_ep,bigrep_ep,n_push,push_sum,push_pre_sum,n_base,base_sum,base_pre_sum,canc_per_s_max,asym_abs,large_rate,cancel_rate,fleet_ratio,reentry_rate,retreat_rate,chase_rate,cycle_rate,layer_rate,simul_rate,bigrep_rate,bid_share,cbt_rate,fake_rate,short_large_rate,large_near_rate,retreat_large_rate,push_mean,push_pre_mean,base_mean,base_pre_mean,excess,excess_base,spoof_score,layer_score
15603,3,1509,0,1509,0,0,0,0,0,0,0,44181,58740137717508.0,18474899209450.0,1509,19,1438,30,0,0,0,0,0,0,0.0,0.0,1509,-226.64578198842386,-22.94957726677051,2,1.0,0.0,1.0,0.31451916742686487,0.012591119946984758,0.9529489728296885,0.019880715705765408,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,-0.15019601192075802,-0.015208467373605376,,-0.13498754454715264,0.4917741349559531,0.40412087912087913
25333,4,23009,0,21961,1048,0,0,1561,550,176,0,4922469,5.396059911646862e+16,101085167671997.0,12153,838,5600,6986,0,0,0,35,0,0,0.0,0.0,23009,673.0325345961376,8498.720315113585,5,0.660270634475807,0.0,0.9544526055021948,0.0018733144058281238,0.036420531096527445,0.24338302403407364,0.30362032248250687,8.75,0.0,0.0,0.0,0.5281846234082316,0.008014207003324074,0.3523382447149263,,,,,,0.02925083813273665,0.36936504477002846,,-0.3401142066372918,0.49176278267187357,0.5217032967032967
10747,8,43592,0,42412,1180,0,0,2765,1525,279,0,19099548,1.1324795281955389e+17,26705025444946.0,16540,375,798,7830,0,8910,394,238,0,0,0.0,0.0,43590,-1132.0069858979818,2943.92367221831,33,0.6905042896479013,0.0,0.9729308129932097,0.00023581022685237443,0.008602495870801983,0.018306111213066616,0.17962011378234538,29.75,1113.75,49.25,0.0,0.3794274178748394,0.006578326888616429,0.5515370705244123,,,,,,-0.025969419268134477,0.06753667520574237,,-0.09350609447387685,0.49174613265522354,0.7068681318681319
10271,8,3952,0,3009,943,0,0,1193,271,9,0,819556,2.571502949581248e+16,4938832429946.0,2615,402,288,691,0,138,57,52,0,0,0.0,0.0,3952,121.26016084757894,999.0263504088767,6,0.8093644503644504,0.0,0.7613866396761133,0.00019206015030044028,0.10172064777327935,0.0728744939271255,0.17484817813765183,6.5,17.25,7.125,0.0,0.6616902834008097,0.0029910269192422734,0.22715842414082146,,,,,,0.030683239080865118,0.25279006842329876,,-0.22210682934243364,0.4914229709684255,0.6763736263736263
32156,7,2162849,0,2153797,9052,0,0,124608,111679,87694,0,6656344611,1.8873860997297107e+19,1.3043756176827459e+18,1094621,208816,967063,880104,0,307958,118590,31935,0,0,0.0,0.0,2162604,-118560.62484564171,911963.1107862369,44,0.3068448488064201,0.0,0.995814779487611,0.06911016340904191,0.09654673072415133,0.44712460278086913,0.40691883714489546,4562.142857142857,43994.0,16941.428571428572,0.0,0.506101443050347,0.040716000625871426,0.8962426168464304,,,,,,-0.05482308589350695,0.4216967650047059,,-0.4765198508982128,0.49137226409953677,0.7085164835164834
621,82,295595,0,287355,8240,0,0,15524,5785,2335,0,718314570,3.8962099359082516e+18,6.508375397460026e+16,159962,429,49326,54311,0,0,0,20,0,0,0.0,0.0,295576,32572.310571929047,32751.96696384361,18,0.6465877267361468,0.0,0.9721240210423046,0.016704375545777278,0.001451310069520797,0.16687021093049612,0.18373450159847088,0.24390243902439024,0.0,0.0,0.0,0.541152590537729,0.008125837378851943,0.37264880185519195,,,,,,0.11019944302625737,0.11080726095435221,,-0.0006078179280948476,0.4912148457603003,0.3868131868131868
197,90,3127706,4985,3114224,13482,2734,28,192714,157429,61732,2,63064689764,6.378023533822526e+20,1.035349474967397e+19,1660712,206456,1130556,1024962,275,266016,94071,40819,424,28,148.4785004477787,-516.8942538233711,3127466,-1247262.0460650325,-1493481.1312547626,28,0.5150261752046286,0.001593819879489952,0.9956894925546071,0.016233077057131576,0.06600876169307474,0.3614649202962171,0.3277040744878195,453.5444444444444,2955.733333333333,1045.2333333333333,4.711111111111111,0.5309680641339052,0.019822594649582047,0.8169048434467657,0.548445336008024,0.005616850551654965,0.055165496489468405,5.3028035874206685,-18.460509065120394,-0.3988091464671502,-0.4775371279031531,23.763312652541064,0.0787279814360029,0.4906593406593407,0.7934065934065935
8454,59,16723899,1372253,16705357,18542,716757,1756,155328,120570,250879,6464,766510554781,5.352580907406353e+21,1.3628656696552992e+20,8967153,1024617,6548418,9088138,352508,1839677,1707251,327909,15674,1756,3794.4375099236618,-1276.7403521871565,16723317,-5039195.423086876,8706353.194082113,226,0.28557279494383897,0.08205341350124154,0.9988912872530502,0.025461841553287037,0.06126663405465436,0.3915604847888641,0.543422200767895,5557.779661016949,31180.966101694914,28936.457627118645,265.66101694915255,0.5361879427757845,0.01501787719951151,0.7762283683559951,0.522321321214091,0.001279647411956833,0.25688265939298366,2.16084140656245,-0.7270730935006586,-0.3013275071618194,0.5206116223284001,2.8879145000631086,-0.8219391294902194,0.49059627241445414,0.814010989010989
23850,7,11521,0,8150,3371,0,0,3703,495,119,0,2152770,2.908236480638165e+17,40532165817034.0,5403,90,2134,4644,0,726,719,29,0,0,0.0,0.0,11521,1133.187190322319,15433.336743116526,54,0.5499165728014493,0.0,0.7074038711917369,0.0001393702544029015,0.007811821890460898,0.1852269768249284,0.4030900095477823,4.142857142857143,103.71428571428571,102.71428571428571,0.0,0.4689697074906692,0.01460122699386503,0.13367539832568187,,,,,,0.0983584055483308,1.3395830868081353,,-1.2412246812598045,0.4904391063481973,0.6483516483516484
22495,14,831168,0,807453,23715,0,0,108315,81338,33968,0,429112549,1.0007743658641701e+18,7.593717921256432e+16,415610,46006,366287,358187,0,49389,1183,6031,0,0,0.0,0.0,831074,-72450.23997874034,-272049.4026761234,33,0.278342548930337,0.0,0.9714678620928621,0.0758784215530865,0.055351024101024104,0.44068948756448756,0.4309441653191653,430.7857142857143,3527.785714285714,84.5,0.0,0.5000312812812813,0.04206808321970443,0.7509393897428795,,,,,,-0.08717664128433851,-0.3273467858170553,,0.2401701445327168,0.49027790391426757,0.6637362637362637
3284,13,55654,0,55321,333,0,0,3735,3295,1052,0,67680187,1.189420353967661e+18,6778825509884934.0,27491,615,26975,27148,0,583,14,21,0,0,0.0,0.0,55654,-564.88865825168,-30552.463153202287,6,0.4787160645257918,0.0,0.9940166025802278,0.0056992681244037655,0.01105041865813778,0.48469112732238473,0.4877996190749991,1.6153846153846154,44.84615384615385,1.0769230769230769,0.0,0.49396269809896864,0.01901628676271217,0.8821954484605087,,,,,,-0.010150010030755741,-0.5489715591548189,,0.5388215491240631,0.49019692428783335,0.43681318681318676
8981,6,1099,0,621,478,0,0,624,138,16,0,78693,1703759340063127.0,1777775828788.0,472,44,17,219,0,5,3,10,0,0,0.0,0.0,1099,2.157910633757755,123.36014969330999,6,0.3975052097379876,0.0,0.565059144676979,0.0010434430420919252,0.040036396724294813,0.015468607825295723,0.19927206551410373,1.6666666666666667,0.8333333333333334,0.5,0.0,0.4294813466787989,0.02576489533011272,0.22115384615384615,,,,,,0.00196352195974318,0.11224763393385805,,-0.11028411197411486,0.48995020131383765,0.4755494505494505
30539,12,6543641,0,6259826,283815,0,0,1030779,723902,523022,0,2884259671,3.2732749649366372e+19,3.710392852101962e+17,3264843,150958,2177166,3656019,0,667836,533143,188536,0,0,0.0,0.0,6543000,-322046.6377757696,-3290860.623285486,188,0.05541116814872202,0.0,0.9566273577661122,0.011335414506412499,0.023069419609052514,0.3327147684293805,0.558713260706081,15711.333333333334,55653.0,44428.583333333336,0.0,0.49893369761574635,0.08355216263199648,0.7022863290773289,,,,,,-0.04922002717037591,-0.5029589826204319,,0.45373895545005605,0.48951503042412126,0.6620879120879121
12790,16,1078,5,436,642,0,1,601,1,0,0,2833226,2.295044564219513e+18,1201766831923.0,773,0,0,0,0,21,24,18,0,1,-0.6127607424617663,-10.478965393855749,1078,645.3695885786993,6005.171406972414,100,1.0,0.00463821892393321,0.4044526901669759,5.236355104641249e-7,0.0,0.0,0.0,1.125,1.3125,1.5,0.0,0.7170686456400742,0.0,0.0016638935108153079,,,,-0.6127607424617663,-10.478965393855749,0.5986730877353426,5.570659932256413,9.866204651393982,-4.971986844521071,0.4884736475645567,0.6733516483516484
3306,11,1272,0,1238,34,0,0,31,1,0,0,73256075,5.830854636697056e+18,901602557559477.0,874,3,575,604,0,24,17,0,0,0,0.0,0.0,1272,534.7825740788429,159.42554730907477,5,0.9915518824609734,0.0,0.9732704402515723,0.00015462614208990098,0.0023584905660377358,0.4520440251572327,0.4748427672955975,0.0,2.1818181818181817,1.5454545454545454,0.0,0.6871069182389937,0.0,0.03225806451612903,,,,,,0.4204265519487759,0.1253345497712852,,0.29509200217749065,0.4882730905458178,0.5197802197802198
1972,45,1556,0,623,933,0,0,887,20,0,0,142824,1.4480426558731744e+17,276774397848.0,840,4,21,213,0,0,0,1,0,0,0.0,0.0,1556,315.53541677667295,1873.0648299767972,58,0.9916923355979856,0.0,0.4003856041131105,1.911369093482292e-6,0.002570694087403599,0.013496143958868894,0.13688946015424164,0.022222222222222223,0.0,0.0,0.0,0.5398457583547558,0.0,0.02254791431792559,,,,,,0.20278625756855587,1.203769170936245,,-1.000982913367689,0.4882708200890019,0.42417582417582417
570,98,91228,0,91226,2,0,0,25,25,0,0,347434652,6.345819664318974e+19,2441751968894822.0,62,71,35452,36267,0,0,0,0,0,0,0.0,0.0,91228,-14396.805286404055,-64480.29359918349,3,0.999519403734484,0.0,0.999978076906213,0.0000384781178485769,0.0007782698294383304,0.3886087604682773,0.3975424211864778,0.0,0.0,0.0,0.0,0.0006796159073968518,0.0,1.0,,,,,,-0.15781125626347234,-0.7068037619939437,,0.5489925057304713,0.48824433142614965,0.4384615384615384
16962,4,1455,0,808,647,0,0,708,79,8,0,191210,3834940174260575.0,7849148664565.0,786,102,13,160,0,2,0,35,0,0,0.0,0.0,1455,-138.12156991675084,754.1235878954878,8,0.60837264800829,0.0,0.5553264604810997,0.002046746052845118,0.07010309278350516,0.008934707903780068,0.10996563573883161,8.75,0.5,0.0,0.0,0.5402061855670103,0.009900990099009901,0.1115819209039548,,,,,,-0.09492891403213116,0.5182979985535999,,-0.613226912585731,0.4882057336602791,0.35906593406593407
4768,11,1710,0,1626,84,0,0,99,19,4,0,49792,1258080690771267.0,15377121880776.0,1077,432,263,311,0,22,12,73,0,0,0.0,0.0,1710,141.82129464956017,146.41556824882178,18,0.7999402898215255,0.0,0.9508771929824561,0.01222268332514431,0.25263157894736843,0.15380116959064327,0.18187134502923977,6.636363636363637,2.0,1.0909090909090908,0.0,0.6298245614035087,0.0024600246002460025,0.1919191919191919,,,,,,0.08293642961962583,0.08562313932679637,,-0.00268670970717054,0.4878454878454878,0.5475274725274725
14111,1,8417,0,8381,36,0,0,98,70,148,0,462935,4463460895281245.0,23405761516060.0,4482,0,4171,4182,0,4,0,0,0,0,0.0,0.0,8417,-201.18812487700524,-263.7431283881367,6,0.47511037855892374,0.0,0.9957229416656767,0.005243859432218727,0.0,0.49554473090174644,0.49685160983723414,0.0,4.0,0.0,0.0,0.5324937626232624,0.017658990573917194,0.7142857142857143,,,,,,-0.023902592952002522,-0.0313345762609168,,0.007431983308914276,0.4877190990827354,0.41181318681318685
28305,2,82083,0,81444,639,0,0,3205,2665,6419,0,55053901,6.983909538777181e+17,5462105382009566.0,40742,6871,35722,37352,0,4978,1242,4256,0,0,0.0,0.0,82081,-24944.977145632038,5480.985849451621,73,0.06538469898062468,0.0,0.992215196812982,0.007820985297249327,0.08370795414397622,0.43519364545642825,0.4550515941181487,2128.0,2489.0,621.0,0.0,0.49635125421829124,0.07881489121359461,0.8315132605304212,,,,,,-0.3039068377046093,0.06677532985041143,,-0.3706821675550207,0.48758514213059667,0.6414835164835165
5940,2,2640,0,2392,248,0,0,713,390,29,0,1197839,1.4907156692683882e+16,6221054315175.0,1718,0,950,1189,0,0,0,3,0,0,0.0,0.0,2640,-227.42976836654714,1110.8283109196075,1,0.55812811127418,0.0,0.906060606060606,0.0004173199788144819,0.0,0.35984848484848486,0.4503787878787879,1.5,0.0,0.0,0.0,0.6507575757575758,0.012123745819397994,0.5469845722300141,,,,,,-0.08614763953278301,0.4207682995907604,,-0.5069159391235434,0.48740350558532375,0.22280219780219782
11144,7,28197,0,24596,3601,0,0,4099,605,93,0,14521526,3.195855625272374e+17,226377647574527.0,13953,89,2967,4066,0,3975,3948,65,0,0,0.0,0.0,28197,-826.0905088714993,2964.2812573893298,82,0.7253707533833346,0.0,0.8722913785154449,0.0007083475416860656,0.0031563641522147747,0.10522395999574423,0.1441997375607334,9.285714285714286,567.8571428571429,564.0,0.0,0.4948398765826152,0.0037811026183119205,0.14759697487191997,,,,,,-0.029297106389740018,0.10512754042590806,,-0.13442464681564809,0.48731874186419644,0.5961538461538461
2202,15,9025,0,8997,28,0,0,20,2,2,0,103195034,4.564701691579502e+18,3954574905294706.0,8080,3,2374,2329,0,379,268,0,0,0,0.0,0.0,9025,-1912.6455452064408,-27106.328142428898,19,0.9481251280458781,0.0,0.9968975069252077,0.0008663380813229711,0.000332409972299169,0.2630470914127424,0.25806094182825484,0.0,25.266666666666666,17.866666666666667,0.0,0.8952908587257618,0.0002222963209958875,0.1,,,,,,-0.21192748423340066,-3.0034712623189916,,2.791543778085591,0.4872143008506645,0.5774725274725274
6465,81,70809,0,70639,170,0,0,149,29,376,0,747615302,8.62679065663126e+19,7133914778675641.0,39256,725,33382,33782,0,14,0,7,0,0,0.0,0.0,70809,-11544.45870011988,913.9450872357729,6,0.680681120318171,0.0,0.9975991752460845,0.00008269488692404895,0.010238811450521827,0.4714372466776822,0.4770862460986598,0.08641975308641975,0.1728395061728395,0.0,0.0,0.5543928031747377,0.005322838658531406,0.19463087248322147,,,,,,-0.16303660128119138,0.012907188171500416,,-0.1759437894526918,0.48596554960191324,0.407967032967033
14325,60,2854721,0,2792676,62045,0,0,417278,353095,146849,0,585821691,2.018011327997346e+18,1.4707591220111325e+17,1423057,204469,911335,850548,0,10527,50,18648,0,0,0.0,0.0,2854439,1507863.5717747828,-1271683.9003720498,7,0.18271254920586374,0.0,0.9782658270282806,0.0728816088198424,0.0716248628149651,0.3192378519652183,0.2979443525304224,310.8,175.45,0.8333333333333334,0.0,0.4984924971652221,0.05258361514189258,0.8461864752035813,,,,,,0.5282521615542609,-0.44551097444087956,,0.9737631359951404,0.48562422426058793,0.5695054945054945
8377,17,3990,8,3293,697,0,0,604,2,0,0,16525867,7.130240708305058e+19,3762258788000.0,3979,0,2,1,0,85,87,0,0,0,0.0,0.0,3990,6210.612659082696,7421.283557872251,200,0.9998543972044263,0.0020050125313283208,0.82531328320802,5.276482158053726e-8,0.0,0.0005012531328320802,0.0002506265664160401,0.0,5.0,5.117647058823529,0.0,0.9972431077694236,0.0,0.0033112582781456954,,,,,,1.5565445260858888,1.859970816509336,,-0.30342629042344726,0.4854849695758786,0.5659340659340659
8170,16,7069,0,5109,1960,0,0,2550,604,42,0,2306718,4.824117877306531e+16,40083035447457.0,3430,1348,172,940,0,26,11,286,0,0,0.0,0.0,7069,1162.3262919543151,1918.7838230001953,8,0.6126951451402218,0.0,0.7227330598387325,0.0008308883917620338,0.19069175272315744,0.024331588626396946,0.13297496109775075,17.875,1.625,0.6875,0.0,0.48521714528221815,0.008220786846741044,0.23686274509803923,,,,,,0.16442584410161482,0.27143638746643023,,-0.10701054336481541,0.48544637181000816,0.4714285714285714
359,10,1100,0,1011,89,0,0,66,0,0,0,742399,7.725702970989067e+18,159185457984.0,1100,0,0,0,0,14,14,0,0,0,0.0,0.0,1100,-4461.083841629886,2991.1600579071555,200,1.0,0.0,0.9190909090909091,2.060465676479672e-8,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.0,0.0,0.0,,,,,,-4.055530765118078,2.7192364162792324,,-6.77476718139731,0.4849249235612872,0.5291208791208792
11415,3,1683,0,1681,2,0,0,0,0,2,0,26267137,3.9612629731752205e+17,1.508704232884459e+16,1509,65,420,272,0,89,0,6,0,0,0.0,0.0,1683,1028.4035213399688,-1304.4717653573716,4,0.8731481481481481,0.0,0.9988116458704694,0.03808644472990215,0.038621509209744505,0.24955436720142601,0.16161616161616163,2.0,29.666666666666668,0.0,0.0,0.8966131907308378,0.001189767995240928,,,,,,,0.6110537857040813,-0.7750872046092523,,1.3861409903133337,0.48368828141555414,0.42939560439560437
6203,2,1018,0,666,352,0,0,546,170,11,0,611376,7188371485457360.0,9724151377981.0,485,12,48,257,0,28,9,8,0,0,0.0,0.0,1018,259.99233457190047,270.21788638767214,6,0.46044599435079314,0.0,0.6542239685658153,0.0013527613865885648,0.011787819253438114,0.047151277013752456,0.25245579567779963,4.0,14.0,4.5,0.0,0.4764243614931238,0.016516516516516516,0.31135531135531136,,,,,,0.255395220601081,0.26543996698199623,,-0.010044746380915237,0.48331819695456063,0.5395604395604396
28606,6,4603,0,4552,51,0,0,316,259,221,0,1509085,1.6808406482249732e+16,192053416652923.0,2259,105,1227,1633,0,46,22,0,0,0,0.0,0.0,4603,584.3059085350486,-389.7929802598379,6,0.1770373861877348,0.0,0.9889202693895286,0.011426033565748077,0.02281121008038236,0.26656528351075387,0.354768629154899,0.0,7.666666666666667,3.6666666666666665,0.0,0.4907668911579405,0.04855008787346221,0.819620253164557,,,,,,0.12694023648382546,-0.08468237676729044,,0.21162261325111592,0.4831479126933672,0.33516483516483514
9975,55,1737,0,1681,56,0,0,54,1,0,0,4297936,2.7208992862478373e+19,0.0,1677,330,275,338,0,305,305,0,0,0,0.0,0.0,1737,-253.03293716518903,-313.2502031725805,21,0.981535459490005,0.0,0.9677605066206102,0.0,0.18998272884283246,0.15831894070236038,0.19458837075417387,0.0,5.545454545454546,5.545454545454546,0.0,0.9654576856649395,0.0,0.018518518518518517,,,,,,-0.14567238754472597,-0.18033978305848042,,0.034667395513754445,0.4830517966881603,0.48461538461538456
9671,70,594604,0,588551,6053,0,0,13188,7556,8113,0,1025343555,1.8759020799328227e+20,7.002534852557229e+16,297204,23676,23152,22855,0,27223,27223,7959,0,0,0.0,0.0,594585,214532.08203669245,420340.30051032524,42,0.5131598122281642,0.0,0.9898201155727173,0.00037328893269354414,0.039818097422822586,0.03893683863546159,0.038437346536518424,113.7,388.9,388.9,0.0,0.49983518442526453,0.013784701750570469,0.572945101607522,,,,,,0.3608097783104055,0.7069473675089772,,-0.34613758919857174,0.48301698301698304,0.6365384615384617
20363,2,1048,0,721,327,0,0,579,237,19,0,236236,3378061746693475.0,2030669246901.0,489,3,12,66,0,0,0,2,0,0,0.0,0.0,1048,367.7347975533591,268.1729687068631,4,0.3493546777296777,0.0,0.6879770992366412,0.0006011344371927677,0.0028625954198473282,0.011450381679389313,0.06297709923664122,1.0,0.0,0.0,0.0,0.4666030534351145,0.026352288488210817,0.40932642487046633,,,,,,0.35089198239824343,0.2558902373157091,,0.09500174508253434,0.48171071352889533,0.36978021978021974
218,23,181438,0,179396,2042,0,0,4341,2370,2445,0,556406953,1.5216851885185555e+20,2.9225575825505456e+16,90637,5311,7024,7344,0,10813,10813,1158,0,0,0.0,0.0,181430,83435.13023531265,134500.36293396293,42,0.5077423893546501,0.0,0.9887454667710182,0.00019206059207264918,0.029271707139628966,0.038712948775890384,0.04047663664722936,50.34782608695652,470.1304347826087,470.1304347826087,0.0,0.4995480549829694,0.013629066422885684,0.5459571527297857,,,,,,0.4598750495249554,0.74133474581912,,-0.28145969629416456,0.481367117730754,0.6030219780219781
23649,3,12130,0,8328,3802,0,0,3926,359,125,0,1685773,2.077065858851358e+17,40301603456360.0,5967,129,1642,5340,0,919,886,51,0,0,0.0,0.0,12128,265.33619463592333,29042.003780674637,49,0.480275355491306,0.0,0.6865622423742787,0.00019403141833281714,0.010634789777411377,0.13536685902720527,0.4402308326463314,17.0,306.3333333333333,295.3333333333333,0.0,0.49192085737840063,0.015009606147934678,0.09144167091186958,,,,,,0.0218779843862074,2.394624322285178,,-2.3727463378989704,0.4805527805527805,0.5706043956043956
2556,11,2328,0,940,1388,0,0,1285,18,0,0,404554,1.670784554398522e+18,1634747950950.0,1183,2,234,141,0,25,25,11,0,0,0.0,0.0,2328,-2984.6289025513133,-1566.3179230287187,100,0.9937162831553601,0.0,0.40378006872852235,9.7843132835191e-7,0.000859106529209622,0.10051546391752578,0.06056701030927835,1.0,2.272727272727273,2.272727272727273,0.0,0.5081615120274914,0.0,0.014007782101167316,,,,,,-1.2820570887247908,-0.6728169772460132,,-0.6092401114787777,0.4805527805527805,0.5939560439560438
4982,1,8500,0,8178,322,0,0,794,497,306,0,110500,307937285121778.0,30760255298175.0,4352,2492,2336,2930,0,13,0,198,0,0,0.0,0.0,8500,167.54332483581754,225.36072173405836,18,0.21489164441417605,0.0,0.9621176470588235,0.09989129860000694,0.2931764705882353,0.2748235294117647,0.3447058823529412,198.0,13.0,0.0,0.0,0.512,0.03741746148202495,0.6259445843828715,,,,,,0.019710979392449122,0.026513026086359807,,-0.006802046693910685,0.4798269911906276,0.4634615384615384
