k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
6,-1,0.5,8553566.0,27526.0,54221.14139771165,52395.18636847532,-596.332970763695,6746.5289999999995,0.0032180730235787038,1.9698154979914138,1.903479850631233,-0.02166435263982035,0.24509659957858024,-0.00006971746880350196
6,-1,1.0,8553566.0,62542.0,77176.73787162469,121174.27074427574,-49501.22887265104,33202.541999999994,0.007311804222940467,1.2339985589144045,1.9374863410872012,-0.7914877821727965,0.5308839180070991,-0.005787203708096838
6,-1,3.0,8553566.0,248370.0,61667.29834173356,435421.18728517176,-395610.44894343807,399441.2219999999,0.029037012165452396,0.24828803133121377,1.7531150593275024,-1.5928270279962882,1.6082506824495708,-0.0462509377893896
6,-1,5.0,8553566.0,436949.0,-39977.98503216855,741065.4951502447,-819494.992182414,1141528.4810000004,0.05108384035383605,-0.09149348100617818,1.69599997974648,-1.87549346075266,2.6124982114617503,-0.09580740853375236
6,-1,10.0,8553566.0,860283.0,-376471.33372327936,1453434.516350813,-1905610.7540740925,4256831.231000001,0.10057594692085149,-0.4376133594680813,1.6894841771263793,-2.215097536594461,4.9481754620281935,-0.2227855322650334
6,-1,30.0,8553566.0,2025460.0,-1522531.2820878855,3342056.148111678,-5042827.910199563,26407933.017000012,0.23679714402156948,-0.7516965440383347,1.6500232777303319,-2.4897198217686665,13.037992859399846,-0.5895585432087113
6,-1,60.0,8553566.0,2999263.0,-2526319.879668665,5243358.720784867,-8033613.744453531,68751070.96000001,0.350644748634663,-0.842313554919547,1.7482157185898226,-2.678529273509369,22.92265498557479,-0.9392122238202792
7,1,0.1,8553566.0,6194.0,19048.327056578335,-11458.791231460737,7044.463825117607,290.08999999999986,0.0007241424220027062,3.075286899673609,-1.8499824396933704,1.13730445998024,0.04683403293509846,0.0008235704062045708
7,1,0.5,8553566.0,24471.0,51682.94907244946,-51160.69293273983,-1631.1918602904311,6015.973,0.002860912045338751,2.112008053305932,-2.0906662144064336,-0.0666581611005039,0.24584091373462466,-0.00019070313601256262
7,1,1.0,8553566.0,55941.0,73676.04035025417,-118603.83029067195,-49850.597940417734,29775.830999999995,0.006540079307273715,1.3170311640881316,-2.120159280146439,-0.8911281160583067,0.5322720544859763,-0.005828048551962741
7,1,3.0,8553566.0,221474.0,53846.79691096488,-421537.07292425237,-387179.9880132874,359252.629,0.025892592633294697,0.24312920212288971,-1.9033253245268174,-1.7481961224039275,1.622098435933789,-0.04526533004051029
7,1,5.0,8553566.0,389601.0,-49110.507119541675,-731963.438089763,-815358.8332093047,1024747.955,0.045548371287484075,-0.1260533394923054,-1.8787514356733248,-2.0928047751656305,2.6302498068536786,-0.09532384893146377
7,1,10.0,8553566.0,768138.0,-385813.3364126344,-1394231.8333575903,-1847641.313770224,3822632.479,0.08980324697325069,-0.502270863324864,-1.815079885850707,-2.4053507491755703,4.976491826989421,-0.2160083073855073
7,1,30.0,8553566.0,1823597.0,-1582735.4385864774,-3177104.440981499,-4920316.415567975,23957558.591999996,0.21319727935693722,-0.8679195231109053,-1.7422185060523234,-2.6981380291632275,13.137529065906556,-0.5752356871470886
7,1,60.0,8553566.0,2741206.0,-2734867.0335423676,-5049940.240507706,-8026033.4020500695,64015560.041,0.32047522635588477,-0.9976875264180685,-1.8422330319237978,-2.9279205583418646,23.353064323148278,-0.9383260036866575
7,-1,0.1,8553566.0,6143.0,19342.97290069208,11686.349580555718,7116.039320136357,284.9670000000001,0.0007181799965067201,3.1487828260934525,1.9023847599797685,1.1583980661136832,0.046388897932606234,0.0008319383190749165
7,-1,0.5,8553566.0,23966.0,51169.79527966602,48881.01574827486,179.77153139116166,5900.964999999996,0.0028018723418981044,2.1350995276502553,2.039598420607313,0.007501107042942571,0.24622235667195175,0.000021017144357237866
7,-1,1.0,8553566.0,55037.0,73634.4067075157,113234.34882231073,-44443.198114795065,29390.747000000003,0.006434392392599765,1.3379073479207753,2.0574222581592516,-0.8075149102384771,0.5340179697294548,-0.005195867795349339
7,-1,3.0,8553566.0,225193.0,62878.60198641744,410773.47862253577,-367711.8606361183,366070.282,0.026327382053286313,0.2792209437523255,1.8240952366305159,-1.63287429287819,1.6255846407303958,-0.04298930535359384
7,-1,5.0,8553566.0,401460.0,-31463.75324428618,703752.4095261396,-770544.6427704259,1060371.142,0.04693481058075661,-0.07837332049092358,1.752982637189607,-1.9193559576805308,2.6412871568773975,-0.09008460831078241
