wid,n,vol,days,bid_share,touch,inside,fast,fill,life,sz
1052,44,1595.87,14,1.0,0.7727272727272727,0.7272727272727273,0.3409090909090909,0.75,1.81558552425,30.22
1053,23,1592.95,2,0.0,0.0,0.0,0.0,0.8695652173913043,2770.8438165187504,3.2375000000000003
1054,20,1589.65,10,1.0,0.4,0.25,0.2,0.5,87.3691083435,80.93625
1055,1115,1587.85,3,0.5282511210762332,0.2484304932735426,0.04932735426008968,0.023318385650224215,0.28161434977578476,16.6450509555,0.19
1056,1322,1583.64,2,0.3729198184568835,0.05521936459909228,0.0030257186081694403,0.0030257186081694403,0.046142208774583963,13.188509681000001,0.60375
1057,204,1579.3200000000002,4,1.0,0.0,0.0,0.0,0.0,241709.18594567198,54.230000000000004
1058,4,1560.0,3,1.0,0.75,0.75,0.75,1.0,0.0,360.0
1059,27,1553.0,4,0.4074074074074074,0.0,0.0,0.0,0.37037037037037035,35104.32157542176,65.0
1060,3,1550.7,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,23.998006997,350.7
1061,263,1549.3600000000001,36,0.8745247148288974,0.9657794676806084,0.9581749049429658,0.8897338403041825,0.9923954372623575,0.0,6.5125
1062,689,1547.27,11,0.8925979680696662,0.001451378809869376,0.001451378809869376,0.023222060957910014,0.002902757619738752,31.382172981500002,1.6500000000000001
1063,2476,1544.13,27,0.5403877221324718,0.017770597738287562,0.006865912762520194,0.22576736672051698,0.02948303715670436,5.173057910000001,0.45
1064,44,1541.76,3,0.9090909090909091,0.22727272727272727,0.22727272727272727,0.4772727272727273,0.29545454545454547,0.9145018170000001,37.515
1065,2,1538.6599999999999,2,1.0,0.5,0.5,0.0,1.0,5265.6523101735,769.33
1066,6,1537.91,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,46.5123457965,260.165
1067,102,1535.74,1,0.9901960784313726,0.0,0.0,0.0,0.49019607843137253,270.9455638035,9.66
1068,2,1525.91,2,0.5,0.5,0.5,0.0,0.5,254.66595235100004,762.955
1069,3,1524.57,1,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,2.2022343810000002,508.19
1070,12,1519.7600000000002,5,1.0,0.0,0.0,0.0,0.0,8592.623834696,96.48
1071,3,1519.51,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,11.06718890625,430.695
1072,11,1517.75,6,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,60.00667123650001,5.625
1073,2,1510.1200000000001,1,1.0,1.0,1.0,0.0,1.0,6.951066088,755.0600000000001
1074,2,1508.57,1,1.0,0.0,0.0,0.0,0.0,1.9287524785,754.285
1075,10,1508.49,3,0.7,0.7,0.7,0.7,0.8,802.5298052905,204.08
1076,1251,1503.03,58,0.8816946442845723,0.7937649880095923,0.645083932853717,0.31095123900879296,0.4748201438848921,2.425956154,0.505
1077,7,1502.36,3,1.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.8571428571428571,36.013344884000006,178.8
1078,2,1500.0,1,1.0,0.5,0.5,0.0,1.0,14.604455939500001,750.0
1079,3,1500.0,1,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,2100.75107039,500.0
1080,1,1500.0,1,1.0,0.0,0.0,0.0,0.0,190.32345509400002,1500.0
1081,101,1500.0,2,1.0,0.009900990099009901,0.0,0.0,0.009900990099009901,19.094665737,255.0
1082,5,1500.0,1,1.0,0.2,0.2,0.2,0.6,17.570306919,100.0
1083,12,1489.62,6,0.75,0.75,0.6666666666666666,0.5833333333333334,0.8333333333333334,1.5905433655,113.94
1084,14,1488.7,6,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.0,65.3225
1085,34,1487.53,2,0.6176470588235294,0.9705882352941176,0.9411764705882353,0.5294117647058824,0.8235294117647058,2.3938586435,108.555
1086,135,1480.2800000000002,5,0.2962962962962963,0.05185185185185185,0.05185185185185185,0.06666666666666667,0.17777777777777778,8.448776224000001,9.120000000000001
1087,4,1480.2,2,1.0,0.5,0.5,0.25,0.75,682.654167313,370.05
1088,15,1478.01,2,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.7333333333333333,33.53260386625,83.96000000000001
1089,3,1477.47,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.535799789,492.49
1090,99,1469.65,7,0.3939393939393939,0.5656565656565656,0.5555555555555556,0.5252525252525253,0.5757575757575758,3.713094185,31.95
1091,10,1453.8,1,1.0,0.0,0.0,0.0,1.0,70476.691915328,145.38
1092,4,1447.0900000000001,2,0.0,0.25,0.25,0.0,0.75,2239.158099335,436.40000000000003
1093,67,1439.94,1,0.9850746268656716,0.0,0.0,0.2537313432835821,0.0,1.6849416910000001,25.47
1094,3,1435.8200000000002,2,1.0,0.0,0.0,0.0,0.6666666666666666,29725.001655416003,457.045
1095,49,1433.78,29,1.0,0.24489795918367346,0.16326530612244897,0.10204081632653061,0.8571428571428571,395.99875472300005,25.575
1096,2,1433.3600000000001,1,1.0,0.5,0.5,0.5,0.5,20.139817902500003,716.6800000000001
1097,239,1429.4,17,0.6569037656903766,0.0794979079497908,0.07112970711297072,0.03765690376569038,0.8828451882845189,28307.007622698,3.75
1098,23,1422.53,13,1.0,0.30434782608695654,0.30434782608695654,0.08695652173913043,0.5652173913043478,3246.6176937175,46.605000000000004
1099,12,1422.42,4,1.0,0.9166666666666666,0.75,0.4166666666666667,0.9166666666666666,16.73905032675,102.5
1100,1,1417.9,1,1.0,1.0,1.0,0.0,1.0,20.244910206,1417.9
1101,18,1416.96,11,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.8888888888888888,1431.507327605,64.125
1102,4,1416.54,3,0.5,0.5,0.5,0.25,0.75,57.06310971600001,440.14
1103,26,1415.13,1,1.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.46153846153846156,355.03964550300003,50.0
1104,35,1409.22,14,0.45714285714285713,0.5428571428571428,0.4857142857142857,0.4,0.7714285714285715,4.9226525705,36.065
1105,316,1403.66,19,0.9841772151898734,0.0031645569620253164,0.0,0.0,0.06645569620253164,3494.298285611,4.64
1106,7,1397.27,3,1.0,0.0,0.0,0.0,0.2857142857142857,24111.119262233,200.0
1107,1,1395.59,1,1.0,0.0,0.0,0.0,0.0,120.33933834000001,1395.59
1108,53,1380.19,14,0.7169811320754716,0.6037735849056604,0.5660377358490566,0.5094339622641509,0.6792452830188679,9.022251536999999,23.195
1109,67,1378.14,2,0.8805970149253731,0.13432835820895522,0.13432835820895522,0.11940298507462686,0.26865671641791045,6.18854937375,9.620000000000001
1110,3,1377.15,1,1.0,0.0,0.0,0.0,1.0,71.129746572,459.05
1111,3,1370.05,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,4.481027804,456.7
1112,9,1369.1100000000001,6,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.4444444444444444,156.72127773275002,145.0
1113,25,1367.69,1,0.28,0.8,0.8,0.52,0.88,0.683825647,20.0
1114,5,1358.21,1,0.0,0.4,0.4,0.4,0.6,11.839016598,312.45
1115,2,1352.7,1,0.0,0.0,0.0,0.0,0.5,930.9013084035,676.35
1116,3,1350.83,3,0.0,0.0,0.0,0.0,0.3333333333333333,459054.247489028,478.74
1117,7,1349.73,5,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,284.56186189050004,151.55
1118,231,1348.15,2,0.49783549783549785,0.05627705627705628,0.030303030303030304,0.03463203463203463,0.2727272727272727,22.180413882000003,3.4125
1119,7,1338.5700000000002,3,1.0,0.0,0.0,0.0,0.2857142857142857,68446.598260417,92.05
1120,2,1337.13,1,1.0,0.5,0.5,0.0,0.5,526.6078569855,668.565
1121,7,1331.3,3,1.0,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.5714285714285714,27.503256232000002,105.4
1122,2408,1325.49,6,0.43853820598006643,0.4107142857142857,0.0473421926910299,0.01910299003322259,0.32848837209302323,17.797710744750002,0.25
1123,11,1324.3500000000001,3,0.45454545454545453,0.9090909090909091,0.9090909090909091,0.45454545454545453,1.0,6.994902179,10.0
1124,12,1323.16,3,0.75,0.3333333333333333,0.3333333333333333,0.25,0.5,6.014411697000001,74.52
1125,3,1321.74,1,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,9.176731193,440.58
1126,164,1318.71,16,0.4817073170731707,0.21341463414634146,0.12804878048780488,0.0975609756097561,0.6341463414634146,30358.3241491185,7.75
1127,47,1314.2,1,0.0,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.6808510638297872,227.18218565700002,25.0
1128,238,1307.08,1,0.5210084033613446,0.0,0.0,0.012605042016806723,0.0,199.5102506545,5.38
1129,5,1306.1200000000001,4,1.0,1.0,1.0,0.4,1.0,1.7607335597500002,241.45000000000002
1130,1240,1305.72,17,0.5,0.0,0.0,0.0,0.0,3615.6546683805004,1.19
1131,6,1300.0,1,0.0,0.6666666666666666,0.5,0.5,1.0,15.565190755000001,150.0
1132,34,1295.46,6,0.4117647058823529,0.5,0.5,0.5,0.6764705882352942,194952.6345917915,33.2075
1133,11,1294.93,1,1.0,1.0,0.8181818181818182,0.36363636363636365,1.0,4.575796847,40.25
1134,13,1293.89,9,0.9230769230769231,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.46153846153846156,12853.567281065001,69.38
1135,42,1288.44,10,0.5952380952380952,0.6428571428571429,0.5238095238095238,0.42857142857142855,0.6904761904761905,1.60486318125,45.285000000000004
1136,208,1285.32,16,0.4855769230769231,0.6490384615384616,0.16346153846153846,0.15865384615384615,0.6923076923076923,3.5789244355000003,6.495
1137,144,1277.58,20,0.8888888888888888,0.013888888888888888,0.013888888888888888,0.020833333333333332,0.05555555555555555,302.53485905750006,9.83
1138,5,1275.0,5,0.2,0.6,0.6,0.4,0.6,7.3369825330000005,300.0
1139,39,1274.56,22,1.0,0.0,0.0,0.0,0.0,57604.12979549888,33.7
1140,13,1273.41,6,1.0,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.7692307692307693,1.7869144700000001,107.425
1141,10,1272.02,6,1.0,0.2,0.2,0.1,0.5,2659.7124074855005,116.9775
1142,1838,1271.71,26,0.21436343852013057,0.5647442872687704,0.515778019586507,0.5168661588683352,0.5963003264417845,0.029909419000000003,0.91
1143,142,1271.19,1,0.007042253521126761,0.0,0.0,0.0,0.028169014084507043,11.606807401000001,8.88
1144,12,1270.97,4,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,4326.515809666,73.53375
1145,1,1261.73,1,0.0,0.0,0.0,0.0,1.0,123.448772183,1261.73
1146,23,1260.63,3,0.6086956521739131,0.30434782608695654,0.2608695652173913,0.13043478260869565,0.7391304347826086,3.432302711,54.24
1147,231,1257.77,2,1.0,0.021645021645021644,0.021645021645021644,0.7402597402597403,0.008658008658008658,0.43453909975000005,5.105
1148,262,1255.3500000000001,3,0.4618320610687023,0.0,0.0,0.0,0.0,321.63290630700004,4.73
1149,4,1250.0,2,0.0,0.75,0.75,0.0,1.0,658.2577847425,250.0
1150,27,1237.29,11,0.9259259259259259,0.5185185185185185,0.3333333333333333,0.18518518518518517,0.7777777777777778,149.5549214815,30.0
1151,11,1237.04,1,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8181818181818182,173.63996986400002,104.44
1152,2,1229.38,1,1.0,0.0,0.0,0.0,0.5,43.101843742,614.69
1153,333,1221.72,2,0.46546546546546547,0.012012012012012012,0.012012012012012012,0.4864864864864865,0.024024024024024024,2.3113733290000003,3.24
1154,758,1219.17,3,0.49868073878627966,0.0013192612137203166,0.0013192612137203166,0.0013192612137203166,0.6055408970976254,153.355578815,2.085
1155,8,1218.81,3,1.0,0.75,0.75,0.375,0.875,0.0,100.0
1156,3,1217.87,2,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,2098.3593222535,308.86
1157,24,1210.43,10,0.75,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.5416666666666666,28.497561728500003,41.445
1158,3,1205.3700000000001,1,1.0,1.0,1.0,0.3333333333333333,1.0,13.281202207000002,447.82
1159,6,1200.0,1,0.16666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,240.0
1160,2,1200.0,1,0.0,0.0,0.0,0.0,0.5,5066.827123305,600.0
1161,15,1196.65,5,0.0,0.0,0.0,0.0,0.6,28838.475723757503,72.46000000000001
1162,104,1195.25,3,0.5192307692307693,0.5961538461538461,0.20192307692307693,0.125,0.5288461538461539,3.933192119,9.98
1163,61,1194.69,3,0.7213114754098361,0.9672131147540983,0.819672131147541,0.639344262295082,0.9508196721311475,7.9794281075,47.42
1164,5,1192.17,2,0.2,0.0,0.0,0.0,0.2,49.62142954475,421.1325
1165,3,1189.73,2,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,3.2449521167500004,395.4325
1166,3,1189.57,2,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,5167.4078976215005,350.2525
1167,2,1188.83,1,1.0,1.0,0.5,0.5,1.0,5.190249867,594.415
1168,5,1187.7,4,1.0,0.2,0.2,0.0,0.4,46468.110206172,285.075
1169,57,1186.52,13,0.8245614035087719,0.5263157894736842,0.42105263157894735,0.19298245614035087,0.6666666666666666,4.9605033025,11.16
1170,3,1181.53,2,1.0,1.0,0.0,0.0,1.0,134.22614121975002,424.27
1171,8,1181.0,4,1.0,0.875,0.875,0.375,1.0,64.742993947,174.865
1172,1,1176.72,1,1.0,0.0,0.0,0.0,0.0,13624.644369473,1176.72
1173,5,1171.52,5,0.0,0.0,0.0,0.0,0.8,6650.805352995,238.09
1174,13,1161.94,3,0.6153846153846154,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.9230769230769231,0.454034468,75.995
1175,11,1150.0,3,0.0,0.18181818181818182,0.0,0.0,0.9090909090909091,50.641908261000005,100.0
1176,3,1149.43,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,12.24614730875,336.8475
1177,33,1147.55,17,0.7575757575757576,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.696969696969697,171.085817426,10.0
1178,3,1146.04,1,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,24.338856006,413.24
1179,6,1143.31,1,0.0,0.5,0.3333333333333333,0.0,0.5,28.126849571500003,189.225
1180,65,1143.11,6,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,22.105
1181,6,1138.88,2,1.0,0.3333333333333333,0.0,0.0,1.0,183.00711768050002,226.525
1182,16,1135.41,2,1.0,0.0,0.0,0.0,0.0,29860.051274666504,72.4525
1183,1988,1134.21,32,0.3083501006036217,0.014084507042253521,0.01006036217303823,0.011066398390342052,0.6257545271629779,25832.04375649713,0.41000000000000003
1184,6,1128.07,1,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,25.634141530500003,163.095
1185,5,1126.45,3,0.0,0.8,0.8,0.4,1.0,2.498931869,294.7
1186,1149,1122.58,16,0.4804177545691906,0.11053089643167972,0.025239338555265448,0.024369016536118365,0.03742384682332463,4.2632325585,1.485
1187,1,1118.9,1,1.0,1.0,1.0,1.0,1.0,0.0,1118.9
1188,7,1112.69,1,0.0,1.0,1.0,0.0,0.8571428571428571,6.381859895000001,159.1
1189,10,1109.46,3,0.0,0.6,0.4,0.2,0.4,7958.998895251751,113.59
1190,42,1103.87,9,0.6428571428571429,0.11904761904761904,0.11904761904761904,0.07142857142857142,0.3333333333333333,593.009735509,30.0
1191,5,1100.0,1,0.0,0.0,0.0,0.0,0.0,85316.356909379,200.0
1192,46,1090.35,7,0.6086956521739131,0.717391304347826,0.6521739130434783,0.6304347826086957,0.6739130434782609,0.0,21.48
1193,30,1084.39,16,0.9666666666666667,0.26666666666666666,0.23333333333333334,0.13333333333333333,0.5666666666666667,110.47911169525,38.675000000000004
1194,47,1079.74,9,0.9787234042553191,0.1702127659574468,0.1702127659574468,0.14893617021276595,0.3829787234042553,16654.95094575275,11.36
1195,9,1071.0700000000002,4,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,181.7469045125,120.82000000000001
1196,13,1069.97,4,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,31.519385659250002,88.495
1197,11,1059.24,6,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,59106.757304766,78.7375
1198,9,1057.58,4,1.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,28.267949738,121.545
1199,10,1056.48,3,0.6,0.7,0.3,0.6,0.6,0.6747493320000001,164.99
1200,14,1055.32,2,0.9285714285714286,0.0,0.0,0.07142857142857142,0.07142857142857142,69.2379241265,53.695
1201,4,1053.67,2,1.0,0.0,0.0,0.0,0.5,897.8328334820001,239.185
1202,4,1052.93,3,1.0,0.0,0.0,0.0,0.0,87320.71353323401,232.55
1203,8,1052.2,5,1.0,0.125,0.125,0.0,0.375,1142.1746833155,73.395
1204,24,1050.26,7,1.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.5,8705.7558976385,51.370000000000005
1205,5,1048.76,3,1.0,0.6,0.2,0.0,1.0,351.07723323600004,181.04
1206,6,1044.06,4,1.0,0.0,0.0,0.0,0.16666666666666666,21558.713447933,202.315
1207,161,1043.91,1,0.0,0.049689440993788817,0.006211180124223602,0.018633540372670808,0.2981366459627329,27.306100169,5.2700000000000005
1208,8,1040.0,2,1.0,0.25,0.125,0.0,0.375,71.3750725395,130.0
1209,57,1038.78,7,0.017543859649122806,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,38.261826082,82.76
1210,1,1038.49,1,0.0,1.0,1.0,0.0,0.0,53.226182293,1038.49
1211,32,1034.3,4,1.0,0.03125,0.03125,0.03125,0.09375,1319.3844320199998,24.2425
1212,9,1034.2,2,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5555555555555556,8.455461096250001,150.0
1213,984,1032.41,1,0.5182926829268293,0.5995934959349594,0.04369918699186992,0.0,0.12195121951219512,20.651882514500002,0.84
1214,9,1032.2,4,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.0,1.0,98.65618807175001,114.8075
1215,2,1027.23,1,1.0,0.5,0.0,0.0,0.0,10.664657995,513.615
1216,7,1026.65,4,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.14285714285714285,1.0,14596.770266792875,100.0
1217,68,1023.7,11,0.8970588235294118,0.7205882352941176,0.5,0.25,0.8823529411764706,6.071845917,10.0
1218,19,1020.0,5,0.7368421052631579,0.5263157894736842,0.47368421052631576,0.42105263157894735,0.6842105263157895,22076.52688785675,100.0
1219,1,1018.3000000000001,1,1.0,0.0,0.0,0.0,1.0,38.462789296000004,1018.3000000000001
1220,34,1015.4000000000001,2,0.0,0.8529411764705882,0.3235294117647059,0.08823529411764706,0.8235294117647058,54.3210704645,84.645
1221,6,1015.17,2,1.0,0.0,0.0,0.0,0.16666666666666666,66870.18248708075,163.14000000000001
1222,10,1012.2800000000001,2,1.0,0.0,0.0,0.0,0.3,1781.0149582385,91.265
1223,1,1011.85,1,0.0,1.0,1.0,0.0,0.0,15.094318129000001,1011.85
1224,100,1006.7,2,0.47,0.0,0.0,0.0,0.0,7.558924688000001,11.8775
1225,178,1006.2600000000001,16,1.0,0.016853932584269662,0.0056179775280898875,0.0,0.06741573033707865,3572.186356906125,5.625
1226,71,1006.25,2,0.7887323943661971,0.29577464788732394,0.19718309859154928,0.014084507042253521,0.22535211267605634,9.33464681775,5.53
1227,420,1004.73,5,0.14523809523809525,0.08095238095238096,0.0380952380952381,0.5380952380952381,0.0380952380952381,0.946723999,2.02
1228,3,1004.19,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,524.043614226,333.95
1229,50,1002.25,2,1.0,0.0,0.0,0.0,0.02,281059.591010683,20.045
1230,2,1000.0,1,1.0,0.0,0.0,0.0,0.0,23603.1846849305,500.0
1231,1,1000.0,1,1.0,0.0,0.0,0.0,1.0,113.407511213,1000.0
1232,2,1000.0,2,1.0,0.0,0.0,0.0,0.0,4559.3115328155,500.0
1233,1,1000.0,1,1.0,1.0,1.0,0.0,1.0,307.610585582,1000.0
1234,102,1000.0,1,1.0,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.2647058823529412,1203.263973365,5.0
1235,1,1000.0,1,0.0,0.0,0.0,0.0,1.0,1.708171737,1000.0
1236,1,1000.0,1,1.0,1.0,1.0,1.0,1.0,0.665904943,1000.0
1237,4,1000.0,4,0.0,0.0,0.0,0.0,0.25,58907.203614493505,250.0
1238,1,999.0,1,1.0,0.0,0.0,0.0,1.0,362.19197094500004,999.0
1239,2318,996.17,4,0.500862812769629,0.0004314063848144953,0.0004314063848144953,0.032355478861087146,0.0025884383088869713,13.588565450250002,0.42
1240,23,993.79,4,1.0,0.0,0.0,0.0,0.6521739130434783,462.5319267,59.5
1241,19,992.72,6,0.8421052631578947,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.3684210526315789,18389.855400346125,43.1375
1242,1,987.82,1,1.0,1.0,1.0,0.0,1.0,9.325966183,987.82
1243,2,985.51,2,0.5,0.5,0.5,0.0,0.5,128.1123555515,492.755
1244,1,985.51,1,0.0,1.0,1.0,0.0,1.0,11.228980567,985.51
1245,16,979.99,11,1.0,0.5625,0.4375,0.25,0.9375,20.542435302,50.2
1246,3,978.98,1,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7584657130000001,402.99
1247,16,976.8900000000001,2,1.0,0.0,0.0,0.0,0.0,39908.56524565238,60.135
1248,7,974.1099999999999,3,1.0,0.0,0.0,0.0,0.42857142857142855,562.532239462,127.32000000000001
1249,54,971.91,17,1.0,0.6296296296296297,0.5370370370370371,0.3333333333333333,0.9259259259259259,14.031162724000001,11.265
1250,16,969.99,3,1.0,0.125,0.125,0.125,0.125,111.65273897,73.48
1251,15,967.7700000000001,3,0.26666666666666666,0.4,0.4,0.26666666666666666,0.6666666666666666,26.716283773,81.3
1252,59,963.06,20,0.4915254237288136,0.3728813559322034,0.3220338983050847,0.2711864406779661,0.8813559322033898,64.77731764250001,9.325000000000001
1253,896,963.03,1,0.4888392857142857,0.0,0.0,0.0,0.0,16.017821414,1.1400000000000001
1254,2,961.54,1,1.0,0.5,0.0,0.0,0.5,82.813214242,480.77
1255,1,961.35,1,1.0,1.0,1.0,0.0,1.0,9.664455731,961.35
1256,13,960.3299999999999,5,1.0,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.7692307692307693,176.904253678,50.5
