ts,open,high,low,close,volume,n_trades,dtm
1780887600,906.18,910.07,898.71,902.29,9602.302,5433,2026-06-08T03:00:00.000000
1780891200,902.29,903.36,884.01,884.38,6604.766,5190,2026-06-08T04:00:00.000000
1780894800,884.37,892.43,866.54,872.57,14576.655,8447,2026-06-08T05:00:00.000000
1780898400,872.3,882.26,868.08,878.56,9260.842,5807,2026-06-08T06:00:00.000000
1780902000,878.69,899.0,878.15,896.33,5773.659,4751,2026-06-08T07:00:00.000000
1780905600,896.32,914.46,893.0,903.19,10827.594,7458,2026-06-08T08:00:00.000000
1780909200,903.28,904.75,892.28,898.73,7664.696,4898,2026-06-08T09:00:00.000000
1780912800,898.8,904.4,892.6,901.08,5441.797,3429,2026-06-08T10:00:00.000000
1780916400,901.18,928.6,895.85,923.65,22863.786,9399,2026-06-08T11:00:00.000000
1780920000,924.02,932.9,920.6,932.59,11195.268,5730,2026-06-08T12:00:00.000000
1780923600,932.78,953.47,919.99,922.04,53338.596,16794,2026-06-08T13:00:00.000000
1780927200,922.53,949.97,916.37,949.97,27195.742,8967,2026-06-08T14:00:00.000000
1780930800,949.73,962.8,946.17,955.06,16570.657,5748,2026-06-08T15:00:00.000000
1780934400,955.53,961.06,951.39,953.97,8735.33,4171,2026-06-08T16:00:00.000000
1780938000,953.61,956.66,944.4,951.39,25918.22,7195,2026-06-08T17:00:00.000000
1780941600,952.2,957.35,944.64,945.41,2995.537,1793,2026-06-08T18:00:00.000000
1780945200,945.33,949.49,929.22,949.49,8361.558,4042,2026-06-08T19:00:00.000000
1780948800,949.42,952.43,944.38,945.5,2397.285,2012,2026-06-08T20:00:00.000000
1780952400,945.5,949.79,945.21,948.58,2044.615,1974,2026-06-08T21:00:00.000000
1780956000,948.52,949.8,941.2,947.95,4163.035,2740,2026-06-08T22:00:00.000000
1780959600,948.0,955.59,946.56,954.97,1675.266,2306,2026-06-08T23:00:00.000000
1780963200,955.15,957.71,938.49,939.59,4476.837,4839,2026-06-09T00:00:00.000000
1780966800,939.96,954.62,939.84,950.93,2774.894,3569,2026-06-09T01:00:00.000000
1780970400,950.82,953.67,948.17,951.87,1405.338,2245,2026-06-09T02:00:00.000000
1780974000,951.87,973.89,951.66,973.8,5123.175,3684,2026-06-09T03:00:00.000000
1780977600,973.8,985.4,971.78,979.17,7547.569,4878,2026-06-09T04:00:00.000000
1780981200,979.17,998.1,976.69,994.29,11874.442,7231,2026-06-09T05:00:00.000000
1780984800,994.21,999.38,988.26,992.28,9682.89,3249,2026-06-09T06:00:00.000000
1780988400,992.16,997.69,991.22,994.22,3901.499,1725,2026-06-09T07:00:00.000000
1780992000,994.19,994.55,980.45,987.2,6381.551,4005,2026-06-09T08:00:00.000000
1780995600,987.53,992.29,987.53,991.58,1067.358,1044,2026-06-09T09:00:00.000000
1780999200,991.62,993.99,984.44,988.59,2060.587,1865,2026-06-09T10:00:00.000000
1781002800,988.83,1000.5,987.36,996.38,4967.184,2658,2026-06-09T11:00:00.000000
1781006400,996.37,996.7,988.57,995.42,2618.089,2220,2026-06-09T12:00:00.000000
1781010000,995.35,995.69,966.3,970.26,39962.406,13212,2026-06-09T13:00:00.000000
1781013600,970.26,979.28,925.11,934.79,38686.521,18325,2026-06-09T14:00:00.000000
1781017200,934.69,944.86,886.53,889.63,59644.016,18609,2026-06-09T15:00:00.000000
1781020800,889.27,897.0,856.77,874.67,70616.579,23400,2026-06-09T16:00:00.000000
1781024400,874.41,916.8,872.6,901.99,90414.384,21370,2026-06-09T17:00:00.000000
1781028000,902.18,913.44,892.85,911.64,16061.993,7187,2026-06-09T18:00:00.000000
1781031600,912.17,936.62,891.61,935.32,19886.959,9034,2026-06-09T19:00:00.000000
1781035200,935.32,948.48,929.94,937.56,15932.353,4878,2026-06-09T20:00:00.000000
1781038800,937.62,937.69,911.89,922.19,10793.951,4483,2026-06-09T21:00:00.000000
1781042400,922.67,924.78,913.39,915.31,8331.819,3824,2026-06-09T22:00:00.000000
1781046000,915.62,921.83,912.83,919.48,5422.427,3683,2026-06-09T23:00:00.000000
1781049600,919.73,941.9,911.86,921.63,11969.084,7264,2026-06-10T00:00:00.000000
1781053200,921.61,928.83,913.18,913.38,3902.73,2798,2026-06-10T01:00:00.000000
1781056800,913.67,913.67,896.3,904.4,8462.987,4641,2026-06-10T02:00:00.000000
1781060400,904.0,915.54,903.8,906.6,4378.801,2352,2026-06-10T03:00:00.000000
1781064000,906.77,907.57,891.68,896.56,10113.551,5246,2026-06-10T04:00:00.000000
1781067600,896.83,903.93,891.63,898.56,5453.111,4871,2026-06-10T05:00:00.000000
1781071200,898.41,913.53,897.89,911.72,7188.598,5875,2026-06-10T06:00:00.000000
1781074800,911.34,917.05,905.1,905.47,3623.044,2335,2026-06-10T07:00:00.000000
1781078400,905.5,909.96,899.73,901.53,4429.918,3240,2026-06-10T08:00:00.000000
1781082000,901.61,906.97,897.69,901.42,4486.644,2171,2026-06-10T09:00:00.000000
1781085600,901.25,910.15,895.88,909.85,11575.333,3147,2026-06-10T10:00:00.000000
1781089200,909.55,911.52,890.53,890.8,9466.038,3579,2026-06-10T11:00:00.000000
1781092800,891.6,943.97,890.5,905.52,27196.727,9434,2026-06-10T12:00:00.000000
1781096400,905.32,937.81,900.47,915.63,37371.021,15211,2026-06-10T13:00:00.000000
1781100000,915.78,957.35,911.41,921.43,43131.778,17680,2026-06-10T14:00:00.000000
1781103600,921.37,926.84,891.31,911.8,26007.481,15062,2026-06-10T15:00:00.000000
1781107200,911.46,915.3,896.17,901.43,10480.07,6346,2026-06-10T16:00:00.000000
1781110800,901.22,906.8,891.34,904.85,7664.942,5022,2026-06-10T17:00:00.000000
1781114400,904.96,909.3,890.69,893.79,8446.33,4714,2026-06-10T18:00:00.000000
1781118000,893.96,907.96,884.08,893.04,11865.425,5955,2026-06-10T19:00:00.000000
1781121600,892.63,893.78,876.37,881.25,7541.643,5879,2026-06-10T20:00:00.000000
1781125200,880.86,885.32,877.08,880.07,2736.644,2114,2026-06-10T21:00:00.000000
1781128800,880.07,881.54,870.71,870.91,5758.506,4225,2026-06-10T22:00:00.000000
1781132400,870.74,882.49,867.09,877.21,4098.48,4342,2026-06-10T23:00:00.000000
1781136000,877.15,909.31,870.39,908.94,13937.482,8738,2026-06-11T00:00:00.000000
1781139600,908.95,923.94,901.28,902.94,11645.455,8252,2026-06-11T01:00:00.000000
1781143200,903.44,907.97,891.01,905.16,5690.032,3775,2026-06-11T02:00:00.000000
1781146800,905.17,912.5,897.77,912.4,2255.236,2632,2026-06-11T03:00:00.000000
1781150400,912.88,916.36,907.53,911.87,3749.417,3190,2026-06-11T04:00:00.000000
1781154000,911.92,912.05,904.23,908.13,4345.036,2403,2026-06-11T05:00:00.000000
1781157600,908.05,914.99,904.29,913.3,2675.653,1959,2026-06-11T06:00:00.000000
1781161200,913.2,919.82,912.68,918.23,2982.08,2847,2026-06-11T07:00:00.000000
1781164800,917.99,934.32,917.88,924.63,11143.964,5067,2026-06-11T08:00:00.000000
1781168400,924.33,928.71,914.71,919.26,2572.935,1970,2026-06-11T09:00:00.000000
1781172000,919.26,927.74,919.26,921.0,3009.645,1578,2026-06-11T10:00:00.000000
1781175600,920.95,923.53,914.95,919.54,3341.778,1560,2026-06-11T11:00:00.000000
1781179200,919.67,921.25,901.0,911.24,6858.85,3809,2026-06-11T12:00:00.000000
1781182800,911.02,922.52,895.11,911.66,26424.084,9754,2026-06-11T13:00:00.000000
1781186400,911.46,929.52,899.13,901.65,14046.025,6464,2026-06-11T14:00:00.000000
1781190000,902.05,925.16,897.89,923.99,8514.182,4538,2026-06-11T15:00:00.000000
1781193600,923.22,931.7,916.13,916.44,9911.806,3515,2026-06-11T16:00:00.000000
1781197200,916.07,949.11,911.75,946.83,18120.696,6338,2026-06-11T17:00:00.000000
1781200800,947.62,966.48,935.55,965.63,13061.86,4359,2026-06-11T18:00:00.000000
1781204400,965.62,996.99,958.82,996.66,33368.503,9577,2026-06-11T19:00:00.000000
1781208000,996.61,997.22,977.56,983.37,9000.684,3541,2026-06-11T20:00:00.000000
1781211600,983.02,992.4,981.73,988.05,3971.475,2003,2026-06-11T21:00:00.000000
1781215200,988.06,999.04,988.06,995.35,4871.431,2899,2026-06-11T22:00:00.000000
1781218800,995.35,1000.2,990.64,999.32,4314.226,2594,2026-06-11T23:00:00.000000
1781222400,999.45,1019.9,996.08,1009.2,9784.255,5362,2026-06-12T00:00:00.000000
1781226000,1009.4,1009.4,983.27,995.15,6389.643,4285,2026-06-12T01:00:00.000000
1781229600,995.42,1000.4,992.54,998.95,3563.415,2222,2026-06-12T02:00:00.000000
1781233200,998.96,1001.5,994.3,996.65,2299.875,2281,2026-06-12T03:00:00.000000
1781236800,996.78,998.94,992.11,998.54,1729.835,2586,2026-06-12T04:00:00.000000
1781240400,998.53,999.75,971.5,973.71,6721.903,4986,2026-06-12T05:00:00.000000
1781244000,974.0,983.29,960.83,969.74,9255.744,4734,2026-06-12T06:00:00.000000
1781247600,970.0,976.41,957.29,976.27,8797.717,3789,2026-06-12T07:00:00.000000
1781251200,976.58,992.29,973.0,979.34,6133.813,4076,2026-06-12T08:00:00.000000
1781254800,979.57,992.19,978.93,988.95,2075.316,1583,2026-06-12T09:00:00.000000
1781258400,988.67,993.26,980.0,982.5,2320.446,1733,2026-06-12T10:00:00.000000
1781262000,982.87,994.94,982.87,986.6,2912.09,1673,2026-06-12T11:00:00.000000
1781265600,986.21,987.86,964.52,966.15,2615.363,1989,2026-06-12T12:00:00.000000
1781269200,966.18,993.78,960.82,987.24,17194.22,10190,2026-06-12T13:00:00.000000
1781272800,987.22,1013.1,977.3,992.64,15345.814,7719,2026-06-12T14:00:00.000000
1781276400,991.77,1004.0,980.76,982.58,7076.036,4487,2026-06-12T15:00:00.000000
1781280000,982.56,1003.0,981.37,1000.1,5127.115,3589,2026-06-12T16:00:00.000000
1781283600,1000.3,1003.7,995.56,999.7,4084.334,2258,2026-06-12T17:00:00.000000
1781287200,999.71,1000.4,988.7,991.31,3628.41,3083,2026-06-12T18:00:00.000000
1781290800,991.3,995.48,981.95,982.0,11116.964,6681,2026-06-12T19:00:00.000000
1781294400,981.79,985.98,981.75,984.99,3349.462,2319,2026-06-12T20:00:00.000000
1781298000,985.1,985.28,983.76,984.9,695.602,1478,2026-06-12T21:00:00.000000
1781301600,985.06,988.2,983.95,988.1,816.684,1289,2026-06-12T22:00:00.000000
1781305200,988.26,990.26,986.29,990.14,508.098,1597,2026-06-12T23:00:00.000000
1781308800,990.14,993.31,989.5,991.34,1874.049,2436,2026-06-13T00:00:00.000000
1781312400,991.34,991.77,983.05,988.15,1519.619,2020,2026-06-13T01:00:00.000000
1781316000,988.15,994.13,986.71,989.57,1108.682,1447,2026-06-13T02:00:00.000000
1781319600,989.38,990.98,984.92,987.29,601.187,1442,2026-06-13T03:00:00.000000
1781323200,987.75,989.14,982.93,985.2,974.96,1926,2026-06-13T04:00:00.000000
1781326800,985.21,986.34,981.66,983.6,259.014,783,2026-06-13T05:00:00.000000
1781330400,983.31,985.01,981.95,984.22,729.917,1109,2026-06-13T06:00:00.000000
1781334000,983.92,987.08,982.22,985.19,446.289,674,2026-06-13T07:00:00.000000
1781337600,985.09,989.59,984.4,986.72,496.535,1036,2026-06-13T08:00:00.000000
1781341200,986.5,987.07,982.12,984.32,208.373,561,2026-06-13T09:00:00.000000
1781344800,984.32,985.53,982.12,982.95,470.635,1096,2026-06-13T10:00:00.000000
1781348400,982.72,984.56,980.49,982.48,1491.781,2652,2026-06-13T11:00:00.000000
1781352000,982.57,985.95,980.19,985.83,929.015,1780,2026-06-13T12:00:00.000000
1781355600,985.73,986.48,983.44,984.03,1333.914,2267,2026-06-13T13:00:00.000000
1781359200,983.82,987.36,982.83,984.41,542.903,1373,2026-06-13T14:00:00.000000
1781362800,984.51,988.73,984.16,986.75,855.466,1405,2026-06-13T15:00:00.000000
1781366400,986.83,987.06,981.26,984.19,1240.699,1582,2026-06-13T16:00:00.000000
1781370000,984.2,985.65,982.33,985.6,653.41,1058,2026-06-13T17:00:00.000000
1781373600,985.62,991.78,985.36,990.81,671.988,1351,2026-06-13T18:00:00.000000
1781377200,991.4,992.77,989.67,991.63,1193.385,1395,2026-06-13T19:00:00.000000
1781380800,991.6,993.03,991.14,992.63,605.56,1666,2026-06-13T20:00:00.000000
1781384400,992.42,993.8,992.27,993.01,605.345,1192,2026-06-13T21:00:00.000000
1781388000,992.96,993.11,989.94,992.05,690.348,1253,2026-06-13T22:00:00.000000
1781391600,991.83,993.16,990.96,991.04,479.892,758,2026-06-13T23:00:00.000000
1781395200,991.13,993.56,990.0,991.73,355.126,669,2026-06-14T00:00:00.000000
1781398800,991.65,994.22,991.5,993.68,563.36,734,2026-06-14T01:00:00.000000
1781402400,993.21,994.24,990.56,992.85,744.382,885,2026-06-14T02:00:00.000000
1781406000,993.04,994.1,991.75,993.39,283.756,541,2026-06-14T03:00:00.000000
1781409600,993.8,994.57,991.03,991.97,294.344,356,2026-06-14T04:00:00.000000
1781413200,992.03,993.37,991.34,992.04,434.192,484,2026-06-14T05:00:00.000000
1781416800,991.95,995.32,991.83,995.32,397.311,1017,2026-06-14T06:00:00.000000
1781420400,995.37,1005.4,994.98,1004.5,1299.827,1598,2026-06-14T07:00:00.000000
1781424000,1004.5,1005.6,1000.2,1001.1,591.807,1012,2026-06-14T08:00:00.000000
1781427600,1001.1,1007.4,999.14,1006.8,536.667,931,2026-06-14T09:00:00.000000
1781431200,1006.9,1015.0,997.3,1004.7,3760.353,2513,2026-06-14T10:00:00.000000
1781434800,1004.2,1010.7,1003.4,1007.5,800.41,1470,2026-06-14T11:00:00.000000
1781438400,1007.2,1011.7,1002.1,1002.2,1274.272,2104,2026-06-14T12:00:00.000000
1781442000,1002.5,1005.5,999.82,1004.8,627.463,1362,2026-06-14T13:00:00.000000
1781445600,1005.1,1014.4,999.3,1005.7,3834.1,2590,2026-06-14T14:00:00.000000
1781449200,1005.7,1011.6,1005.6,1010.4,1399.721,1922,2026-06-14T15:00:00.000000
1781452800,1010.6,1012.0,1006.9,1008.0,786.428,1219,2026-06-14T16:00:00.000000
1781456400,1007.7,1009.1,1005.4,1005.8,324.936,748,2026-06-14T17:00:00.000000
1781460000,1005.4,1010.8,1003.7,1010.6,479.985,909,2026-06-14T18:00:00.000000
1781463600,1010.5,1011.6,1005.5,1007.6,703.557,1182,2026-06-14T19:00:00.000000
1781467200,1007.6,1008.8,1004.5,1008.4,751.401,1266,2026-06-14T20:00:00.000000
1781470800,1008.7,1043.7,1006.7,1042.5,5136.511,5121,2026-06-14T21:00:00.000000
1781474400,1042.5,1044.5,1031.9,1031.9,4029.431,4935,2026-06-14T22:00:00.000000
1781478000,1031.8,1042.5,1025.0,1035.4,4504.211,5051,2026-06-14T23:00:00.000000
1781481600,1035.5,1040.1,1026.0,1029.8,6007.602,5770,2026-06-15T00:00:00.000000
1781485200,1029.6,1030.8,1025.2,1028.8,2483.992,2412,2026-06-15T01:00:00.000000
1781488800,1028.9,1032.6,1027.4,1030.2,2438.078,1898,2026-06-15T02:00:00.000000
1781492400,1030.1,1033.1,1028.9,1031.0,1252.217,788,2026-06-15T03:00:00.000000
1781496000,1031.2,1033.6,1028.7,1031.5,2676.643,1684,2026-06-15T04:00:00.000000
1781499600,1031.5,1033.0,1030.1,1031.1,1387.169,1224,2026-06-15T05:00:00.000000
1781503200,1031.4,1035.5,1030.0,1034.6,1192.744,1482,2026-06-15T06:00:00.000000
1781506800,1034.5,1036.2,1033.4,1034.4,1292.812,1758,2026-06-15T07:00:00.000000
1781510400,1034.4,1067.4,1034.1,1059.9,10710.325,6442,2026-06-15T08:00:00.000000
1781514000,1059.7,1061.4,1048.8,1055.3,3280.513,2574,2026-06-15T09:00:00.000000
1781517600,1055.0,1061.8,1052.9,1055.1,2915.138,2307,2026-06-15T10:00:00.000000
1781521200,1055.3,1066.5,1053.7,1056.8,2909.584,2681,2026-06-15T11:00:00.000000
1781524800,1057.0,1066.0,1057.0,1058.3,2031.121,1594,2026-06-15T12:00:00.000000
1781528400,1058.3,1076.6,1051.9,1054.9,24368.999,10279,2026-06-15T13:00:00.000000
1781532000,1055.6,1071.9,1052.9,1066.7,15638.268,7247,2026-06-15T14:00:00.000000
1781535600,1067.1,1078.2,1067.1,1070.5,7702.646,3548,2026-06-15T15:00:00.000000
1781539200,1070.5,1081.1,1070.2,1075.3,4738.401,2770,2026-06-15T16:00:00.000000
1781542800,1075.2,1080.0,1069.2,1076.6,6838.301,2551,2026-06-15T17:00:00.000000
1781546400,1077.1,1097.4,1074.6,1088.2,5416.621,3141,2026-06-15T18:00:00.000000
1781550000,1088.2,1092.2,1078.1,1088.7,9872.438,3314,2026-06-15T19:00:00.000000
1781553600,1088.2,1089.1,1078.6,1081.0,1889.017,1492,2026-06-15T20:00:00.000000
1781557200,1081.2,1086.4,1079.6,1086.1,1530.1,1570,2026-06-15T21:00:00.000000
1781560800,1085.7,1086.7,1080.0,1081.6,1452.957,1572,2026-06-15T22:00:00.000000
1781564400,1081.6,1086.0,1079.3,1084.6,2496.72,1406,2026-06-15T23:00:00.000000
1781568000,1084.8,1085.4,1066.3,1066.3,4788.839,3263,2026-06-16T00:00:00.000000
1781571600,1066.3,1073.5,1057.3,1068.3,2563.793,2043,2026-06-16T01:00:00.000000
1781575200,1068.7,1071.9,1064.8,1070.8,974.635,996,2026-06-16T02:00:00.000000
1781578800,1071.5,1085.2,1069.8,1082.0,2584.492,1556,2026-06-16T03:00:00.000000
1781582400,1082.0,1088.7,1080.4,1085.1,1667.86,1695,2026-06-16T04:00:00.000000
1781586000,1085.5,1087.5,1076.7,1076.8,1414.548,1337,2026-06-16T05:00:00.000000
1781589600,1077.3,1084.2,1076.3,1083.2,1305.855,1101,2026-06-16T06:00:00.000000
1781593200,1083.2,1084.3,1080.1,1083.2,1582.641,1156,2026-06-16T07:00:00.000000
1781596800,1083.3,1132.1,1082.4,1129.6,13260.705,7104,2026-06-16T08:00:00.000000
1781600400,1128.8,1130.0,1117.7,1118.0,3661.571,2206,2026-06-16T09:00:00.000000
1781604000,1118.3,1129.5,1118.3,1124.3,4012.514,2017,2026-06-16T10:00:00.000000
1781607600,1123.8,1135.0,1119.1,1122.0,5351.686,2724,2026-06-16T11:00:00.000000
1781611200,1122.1,1126.0,1095.6,1101.0,6038.734,4214,2026-06-16T12:00:00.000000
1781614800,1100.7,1110.3,1078.9,1089.2,20148.548,8599,2026-06-16T13:00:00.000000
1781618400,1089.1,1093.2,1056.5,1061.7,16514.225,8085,2026-06-16T14:00:00.000000
1781622000,1062.0,1066.0,1021.2,1040.9,24660.275,7914,2026-06-16T15:00:00.000000
1781625600,1040.6,1058.7,1040.6,1049.5,18390.695,4807,2026-06-16T16:00:00.000000
1781629200,1049.5,1054.4,1037.6,1049.2,4887.886,2013,2026-06-16T17:00:00.000000
1781632800,1049.1,1052.2,1031.8,1035.0,6506.185,2368,2026-06-16T18:00:00.000000
1781636400,1034.9,1045.0,1021.3,1021.5,18878.041,5317,2026-06-16T19:00:00.000000
1781640000,1021.6,1032.9,1021.2,1031.0,6766.455,2134,2026-06-16T20:00:00.000000
1781643600,1030.6,1039.6,1030.0,1037.7,1316.375,973,2026-06-16T21:00:00.000000
1781647200,1037.7,1042.3,1036.2,1038.7,2811.057,1057,2026-06-16T22:00:00.000000
1781650800,1038.5,1039.2,1034.0,1034.6,1473.463,1157,2026-06-16T23:00:00.000000
1781654400,1035.1,1054.4,1033.9,1046.9,3459.352,3001,2026-06-17T00:00:00.000000
1781658000,1045.5,1050.3,1039.9,1046.7,1217.079,1282,2026-06-17T01:00:00.000000
1781661600,1046.6,1053.5,1045.3,1049.9,1538.883,1347,2026-06-17T02:00:00.000000
1781665200,1049.6,1051.1,1044.8,1050.0,1237.718,1439,2026-06-17T03:00:00.000000
1781668800,1050.0,1057.6,1049.9,1055.1,3673.896,2891,2026-06-17T04:00:00.000000
1781672400,1055.1,1070.9,1054.7,1067.4,6285.135,3975,2026-06-17T05:00:00.000000
1781676000,1067.7,1069.7,1062.5,1066.5,2366.386,2220,2026-06-17T06:00:00.000000
1781679600,1066.6,1075.6,1065.8,1071.1,3490.308,2509,2026-06-17T07:00:00.000000
1781683200,1070.7,1076.8,1050.2,1059.0,4022.755,3427,2026-06-17T08:00:00.000000
1781686800,1059.0,1064.2,1050.1,1052.9,1374.869,1350,2026-06-17T09:00:00.000000
1781690400,1052.5,1058.9,1046.8,1053.5,2240.669,1152,2026-06-17T10:00:00.000000
1781694000,1053.4,1060.9,1043.4,1047.7,3020.507,1492,2026-06-17T11:00:00.000000
1781697600,1047.7,1060.9,1045.4,1055.4,4471.289,1837,2026-06-17T12:00:00.000000
1781701200,1055.4,1062.9,1022.5,1022.7,13168.475,6260,2026-06-17T13:00:00.000000
1781704800,1022.9,1045.5,1013.7,1036.3,12385.908,6668,2026-06-17T14:00:00.000000
1781708400,1036.1,1059.3,1034.2,1059.3,9496.794,3429,2026-06-17T15:00:00.000000
1781712000,1058.8,1062.3,1053.6,1056.6,10029.368,3812,2026-06-17T16:00:00.000000
1781715600,1057.2,1072.5,1052.7,1066.5,11802.843,3165,2026-06-17T17:00:00.000000
1781719200,1066.7,1090.3,1035.7,1075.5,33850.329,9653,2026-06-17T18:00:00.000000
1781722800,1075.2,1093.5,1041.3,1044.3,21968.018,8216,2026-06-17T19:00:00.000000
1781726400,1043.9,1061.4,1041.7,1059.7,4866.644,3523,2026-06-17T20:00:00.000000
1781730000,1059.7,1069.5,1056.9,1061.2,4418.481,2572,2026-06-17T21:00:00.000000
1781733600,1061.2,1073.3,1057.6,1072.6,4378.167,3106,2026-06-17T22:00:00.000000
1781737200,1072.6,1085.0,1072.2,1078.3,3838.699,2542,2026-06-17T23:00:00.000000
1781740800,1078.2,1085.8,1076.4,1077.5,5251.609,3704,2026-06-18T00:00:00.000000
1781744400,1077.2,1084.1,1076.5,1077.6,4821.097,1827,2026-06-18T01:00:00.000000
1781748000,1077.8,1081.6,1076.9,1079.0,2343.992,1202,2026-06-18T02:00:00.000000
1781751600,1079.2,1087.5,1078.4,1085.6,1593.271,1594,2026-06-18T03:00:00.000000
1781755200,1085.2,1087.0,1075.8,1081.2,3138.828,2052,2026-06-18T04:00:00.000000
1781758800,1081.6,1086.4,1077.9,1085.7,3138.908,1848,2026-06-18T05:00:00.000000
1781762400,1085.7,1088.0,1083.0,1085.3,1959.698,1992,2026-06-18T06:00:00.000000
1781766000,1084.8,1087.8,1082.6,1087.3,1633.323,1533,2026-06-18T07:00:00.000000
1781769600,1087.1,1095.6,1085.0,1087.0,4917.592,3049,2026-06-18T08:00:00.000000
1781773200,1086.8,1094.4,1086.3,1093.6,2110.781,1545,2026-06-18T09:00:00.000000
1781776800,1093.6,1094.2,1086.3,1087.3,1923.75,2561,2026-06-18T10:00:00.000000
1781780400,1087.3,1097.8,1087.0,1092.9,3234.214,2455,2026-06-18T11:00:00.000000
1781784000,1093.1,1099.5,1088.9,1097.9,2069.378,1693,2026-06-18T12:00:00.000000
1781787600,1098.1,1116.5,1094.0,1106.9,14302.325,7048,2026-06-18T13:00:00.000000
1781791200,1106.9,1129.7,1105.3,1128.5,14660.141,6414,2026-06-18T14:00:00.000000
1781794800,1128.6,1134.0,1117.7,1124.9,8712.309,4157,2026-06-18T15:00:00.000000
1781798400,1125.0,1131.4,1122.2,1128.3,7707.554,3583,2026-06-18T16:00:00.000000
1781802000,1128.3,1138.2,1124.4,1136.1,6437.844,2882,2026-06-18T17:00:00.000000
1781805600,1136.5,1145.8,1136.5,1141.3,9731.669,3912,2026-06-18T18:00:00.000000
1781809200,1141.2,1150.0,1130.5,1133.5,18669.094,6505,2026-06-18T19:00:00.000000
1781812800,1133.4,1143.6,1133.1,1141.3,4151.067,4466,2026-06-18T20:00:00.000000
1781816400,1141.3,1155.7,1140.8,1153.2,6211.312,3674,2026-06-18T21:00:00.000000
1781820000,1152.9,1155.8,1144.1,1146.7,6362.208,2788,2026-06-18T22:00:00.000000
1781823600,1146.8,1153.0,1146.3,1152.3,1444.221,1699,2026-06-18T23:00:00.000000
1781827200,1152.0,1155.5,1145.8,1151.4,1336.287,2762,2026-06-19T00:00:00.000000
1781830800,1151.4,1152.1,1139.8,1143.4,1245.001,2108,2026-06-19T01:00:00.000000
1781834400,1142.9,1143.3,1126.7,1138.3,5409.896,5780,2026-06-19T02:00:00.000000
1781838000,1137.9,1140.3,1116.7,1119.4,5572.881,5307,2026-06-19T03:00:00.000000
1781841600,1119.9,1126.4,1111.0,1115.8,6133.893,6438,2026-06-19T04:00:00.000000
1781845200,1116.1,1116.3,1101.4,1113.1,7507.018,6003,2026-06-19T05:00:00.000000
1781848800,1113.0,1124.3,1107.9,1121.4,2527.043,2852,2026-06-19T06:00:00.000000
1781852400,1121.3,1127.3,1112.4,1120.3,3526.702,3506,2026-06-19T07:00:00.000000
1781856000,1120.5,1126.7,1116.0,1126.2,2353.518,2450,2026-06-19T08:00:00.000000
1781859600,1126.3,1126.8,1117.1,1120.0,1026.473,1757,2026-06-19T09:00:00.000000
1781863200,1120.3,1120.3,1098.4,1108.9,9544.043,5307,2026-06-19T10:00:00.000000
1781866800,1108.8,1116.5,1106.8,1113.8,1572.59,2162,2026-06-19T11:00:00.000000
1781870400,1114.0,1122.1,1107.4,1119.8,1780.278,2419,2026-06-19T12:00:00.000000
1781874000,1119.7,1122.0,1109.7,1115.6,1562.507,1959,2026-06-19T13:00:00.000000
1781877600,1114.9,1120.3,1114.1,1119.1,1037.204,1276,2026-06-19T14:00:00.000000
1781881200,1119.2,1122.3,1117.1,1118.7,744.705,1078,2026-06-19T15:00:00.000000
1781884800,1119.1,1126.5,1117.4,1120.0,808.407,1344,2026-06-19T16:00:00.000000
1781888400,1120.6,1123.3,1119.2,1121.4,460.756,866,2026-06-19T17:00:00.000000
1781892000,1121.9,1122.7,1117.7,1119.9,630.262,1049,2026-06-19T18:00:00.000000
1781895600,1119.9,1123.4,1119.9,1121.4,388.564,939,2026-06-19T19:00:00.000000
1781899200,1121.4,1126.0,1120.4,1125.9,260.499,912,2026-06-19T20:00:00.000000
1781902800,1126.0,1130.6,1125.6,1129.7,852.3,2245,2026-06-19T21:00:00.000000
1781906400,1129.6,1129.9,1124.3,1129.1,630.082,1580,2026-06-19T22:00:00.000000
1781910000,1129.0,1136.8,1128.9,1132.0,941.273,1873,2026-06-19T23:00:00.000000
1781913600,1131.6,1135.6,1131.6,1132.0,293.431,1017,2026-06-20T00:00:00.000000
1781917200,1131.8,1132.3,1125.9,1132.3,353.415,877,2026-06-20T01:00:00.000000
1781920800,1132.1,1136.7,1129.6,1134.6,359.327,826,2026-06-20T02:00:00.000000
1781924400,1134.1,1139.7,1134.1,1138.1,345.164,754,2026-06-20T03:00:00.000000
1781928000,1138.4,1143.5,1138.1,1143.0,675.077,1103,2026-06-20T04:00:00.000000
1781931600,1142.8,1147.6,1139.8,1142.7,1002.911,1538,2026-06-20T05:00:00.000000
1781935200,1142.7,1153.7,1141.6,1153.0,1691.208,1728,2026-06-20T06:00:00.000000
1781938800,1153.0,1153.2,1138.6,1142.8,1588.554,2043,2026-06-20T07:00:00.000000
1781942400,1142.7,1151.5,1142.6,1147.4,1834.123,1857,2026-06-20T08:00:00.000000
1781946000,1147.4,1148.8,1125.6,1138.4,1837.397,2933,2026-06-20T09:00:00.000000
1781949600,1138.2,1143.0,1133.0,1135.5,546.372,1304,2026-06-20T10:00:00.000000
1781953200,1135.6,1141.6,1132.8,1141.3,297.516,1047,2026-06-20T11:00:00.000000
1781956800,1141.3,1142.6,1134.0,1138.5,432.932,1126,2026-06-20T12:00:00.000000
