block,rule,trig_rate,lat_ms,metric,point,lo95,hi95,se_boot,bias,vs_base,vs_base_lo,vs_base_hi,vs_other,vs_other_lo,vs_other_hi
1,スコア,0.02,130,ev,-0.15333357273746318,-0.17968052843075505,-0.1268570480289245,0.01349629861452009,0.00008577041220869663,0.0362353027640504,0.02630372105239019,0.04711379362694055,0.016447126435501752,0.010241829241850901,0.023407221491394764
1,スコア,0.02,130,mk,-1.106417643614383,-1.1602378465409016,-1.0525617152761475,0.027739045523108158,0.0007198392276934751,0.05918176295579691,0.04362042348866519,0.07380281134543948,0.06302230639584572,0.044735924282166564,0.0812978210820335
1,スコア,0.1,130,ev,-0.09726307125676234,-0.11218683307998853,-0.08241193780655313,0.00760590811244778,0.00008237307498376589,0.09230580424475124,0.07014880175695472,0.11597939626271041,0.022166893385025935,0.01404292506519697,0.03133350192256655
1,スコア,0.1,130,mk,-1.0197844580929887,-1.0713028317081597,-0.9690663569913159,0.02613279656653825,0.0002455510282834972,0.14581494847719134,0.11902725554526127,0.1683084795798373,0.16626563322335786,0.13459919016566674,0.19481590651284988
1,スコア,0.4,65,ev,-0.04007581551168476,-0.04595060625029157,-0.03441020289265158,0.0029471958113217807,0.000016106232995992398,0.1494930599898288,0.11912397347963974,0.17995309462123119,0.012097986662769782,0.008549642711521704,0.015751204535296253
1,スコア,0.4,65,mk,-0.8861523265540512,-0.9574410925037815,-0.8169953051111857,0.035866655738856196,-0.00024316537078450384,0.27944708001612883,0.23497136488755058,0.31807019140899057,0.2741525897451793,0.23888358578329877,0.3085103064894068
1,無作為,0.4,300,ev,-0.08316836686235628,-0.09810245515934418,-0.06855282924076311,0.007553066863841354,0.000017638006733350364,0.1064005086391573,0.08517276358644561,0.12780260527239087,-0.0030374961601365574,-0.005367857416657626,-0.0009032999487424267
1,無作為,0.4,300,mk,-1.2348542469101769,-1.3206296427770303,-1.1491356216486714,0.043802759211146985,0.0008475201417823541,-0.06925484033999685,-0.10599737204473704,-0.03325383430947053,-0.10272234505344402,-0.11779978059013105,-0.08782309587758383
1,無作為,0.1,65,ev,-0.1149738047335775,-0.13528700104693997,-0.09483210382484734,0.010362527358485564,0.00003543789603174807,0.07459507076793608,0.05907849734142941,0.09026255557216066,-0.024808904207657342,-0.03510953778530006,-0.015718635289622366
1,無作為,0.1,65,mk,-1.1805648103290547,-1.2527776333359069,-1.1072876928139166,0.03702970895293399,0.0009095768497504597,-0.014965403758874674,-0.034303882611083976,0.0037128871775639594,-0.2036963829340961,-0.24225283831991054,-0.16345023796955543
