var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,閉場日,450,90000,31,0.2368185080968776,0.16696397035277183,0.320527541828773,0.000013273815543447078
OBI,閉場日,600,120000,31,0.22055343680323145,0.1535574015429094,0.30207815220562506,-0.0002206661319516796
OBI,閉場日,900,180000,31,0.19341846778503868,0.1270081479291029,0.267539813925916,0.0004014195686392953
OBI,閉場日,1500,300000,31,0.16515752913363627,0.1052864820059155,0.2379826123720008,-0.00006773080569611058
OFI,立会日,1,200,68,0.0050864551463532005,-0.0027162004086623013,0.012012432522237626,0.0002264557141650884
OFI,立会日,2,400,68,-0.026802929568115506,-0.04297533623631517,-0.014293596260820916,0.000029268683850103174
OFI,立会日,3,600,68,-0.0072380957141447875,-0.015911316924144388,0.0005978920516073034,-0.00011724172172794294
OFI,立会日,4,800,68,-0.00032262212872559854,-0.010330684212406538,0.006858350210191805,-0.00014963725244614511
OFI,立会日,5,1000,68,0.0010216350328447362,-0.007394676829471168,0.007876283172610646,0.00006165864973011182
OFI,立会日,6,1200,68,0.002873408342576204,-0.0013273182237756478,0.006689806985148935,0.0003757388262526156
OFI,立会日,7,1400,68,0.007354835243306046,0.0031926220298086555,0.012778338561156923,-0.00008205631323548863
OFI,立会日,8,1600,68,0.01021860590510454,0.004818387309266644,0.01653085864558086,0.000018511645741749734
OFI,立会日,9,1800,68,0.002851954955049757,0.0011055134042820582,0.004841260953420044,0.0002908399721259782
OFI,立会日,10,2000,68,0.001818547337171593,-0.0029113686663102202,0.006792432443939234,-0.00017706974050373526
OFI,立会日,11,2200,68,0.0031843835232119697,0.0011226767927139073,0.005170734152224733,0.00010914177979582347
OFI,立会日,12,2400,68,0.00198004626827142,-0.001612560755095074,0.004718053594709272,0.000051403844813321535
OFI,立会日,13,2600,68,0.002470670222467608,-0.0016096187489722817,0.006461542740869443,-0.000021433457395827173
OFI,立会日,14,2800,68,0.002912062365872784,0.0012961571576470276,0.00479262503388269,0.00019962468385582697
OFI,立会日,15,3000,68,0.006767718598069805,0.003945821464665712,0.010430482079704444,9.862026333898256e-6
OFI,立会日,16,3200,68,0.006245057092262887,0.004301228681492111,0.008308793387322228,0.00001344652781625099
OFI,立会日,17,3400,68,0.003950969099252232,0.0023528396835240176,0.005441232154882743,-0.00019118454792672207
OFI,立会日,18,3600,68,0.002074106339146128,0.0007009815160521298,0.0037232509017516673,0.0002060734966264197
OFI,立会日,19,3800,68,0.002728075270682102,0.0011439486091690178,0.004304956115486622,-0.00009809902477641526
OFI,立会日,20,4000,68,0.0007562425950714583,-0.002013853608390079,0.002840968222163629,0.0002761371751253138
OFI,立会日,21,4200,68,0.001135609389957234,-0.001513659954089119,0.0031785581835920354,0.00007456727202472114
OFI,立会日,22,4400,68,-0.00009897047900927731,-0.009422087246925915,0.0058261706952723825,-0.00011348701541924104
OFI,立会日,23,4600,68,0.0014327230980781165,-0.002151113229894042,0.004836837954453515,-0.00011761654231169117
OFI,立会日,24,4800,68,-0.0012999915796895031,-0.009488676395547664,0.0050275410545586935,0.000060094915230389805
OFI,立会日,25,5000,68,0.008665142978492798,0.0024573547102563526,0.019549345662538027,0.0002191911821955246
OFI,立会日,26,5200,68,0.008825851962342106,0.0019198999641061186,0.02169209890189943,-0.00004135581115200882
OFI,立会日,27,5400,68,0.006315517954889458,0.00265202568593293,0.010179119194582465,-0.00005347654682409414
OFI,立会日,28,5600,68,0.009028300538111836,0.0001321228900746515,0.02024813820476822,-0.00021261616000535814
OFI,立会日,29,5800,68,0.004558846939259946,-0.0033674515511139796,0.014539499126018858,0.00022351479615533249
OFI,立会日,30,6000,68,0.002463376251358144,-0.0017486515978539798,0.0054685436287418366,0.0002678458207086788
OFI,立会日,31,6200,68,0.002271460752576148,0.00103160944302117,0.003628683124988804,0.00037170428683622127
OFI,立会日,32,6400,68,0.003494907811880151,0.001755409722808943,0.005382556713293983,-7.3492253356352315e-6
OFI,立会日,33,6600,68,-0.001831932050825504,-0.007429191436775143,0.0020131442316541183,0.00007292087804905154
OFI,立会日,34,6800,68,0.0003463129015828592,-0.0027945763074483784,0.0023277127793490133,0.000023826512860690048
OFI,立会日,35,7000,68,0.003648475572079084,0.0020398471039906,0.005791217872079137,-0.00035836210265863597
OFI,立会日,36,7200,68,0.0036828126173273938,0.0015277966945899263,0.006491283181734964,-0.000032128998222349264
OFI,立会日,37,7400,68,0.0014388861637025692,-0.0015994569273920629,0.004017586815884666,0.00010758302127264657
OFI,立会日,38,7600,68,0.002371924648939602,0.0011802188057145095,0.00371558060064502,-0.000012539781254036092
OFI,立会日,39,7800,68,0.002459855780215136,0.0007635386731107569,0.004002720059678827,-0.00017459920353306743
OFI,立会日,40,8000,68,0.003368656677502826,0.002233720226499926,0.0045355200908801276,0.0001668958720689147
OFI,立会日,41,8200,68,0.0021898637432099257,0.0011378175928462699,0.0032172548322222543,-0.00008236853260743708
OFI,立会日,42,8400,68,0.0015877630718467272,0.0003804121832165418,0.0027890167482941377,-0.0003676314012823967
OFI,立会日,43,8600,68,0.002247991697741088,0.0003309166030417754,0.00375445755008687,-0.0001849163751058564
OFI,立会日,44,8800,68,0.001272444801464943,-0.00004079590194807897,0.0025152619766349573,0.00012012216565867402
OFI,立会日,45,9000,68,0.003638068672112619,0.0024322927617843287,0.004920938148602371,-0.0002432543590797878
OFI,立会日,46,9200,68,0.0022812851695188686,0.0009930531058858615,0.003485170489941067,-0.0001077681261280949
OFI,立会日,47,9400,68,-0.0032282795807847355,-0.010079536208303994,0.0015674943288272332,0.000016150297156856355
OFI,立会日,48,9600,68,-0.0009971679762881076,-0.006938256322440476,0.0024217282542588914,0.0001997804611383441
OFI,立会日,49,9800,68,0.0022995138217340237,0.00024604644299872747,0.004261863517812499,0.0001128311734784041
OFI,立会日,50,10000,68,0.003407767207959632,0.0007619395091027277,0.007072100401582427,-0.0001406710291517677
OFI,立会日,51,10200,68,0.004198829483309312,-0.004326103965679276,0.016815755137417232,0.00021405116255690578
OFI,立会日,52,10400,68,0.0043860230498460545,-0.0014620602578172181,0.012950664966446366,0.00017799885809749187
OFI,立会日,53,10600,68,0.0017584299049008243,0.0003458969066886921,0.0032786372818328726,0.00024302821316423573
OFI,立会日,54,10800,68,0.0020629286444591444,-0.0014160991798871116,0.005560067963447557,-0.00019136211628130494
OFI,立会日,55,11000,68,0.0018372411642353422,-0.003480754581425108,0.005997100429848152,0.00022985831638996866
OFI,立会日,56,11200,68,0.0023160140225302697,-0.0017844303623881328,0.006244077674760025,0.0002825133714396597
OFI,立会日,57,11400,68,0.0034724878428309576,-0.004025805435925809,0.01345960247102538,-0.000024037269239126284
OFI,立会日,58,11600,68,0.003264123212227966,0.0015506157584085824,0.0053537369764514444,-0.00043912975361434017
