metric,unit,side,day_type,hor,hor_ms,bin_i,n_up,n_dn,n,p_up,base,diff,lo,hi
refill_intensity,枚/s,売り,閉場日,500ms,500,4,1509,2270,12459,0.39931198729822703,0.49131363074502754,-0.09200164344680051,-0.13077118509816002,-0.046699281734756556
refill_intensity,枚/s,売り,閉場日,500ms,500,5,99,171,608,0.36666666666666664,0.49131363074502754,-0.1246469640783609,-0.21083165156217837,-0.07755820186337721
refill_intensity,枚/s,売り,閉場日,1s,1000,0,13739,9811,112962,0.5833970276008492,0.48808165434453005,0.09531537325631917,0.06748531801033365,0.12713446478665033
refill_intensity,枚/s,売り,閉場日,1s,1000,1,4683,5091,26299,0.4791282995702885,0.48808165434453005,-0.008953354774241529,-0.03746110052362473,0.02477620450024922
refill_intensity,枚/s,売り,閉場日,1s,1000,2,5520,6740,34329,0.45024469820554647,0.48808165434453005,-0.03783695613898358,-0.06672783606592314,-0.012017495338997475
refill_intensity,枚/s,売り,閉場日,1s,1000,3,5146,7835,37389,0.39642554502734767,0.48808165434453005,-0.09165610931718238,-0.128447104469348,-0.05651121977216792
refill_intensity,枚/s,売り,閉場日,1s,1000,4,1943,2973,12459,0.395240032546786,0.48808165434453005,-0.09284162179774402,-0.12391475027624074,-0.04753304690455899
refill_intensity,枚/s,売り,閉場日,1s,1000,5,142,215,608,0.39775910364145656,0.48808165434453005,-0.09032255070307349,-0.2039294113208635,-0.04055096722214279
refill_intensity,枚/s,売り,閉場日,3s,3000,0,27154,20603,112956,0.5685868040287287,0.5005440395396872,0.06804276448904156,0.04923462350160086,0.0917909408293897
refill_intensity,枚/s,売り,閉場日,3s,3000,1,6878,7443,26298,0.48027372390196216,0.5005440395396872,-0.020270315637725023,-0.04651306632388924,0.008324047635162132
refill_intensity,枚/s,売り,閉場日,3s,3000,2,8808,10078,34327,0.4663772106322143,0.5005440395396872,-0.03416682890747286,-0.05570318807031324,-0.01469286587564827
refill_intensity,枚/s,売り,閉場日,3s,3000,3,8319,11424,37387,0.42136453426530923,0.5005440395396872,-0.07917950527437795,-0.10720636785179682,-0.04990208674903882
refill_intensity,枚/s,売り,閉場日,3s,3000,4,2901,4255,12458,0.40539407490218,0.5005440395396872,-0.09514996463750719,-0.12179496216971457,-0.06212467316102866
refill_intensity,枚/s,売り,閉場日,3s,3000,5,166,246,608,0.4029126213592233,0.5005440395396872,-0.09763141818046389,-0.1376714578771326,-0.05473881865615307
refill_intensity,枚/s,売り,閉場日,5s,5000,0,33234,26014,112954,0.5609303267620848,0.5029854902082108,0.057944836553873946,0.04303016693484423,0.07158246369687991
refill_intensity,枚/s,売り,閉場日,5s,5000,1,8130,8521,26297,0.4882589634256201,0.5029854902082108,-0.014726526782590732,-0.03795129538084311,0.012390347014723127
refill_intensity,枚/s,売り,閉場日,5s,5000,2,10245,11606,34325,0.46885726053727517,0.5029854902082108,-0.03412822967093565,-0.05329426902482865,-0.016670356957762242
