feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,0,1,7,1.0,389890.0,13746.0,116964.17004140094,-33018.02827092731,82736.49377047368,5502.127999999999
obi,0,1,7,3.0,389890.0,27937.0,234662.06619947535,-91760.1513476335,140443.45885184198,31556.24199999999
obi,0,1,7,5.0,389890.0,37732.0,310886.3670417291,-146469.03462385718,161096.91641787195,69469.56899999999
obi,0,1,7,10.0,389890.0,55892.0,447346.1532182192,-263604.12152036873,178823.53569785025,201412.06100000005
obi,0,1,7,30.0,389890.0,99013.0,768516.595246898,-586440.7355913566,173362.71565554268,1006951.4680000008
obi,0,1,7,60.0,389890.0,131038.0,1028810.5413613725,-919081.5965035832,98197.60085778752,2413955.7539999965
obi,0,1,8,0.1,357865.0,3412.0,28012.612389994378,-3825.8159952099827,23886.5403947844,157.60299999999998
obi,0,1,8,0.5,357865.0,9504.0,76817.66527273966,-14615.445643089866,61365.867629649816,1903.3430000000003
obi,0,1,8,1.0,357865.0,15359.0,126346.00702995274,-30642.22731987244,94352.18771008025,6174.671000000003
obi,0,1,8,3.0,357865.0,30260.0,249091.34346053787,-90433.47065490019,155994.99280563765,33467.537999999986
obi,0,1,8,5.0,357865.0,39996.0,326082.533346179,-142872.57048359787,179690.31486258077,71166.26099999997
obi,0,1,8,10.0,357865.0,57634.0,460678.1413709449,-257975.66160815224,197630.68776279266,199231.543
obi,0,1,8,30.0,357865.0,99567.0,786814.8690645918,-597041.4012316511,181011.57183294147,986820.3410000015
obi,0,1,8,60.0,357865.0,129585.0,1037215.9265705923,-933631.7323124586,92180.71425813381,2303963.617999998
obi,0,1,9,0.1,399969.0,5030.0,35815.273494795605,-2687.8344735971577,32684.799021198432,240.2409999999999
obi,0,1,9,0.5,399969.0,15208.0,105327.06451927919,-14440.067312939027,89548.69320634018,3118.848
obi,0,1,9,1.0,399969.0,24700.0,170482.00155886635,-28071.136948933232,140237.26460993313,10025.692999999996
obi,0,1,9,3.0,399969.0,46634.0,323246.4565505534,-85254.29894083756,233888.3656097158,49944.04200000001
obi,0,1,9,5.0,399969.0,60284.0,415288.7319467864,-129784.61137695097,280199.1285698355,102764.70300000001
obi,0,1,9,10.0,399969.0,84000.0,574094.1042852796,-237215.14196909367,329486.96231618524,274332.61099999974
obi,0,1,9,30.0,399969.0,136809.0,932388.6510873385,-546933.5672968318,373415.89179050276,1261990.2019999998
obi,0,1,9,60.0,399969.0,169762.0,1175398.3539808732,-865591.3652163409,294867.93276452506,2705307.5659999927
obi,0,-1,0,0.1,376208.0,7624.0,62628.83544257704,1582.4140103499897,60375.50943222707,331.62099999999987
