feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait
obi,1,10.0,1,8,30855.0,7900.0,-9288.246870545207,269660.9104212766,4177.310768859286,8155.589216000912,-3921.1921944124897,-7788.398400753749,21519.265993920617,30440.933999999994
obi,1,30.0,1,8,30855.0,14168.0,-17793.76439635784,1274359.9614577307,7929.367656922349,14684.071422405268,-6673.584110930349,-24881.71547339302,21519.265993920617,146678.62799999997
obi,1,60.0,1,8,30855.0,18367.0,-26147.89284471636,3302045.246844266,10682.27890203247,19206.88050286614,-8425.329391741281,-37871.72088352201,21519.265993920617,327955.7950000001
obi,1,0.1,1,9,293303.0,3033.0,-1798.0286494241375,2966.599971506969,1996.6480298838312,3659.8906285477033,-1651.090844357124,1991.6539856143334,213270.88447560166,131.14800000000002
obi,1,0.5,1,9,293303.0,7407.0,-6569.219064191665,19678.0483572776,4094.2781490688194,8921.194823862821,-4802.813855129586,3724.4733907083432,213270.88447560166,1406.1530000000002
obi,1,1.0,1,9,293303.0,11763.0,-12174.689432428837,50935.96978996774,6321.067009784055,14073.167802974249,-7718.322537660994,4618.798859048397,213270.88447560166,4622.284999999999
obi,1,3.0,1,9,293303.0,25801.0,-27747.105669003435,199058.06718189575,14064.008262304913,30167.581698459708,-15999.278131056231,3119.296575908704,213270.88447560166,31345.463999999996
obi,1,5.0,1,9,293303.0,37104.0,-40516.562303603045,402486.63016450766,20646.262968996427,43000.85072043368,-22150.94148692959,-2497.0556425343307,213270.88447560166,75624.26999999999
obi,1,10.0,1,9,293303.0,59406.0,-67109.50548309929,1193568.8091365532,34273.53937993692,68140.75253749081,-33494.896634069926,-23148.6324249291,213270.88447560166,238597.80800000002
obi,1,30.0,1,9,293303.0,110085.0,-134074.65843257774,6017332.032966833,66938.59290124038,125577.41463065128,-57932.48664149502,-102016.44872927867,213270.88447560166,1172481.9279999998
obi,1,60.0,1,9,293303.0,149547.0,-195757.50140937747,15199933.373334542,93175.25390603676,170218.90617710687,-76027.87692128879,-182803.43145928156,213270.88447560166,2870302.860999999
obi,1,0.1,2,0,76676.0,3557.0,-2785.9478506134215,9229.523307272555,2610.0442109163664,5035.566607764876,-2294.6179373843884,2561.086679590109,63887.10399106808,168.77499999999995
obi,1,0.5,2,0,76676.0,11585.0,-10920.965688935798,82796.10302073053,7503.008196406655,15165.912984790333,-7375.466048976306,6177.993509745573,63887.10399106808,2476.4910000000004
obi,1,1.0,2,0,76676.0,18353.0,-19015.656859357594,216328.00337597277,11433.586921703616,23030.893891064297,-11213.073355791703,6914.47403955846,63887.10399106808,7385.057999999997
obi,1,3.0,2,0,76676.0,30109.0,-33288.75381062078,952474.4697820867,18737.840616161764,36367.336100719105,-17030.911802201383,-450.9979708323074,63887.10399106808,28933.854
obi,1,5.0,2,0,76676.0,36330.0,-41552.36780997944,1727086.1722361858,23068.56091969198,43662.91325259805,-19857.109972892074,-9080.251913801427,63887.10399106808,53116.52699999999
obi,1,10.0,2,0,76676.0,44975.0,-54866.62087028527,3998974.065442206,29068.561929579286,53762.006748421234,-23798.21675741972,-23640.44113939192,63887.10399106808,115324.81999999998
obi,1,30.0,2,0,76676.0,57257.0,-69241.13765873983,14032296.471363364,38177.77949393845,68588.41957142578,-29343.983622471784,-47743.81169129988,63887.10399106808,336694.9950000001
obi,1,60.0,2,0,76676.0,62575.0,-76825.63540042914,29539956.890160717,42323.59105736203,75236.4935924394,-31761.07146350964,-58712.489920886095,63887.10399106808,567558.28
obi,1,0.1,2,1,82384.0,2255.0,-1753.9777716514047,4797.45366097346,1359.350810111803,2711.28131865169,-1332.436064878399,1348.648726001428,66180.78998933389,109.90200000000003
obi,1,0.5,2,1,82384.0,8013.0,-8247.689313592804,49009.80118940614,4544.865194292489,9637.008399421204,-4995.7064314872,3585.623940923265,66180.78998933389,1773.6669999999995
obi,1,1.0,2,1,82384.0,13396.0,-14621.21636808356,129855.85014872324,7518.40851351302,15626.089661565022,-7975.943557814214,3952.179244492177,66180.78998933389,5698.424000000004
obi,1,3.0,2,1,82384.0,24599.0,-27065.349125145567,539264.1803814127,14502.24457037632,27971.394316165126,-13239.903176852551,-3191.7948355583644,66180.78998933389,26712.824000000004
obi,1,5.0,2,1,82384.0,31131.0,-35328.624820204524,1091173.9425318046,18890.557373400876,35333.42173361019,-16145.42459581307,-12849.25010534846,66180.78998933389,52182.99899999997
obi,1,10.0,2,1,82384.0,40880.0,-49350.37068437575,2793844.5057746572,25369.311281760292,46223.36461711295,-20453.98078805684,-32855.0881220602,66180.78998933389,122602.961
obi,1,30.0,2,1,82384.0,56852.0,-78410.25960203444,10443687.537129851,36819.17579561472,64873.57319919913,-27510.79862455,-68280.0132637373,66180.78998933389,414417.0540000001
obi,1,60.0,2,1,82384.0,64119.0,-86829.5705907466,22503059.849722024,42150.58254695146,73342.58868017026,-30543.515154433066,-86183.20346431692,66180.78998933389,725250.5119999999
obi,1,0.1,2,2,72844.0,1584.0,-1325.9994545962359,3301.6891135622295,940.278701164326,1962.35956240699,-1008.3275667095951,923.6289275568793,57349.71021354201,79.31700000000001
obi,1,0.5,2,2,72844.0,5808.0,-6141.396085349448,29717.55046348226,3061.701385092365,6780.521217241763,-3677.5850427102055,2515.7626512148727,57349.71021354201,1284.5769999999993
obi,1,1.0,2,2,72844.0,9678.0,-10971.018955627365,80137.63970164371,5086.309358986749,11016.637225150982,-5852.231954909737,2626.0662318381605,57349.71021354201,4116.973000000001
obi,1,3.0,2,2,72844.0,18166.0,-20393.67838103457,333004.238854837,10089.133408250229,20013.36328567808,-9769.565896622435,-3267.442644932178,57349.71021354201,20122.825999999994
obi,1,5.0,2,2,72844.0,23593.0,-26820.042725571115,706113.8651017662,13566.18514525276,25984.17289657413,-12205.087074255885,-11427.722032820611,57349.71021354201,41416.135
obi,1,10.0,2,2,72844.0,32278.0,-39211.503212765616,1864511.7673520835,19314.107253665185,35455.054691541474,-15848.760537971992,-28899.504024136324,57349.71021354201,104368.474
obi,1,30.0,2,2,72844.0,47524.0,-60874.733574665566,7272609.553624951,30308.41981002975,53068.66747526574,-22244.70493656349,-64709.91877029749,57349.71021354201,383234.2419999998
obi,1,60.0,2,2,72844.0,54774.0,-78062.00004600553,16270782.886135047,35486.81393286007,61469.987573253195,-25368.030441191357,-84315.16112470285,57349.71021354201,696832.3570000003
obi,1,0.1,2,3,62991.0,1144.0,-923.8153091681866,2415.132273117014,615.1400605195173,1388.4324851751421,-759.3508377327582,616.8047525834892,47657.09824895803,58.00000000000002
obi,1,0.5,2,3,62991.0,4081.0,-4491.59939242277,21543.51970111055,1894.852861056945,4564.748307499951,-2643.2620909436264,1464.6471702586584,47657.09824895803,912.1479999999999
obi,1,1.0,2,3,62991.0,6866.0,-8135.381856628563,54427.14611629844,3210.666112826585,7486.081146583529,-4228.841102738858,1597.9659332894453,47657.09824895803,2954.8730000000005
obi,1,3.0,2,3,62991.0,13442.0,-15719.530551157342,267537.60929956933,6721.93438500423,14128.672490862891,-7296.55809793847,-2796.9751207213862,47657.09824895803,15358.044999999996
obi,1,5.0,2,3,62991.0,17855.0,-20967.67689701929,557944.1910603282,9337.488119953518,18763.779186067357,-9258.731298518589,-9157.943026661991,47657.09824895803,32689.339
obi,1,10.0,2,3,62991.0,25255.0,-30495.461401357214,1362066.164685419,13935.934965197592,26595.582491406756,-12411.40262586894,-24062.813928624044,47657.09824895803,86495.84900000006
obi,1,30.0,2,3,62991.0,38707.0,-46409.83275753352,5091264.7148910705,23210.082427956288,41351.94875893064,-17731.626499354505,-57351.64362724392,47657.09824895803,335252.62400000007
obi,1,60.0,2,3,62991.0,45511.0,-61071.322839237786,11721695.475595813,28089.847553619995,49191.85611227855,-20595.876262926897,-76672.1966954649,47657.09824895803,628474.6890000001
obi,1,0.1,2,4,56227.0,824.0,-738.7732991101184,2028.6604731637408,409.8941104024174,980.7948419456815,-569.5415171815915,401.57057340436546,41342.379327529445,41.25499999999998
obi,1,0.5,2,4,56227.0,3002.0,-3329.8332992770083,15186.213450111316,1254.4610381354717,3221.083188890827,-1958.8847513134733,975.490185337316,41342.379327529445,663.484
obi,1,1.0,2,4,56227.0,5109.0,-5960.688605444828,36810.41440216042,2119.549748859017,5353.822805322515,-3210.697947904036,933.8848365552183,41342.379327529445,2199.274
obi,1,3.0,2,4,56227.0,10302.0,-12187.652019301764,152664.36347606563,4773.845605457372,10685.346973872252,-5835.327428782292,-2251.7987321835185,41342.379327529445,12010.569
obi,1,5.0,2,4,56227.0,13990.0,-16612.639346377113,319255.27669741726,6930.11911425573,14598.589025738755,-7562.2169403222915,-7376.573429527866,41342.379327529445,26473.094999999994
obi,1,10.0,2,4,56227.0,20273.0,-23459.223935723006,845822.8507379306,10679.850487273585,21141.705192854908,-10258.545325194475,-19912.384260209095,41342.379327529445,72228.57599999997
obi,1,30.0,2,4,56227.0,32242.0,-42409.62471338848,3808087.618547129,18675.549271360152,34168.56311202555,-15167.22402848001,-51892.70521324681,41342.379327529445,292702.4790000001
obi,1,60.0,2,4,56227.0,38653.0,-48782.03638018236,8865877.165378483,23049.867803264344,41227.41240959037,-17788.796099727424,-71468.34824301813,41342.379327529445,569687.3699999999
obi,1,0.1,2,5,48516.0,633.0,-526.9813260408183,1195.010708079153,311.83894672628753,730.5084007135322,-414.3073714118866,312.09957783692215,35170.60898835542,30.40299999999999
obi,1,0.5,2,5,48516.0,2275.0,-2357.356008036109,9197.315062874328,902.0182907856191,2428.2530014021886,-1514.7474285416954,741.6888207937963,35170.60898835542,493.57400000000007
obi,1,1.0,2,5,48516.0,3798.0,-4203.655983000985,24540.321713253175,1576.1784990284862,4083.636006400155,-2494.836454536925,767.3342881979314,35170.60898835542,1612.7359999999999
obi,1,3.0,2,5,48516.0,7645.0,-8054.746653658268,106265.80795852831,3448.1131491574874,7913.6191509647815,-4412.828752676349,-1924.1206933672327,35170.60898835542,8976.112000000001
obi,1,5.0,2,5,48516.0,10436.0,-10895.852736451936,220239.2470309678,4931.627926475077,10761.444221335882,-5750.855748510771,-6242.728887723313,35170.60898835542,19968.388000000003
obi,1,10.0,2,5,48516.0,15510.0,-18198.87070846108,652030.005971279,7939.525383213208,16066.250588618146,-8000.104374020069,-16927.719197264316,35170.60898835542,56876.314
obi,1,30.0,2,5,48516.0,25858.0,-33287.82386283713,2894075.9116036356,14407.364562231449,26985.494157001143,-12355.391954430708,-45007.045446979275,35170.60898835542,246089.21400000004
obi,1,60.0,2,5,48516.0,32051.0,-44858.822110342786,6845740.375541391,18519.534814520324,33975.60519521417,-15187.345032153191,-64767.42655086259,35170.60898835542,512545.80099999986
obi,1,0.1,2,6,42694.0,462.0,-384.3500767379985,898.8025333355076,222.8691203357345,528.5161615729166,-302.6368737894566,213.45204686504871,31079.029866542467,22.839000000000006
obi,1,0.5,2,6,42694.0,1544.0,-1728.4860770703744,7225.356167831289,655.0203944609912,1685.8376270716535,-1024.9281394545842,537.8343699051137,31079.029866542467,337.91900000000015
obi,1,1.0,2,6,42694.0,2620.0,-3133.9534408516197,16465.409319771537,1133.4326759635346,2908.100840185905,-1753.9574698028957,618.8449865097142,31079.029866542467,1127.2399999999998
obi,1,3.0,2,6,42694.0,5572.0,-6403.907125551908,68624.89372889668,2616.558844595938,5916.957574977074,-3267.1439112958847,-1249.694503799907,31079.029866542467,6825.310999999997
obi,1,5.0,2,6,42694.0,7764.0,-8993.855168897091,144510.03630337,3817.8643570489257,8271.581445663072,-4400.482251400506,-4343.258955458223,31079.029866542467,15452.814000000004
obi,1,10.0,2,6,42694.0,12038.0,-14201.527988035888,439544.6153301133,6241.1524052063705,12683.315694559542,-6353.42975720686,-13392.781560090292,31079.029866542467,46874.839
obi,1,30.0,2,6,42694.0,21095.0,-29296.58165684023,2270457.9585243706,11725.888162271598,22194.80007111188,-10306.359835104722,-39370.12457360425,31079.029866542467,214002.83399999997
obi,1,60.0,2,6,42694.0,26712.0,-39408.65272276081,5602917.235834083,15425.855387066511,28374.531080929366,-12700.543861685019,-58186.60779750897,31079.029866542467,457628.72100000014
obi,1,0.1,2,7,39284.0,337.0,-329.9716257961166,963.4971232185711,202.6759950479925,429.4947608531294,-223.2957408294325,197.5537290449031,29249.28371124538,16.897000000000002
obi,1,0.5,2,7,39284.0,1123.0,-1416.6257070104812,5870.453221316891,514.6862456784468,1315.0846356422935,-796.5039376976401,434.98495588475924,29249.28371124538,242.23800000000008
obi,1,1.0,2,7,39284.0,1921.0,-2444.6676867306974,13421.659933735684,880.5518831402894,2218.7553309448626,-1334.0187056844445,510.7095593329455,29249.28371124538,829.813
obi,1,3.0,2,7,39284.0,4133.0,-5155.737099876242,55066.716581586814,2083.7160156665104,4682.150585822767,-2566.992502405585,-727.5255582473513,29249.28371124538,5096.456000000001
obi,1,5.0,2,7,39284.0,5914.0,-7079.325779496208,119107.25810278833,3071.5247022334092,6561.3958316793805,-3449.764719378302,-3304.5536932281425,29249.28371124538,12106.866999999997
obi,1,10.0,2,7,39284.0,9538.0,-11817.056783888505,351283.1284231226,5158.042187368643,10344.110669247548,-5121.302194253186,-10578.104705581245,29249.28371124538,38772.592999999986
obi,1,30.0,2,7,39284.0,17405.0,-21743.006611109704,1878085.9963894787,10104.306362952699,18775.62599460955,-8547.44350320197,-33755.97320576526,29249.28371124538,183574.61699999997
obi,1,60.0,2,7,39284.0,22985.0,-31859.20918955327,4676776.460631787,13822.047387265487,25005.75095849815,-11014.325771622754,-52568.800920107664,29249.28371124538,424022.8740000002
obi,1,0.1,2,8,38094.0,281.0,-245.21168593796676,616.8091159994847,159.81708114718535,353.667420446898,-193.8217333679951,151.31432209427263,27160.09044156897,13.928000000000003
obi,1,0.5,2,8,38094.0,926.0,-1038.575634526735,3680.9380065876157,420.38732437262524,1027.5790475572128,-607.0048313264297,323.38364508112164,27160.09044156897,197.90200000000004
obi,1,1.0,2,8,38094.0,1638.0,-2007.1646792297997,9664.561733673525,747.014584427346,1769.3767405665378,-1016.1423213366979,399.72411295236094,27160.09044156897,723.636
obi,1,3.0,2,8,38094.0,3566.0,-4067.3343817477157,43185.77453118283,1732.7193500143806,3749.747208684376,-1987.9071258210724,-836.3313041683763,27160.09044156897,4426.398999999999
obi,1,5.0,2,8,38094.0,5181.0,-5569.868285642818,86742.42113277256,2625.7294569080445,5473.655370897133,-2814.2282718851748,-3036.4564308560757,27160.09044156897,10787.851
obi,1,10.0,2,8,38094.0,8370.0,-9119.129171782033,263624.15518063086,4562.005847096555,8982.749364692128,-4351.1007019386025,-9174.731912529624,27160.09044156897,34186.712
obi,1,30.0,2,8,38094.0,15846.0,-20010.895930537077,1423969.0341180908,9062.333722077106,16617.903794491907,-7444.523785852155,-30401.839001775887,27160.09044156897,172598.056
obi,1,60.0,2,8,38094.0,21068.0,-27925.83553534999,3834627.145336855,12358.022890421098,22112.23504524097,-9576.197525923099,-48521.206975812915,27160.09044156897,396642.906
obi,1,0.1,2,9,307180.0,2253.0,-1286.0664418231875,1970.4180183001492,1518.687547992871,2749.0772874836384,-1214.0941466805423,1515.1739046530474,233878.0967010229,99.51199999999999
obi,1,0.5,2,9,307180.0,5698.0,-4612.619998206083,13913.989443635008,3294.3998758275493,6897.831967171601,-3564.117258550221,2963.1854730272726,233878.0967010229,1110.183
obi,1,1.0,2,9,307180.0,9502.0,-9007.992815605912,38726.04108379452,5300.755852262697,11393.871540205348,-6035.5833548907185,3732.4844575302473,233878.0967010229,3933.0150000000003
obi,1,3.0,2,9,307180.0,22003.0,-22615.47917995532,163717.93053795357,12743.35006189667,26071.672978588434,-13196.186514983065,2722.8656890280477,233878.0967010229,27779.699
obi,1,5.0,2,9,307180.0,32282.0,-34211.32987096199,347384.458424857,19109.28172530746,37859.628040162,-18571.596158616023,-2674.916973403847,233878.0967010229,68056.76000000001
obi,1,10.0,2,9,307180.0,53541.0,-58709.048329310994,1003212.8153055039,32667.375484601213,62023.903257797116,-29056.408835036837,-23448.669284155203,233878.0967010229,224017.0420000001
obi,1,30.0,2,9,307180.0,103022.0,-120076.3618041577,5234153.394697966,65750.3675725553,119042.64720655442,-52496.056847030835,-109263.70481239882,233878.0967010229,1141846.2930000008
obi,1,60.0,2,9,307180.0,142769.0,-176052.9522958703,13773546.209885327,92916.61695163361,164494.44819205324,-70191.90191125417,-202256.83036886516,233878.0967010229,2858896.217
obi,1,0.1,3,0,50694.0,2046.0,-1643.6010443387577,6821.476424856575,1694.2698155775902,3159.7352743137812,-1317.9663556216972,1687.117345589745,47412.916925410784,100.06100000000002
obi,1,0.5,3,0,50694.0,6717.0,-7098.337687979577,56949.60995921902,5040.424345245744,9835.038066974497,-4538.403461349622,4228.050827814795,47412.916925410784,1433.7990000000004
obi,1,1.0,3,0,50694.0,10708.0,-12080.480188809028,147425.31182902656,7791.556517728215,15156.007179013854,-7007.007705435351,4847.712794052131,47412.916925410784,4324.194
obi,1,3.0,3,0,50694.0,17720.0,-20939.349052087775,605677.8897080469,12871.955877961704,23866.786629501537,-10467.237233704285,-754.6225772723892,47412.916925410784,17375.090000000004
obi,1,5.0,3,0,50694.0,21847.0,-26440.22593026901,1189083.057969669,15911.674403478442,28948.94222199063,-12462.496901096934,-7353.172004936881,47412.916925410784,33410.303
obi,1,10.0,3,0,50694.0,27649.0,-36566.283779868434,2843643.284922158,20324.24895046407,36169.3026754057,-15155.39429357935,-18405.09326222316,47412.916925410784,75050.47099999999
obi,1,30.0,3,0,50694.0,36210.0,-47234.985056172445,9684350.546335004,27003.713866682298,46849.37323338098,-19045.247825722938,-36063.772535780095,47412.916925410784,229050.35500000004
obi,1,60.0,3,0,50694.0,40201.0,-52965.481631202914,21875669.08554768,30457.77288556445,52256.92127746139,-20942.345474698,-44772.04267776179,47412.916925410784,400283.36799999996
obi,1,0.1,3,1,67099.0,1660.0,-1446.0350939643542,4814.341998226414,1243.830722668083,2367.959225796526,-1093.3288730514594,1238.517809584072,58170.00439207296,81.54699999999998
obi,1,0.5,3,1,67099.0,5746.0,-5844.023220325596,37925.16462204586,3675.295857522958,7402.388852623746,-3643.161915397946,2998.011511802735,58170.00439207296,1270.12
obi,1,1.0,3,1,67099.0,9736.0,-10480.343037179993,104227.95529075922,6171.624958944361,12116.230910916523,-5802.962124622671,3381.0610481470367,58170.00439207296,4190.212999999999
obi,1,3.0,3,1,67099.0,17971.0,-20418.960117671963,489141.87916912494,11751.374057390092,21404.73764958945,-9417.55085569216,-2963.006193291771,58170.00439207296,19633.052999999993
obi,1,5.0,3,1,67099.0,23160.0,-26667.65917875372,961470.8560329565,15331.703103822321,27312.998447364887,-11689.461524447848,-11196.968021316165,58170.00439207296,39948.66499999999
