hd,qd,n,n_fill,sum_pnl,mean_p,mean_q,mean_spread,mean_obi,mean_ofi,p_fill,pnl_per_fill,ev_pooled,ev_daily,se_daily,n_days,ev_h1,ev_h2
8,6,400607,18245.0,-9596.861234020442,0.0479615295805012,-0.697389643246957,1.7282534026120628,-0.2643921225699916,-18.79983680377247,0.04554338790884832,-0.5259995195407203,-0.023955800158310867,-0.03752430668009908,0.01764590225451656,39,-0.006689065287481623,-0.07598693597611786
8,7,182879,11177.0,-6432.613930654712,0.048340878032216164,-0.4930197193474427,1.9103464030329025,-0.3263478151939927,-23.37284092300475,0.061116913368948866,-0.5755224058919847,-0.03517415302278945,-0.04878165310346424,0.021571420581314085,39,-0.0085454480618061,-0.10739114466520541
8,8,70827,4307.0,-1599.9881712989882,0.04720786568987266,-0.2334493798002982,1.9779707251155634,-0.3292325111603194,-20.085433961840952,0.06081014302455278,-0.3714855285114902,-0.0225900881203353,-0.056174120759047166,0.03080323907393169,39,0.0010382452766213156,-0.11170252335085416
8,9,26786,755.0,-62.994942627847195,0.04825999592415407,0.5964453007264285,1.0712083405758392,-0.1950223988806135,-10.290510658664422,0.02818636601209587,-0.08343701010310886,-0.0023517861057211677,-0.005868992647043176,0.007491392850981026,36,-0.001186147921741819,-0.006357195354015889
9,0,1718790,216659.0,-389873.6757290382,0.0909030377853942,-2.3370322455115975,0.1756216244388806,-0.27884899151152326,-20.170145691008614,0.12605321185252416,-1.7994806388335505,-0.22683031419140104,-0.2356765782732829,0.019391507143718345,39,-0.20969762233842648,-0.23613968992449993
9,1,2797712,308580.0,-382983.7557119196,0.09699921921971634,-1.8927002133967346,0.2293198057459382,-0.35046153852485,-22.88306118654736,0.11029727148469892,-1.2411165847168308,-0.1368917728886746,-0.12456096246772096,0.015214732137953725,39,-0.11002986576174151,-0.14739471301314783
9,2,1218199,81362.0,-77371.43597383238,0.07946018691129225,-1.547471703194369,0.555247548945946,-0.29255353490823477,-18.32147205136122,0.06678875947197462,-0.950952975268951,-0.06351296953439658,-0.07576845925203973,0.018964617738186546,39,-0.05679256641372597,-0.06956446713322335
9,3,878027,54346.0,-47507.29627291113,0.07140989779771989,-1.3013755356150958,0.8176804482879326,-0.30320605438949644,-19.80993848014107,0.061895590910074516,-0.8741636233193083,-0.05410687401744039,-0.055635852191852596,0.013288202041865536,39,-0.05139575667392223,-0.05794496507347547
9,4,481792,33182.0,-27701.147931877524,0.06938545415298221,-1.0975891389655794,0.9908403316839465,-0.3669866719586605,-24.240542768418916,0.06887204436769394,-0.8348245413741644,-0.0574960728527612,-0.053038816846925074,0.009734981677194166,39,-0.05043037024976749,-0.06729436143434679
9,5,199171,13730.0,-9188.585762460716,0.06706039917030948,-0.8946794144156448,1.1700854775158225,-0.3880200561018596,-23.459131479474824,0.06893573863664891,-0.669234214308865,-0.046134154884299,-0.04775331497287355,0.010503322213942099,39,-0.03469949920488328,-0.06332220941910141
9,6,78361,5425.0,-2677.692263876088,0.06591398295480917,-0.7044502913646927,1.2446000744201922,-0.3826747422716513,-19.542725537219475,0.06923086739577086,-0.4935838274425969,-0.03417123650637547,-0.03982798449360832,0.012799417633248865,39,-0.01964620174466611,-0.062206731564144364
