feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t,lay,hor_ms
var_ask_depth,log1p,絶対値,閉場日,10s,full,26780694.0,0.000051138343039336904,0.09384521904260137,0.008806925137153832,487.80238589543325,全窓,10000
var_ask_depth,log1p,絶対値,閉場日,10s,sub,267780.0,0.00005491474694431766,0.09459412281254743,0.008948048070675308,49.170360277243546,全窓,10000
var_ask_depth,log1p,絶対値,閉場日,30s,full,26774494.0,0.00007755879724015564,0.08586060736481087,0.007372043897054214,445.924490616758,全窓,30000
var_ask_depth,log1p,絶対値,閉場日,30s,sub,89220.0,0.00008393768971492716,0.08734074297460268,0.007628405383355606,26.188218837419956,全窓,30000
var_ask_depth,log1p,絶対値,閉場日,50s,full,26768294.0,0.00009364016213992885,0.08173853110505055,0.006681187467211317,424.31934218058046,全窓,50000
var_ask_depth,log1p,絶対値,閉場日,50s,sub,53508.0,0.00009591960635550322,0.07767613683657783,0.006033582233854763,18.022000814083526,全窓,50000
var_ask_depth,log1p,絶対値,閉場日,100s,full,26752794.0,0.00012603003861007538,0.07934834038343724,0.006296159121605817,411.7123740189797,全窓,100000
var_ask_depth,log1p,絶対値,閉場日,100s,sub,26724.0,0.00014181464432588595,0.0827280800462426,0.006843935228137523,13.569963379925465,全窓,100000
var_ask_depth,生,二乗,立会日,10ms,full,58751846.0,6.21844935424875e-17,0.000057751689779954715,3.335257672440126e-9,0.44266526758325814,全窓,10
var_ask_depth,生,二乗,立会日,10ms,sub,58751846.0,6.21844935424875e-17,0.000057751689779954715,3.335257672440126e-9,0.44266526758325814,全窓,10
var_ask_depth,生,二乗,立会日,20ms,full,58751846.0,5.595201914897213e-16,0.0003135192618734155,9.829432756565128e-8,2.4031174683875083,全窓,20
var_ask_depth,生,二乗,立会日,20ms,sub,58751846.0,5.595201914897213e-16,0.0003135192618734155,9.829432756565128e-8,2.4031174683875083,全窓,20
var_ask_depth,生,二乗,立会日,50ms,full,58751846.0,8.866890526491888e-16,0.0002457842455313955,6.04098953514373e-8,1.8839301903601273,全窓,50
var_ask_depth,生,二乗,立会日,50ms,sub,58751846.0,8.866890526491888e-16,0.0002457842455313955,6.04098953514373e-8,1.8839301903601273,全窓,50
var_ask_depth,生,二乗,立会日,100ms,full,58751846.0,1.4253297806098085e-15,0.000010766063599078862,1.159081254194109e-10,0.0825216099198445,全窓,100
var_ask_depth,生,二乗,立会日,100ms,sub,58751846.0,1.4253297806098085e-15,0.000010766063599078862,1.159081254194109e-10,0.0825216099198445,全窓,100
var_ask_depth,生,二乗,立会日,500ms,full,58751574.0,8.223233196806152e-15,0.000027719391885890824,7.683646865235901e-10,0.21246795814247882,全窓,500
var_ask_depth,生,二乗,立会日,500ms,sub,11750291.0,4.4584414860925405e-15,0.000015585353818576194,2.4290325365020754e-10,0.05342455830536677,全窓,500
var_ask_depth,生,二乗,立会日,1s,full,58751234.0,6.715555588353057e-13,0.0015974094300088718,2.5517168870812686e-6,12.24405543015458,全窓,1000
var_ask_depth,生,二乗,立会日,1s,sub,5875091.0,5.973548223231276e-15,0.00001690888458398268,2.8591037787444716e-10,0.04098474004451248,全窓,1000
var_ask_depth,生,二乗,立会日,3s,full,58749874.0,6.793959827541625e-13,0.0015223075059393018,2.3174201426391377e-6,11.668266892021144,全窓,3000
var_ask_depth,生,二乗,立会日,3s,sub,1958291.0,1.852779132547833e-14,0.00003300290215244651,1.0891915504839585e-9,0.04618389150481879,全窓,3000
var_ask_depth,生,二乗,立会日,5s,full,58748514.0,6.792780979892926e-13,0.001425903309330304,2.033200247559113e-6,10.92921461054214,全窓,5000
var_ask_depth,生,二乗,立会日,5s,sub,1174931.0,1.208213407073027e-14,0.00004646304207265042,2.1588142786448833e-9,0.05036321581342564,全窓,5000
var_ask_depth,生,二乗,立会日,10s,full,58745114.0,7.196255901661647e-13,0.0012711775946201063,1.6158924770641591e-6,9.742994300275479,全窓,10000
var_ask_depth,生,二乗,立会日,10s,sub,587411.0,5.204807939311479e-13,0.000588966000547419,3.4688094980082237e-7,0.451399005894322,全窓,10000
var_ask_depth,生,二乗,立会日,30s,full,58731514.0,1.1512219969543949e-12,0.0010874133570501026,1.1824678090909738e-6,8.33355892998342,全窓,30000
var_ask_depth,生,二乗,立会日,30s,sub,195731.0,6.227045337919229e-12,0.0009729819425581035,9.466938605441407e-7,0.4304597751807573,全窓,30000
var_ask_depth,生,二乗,立会日,50s,full,58717914.0,1.5286949504573013e-12,0.0010448048329628748,1.0916171389825806e-6,8.006094495723497,全窓,50000
var_ask_depth,生,二乗,立会日,50s,sub,117395.0,1.7605139515544234e-12,0.0009795510915265274,9.595203409108113e-7,0.33562043957713583,全窓,50000
var_ask_depth,生,二乗,立会日,100s,full,58683914.0,3.8186950836493695e-12,0.0017527600733808343,3.0721678748379876e-6,13.427113728919036,全窓,100000
var_ask_depth,生,二乗,立会日,100s,sub,58643.0,-1.0970900947806923e-12,-0.0003885577811493326,1.5097714929169266e-7,-0.09409278584611651,全窓,100000
var_ask_depth,生,二乗,閉場日,10ms,full,26783763.0,3.784438655487856e-15,0.00036844508060438044,1.357517774215684e-7,1.9068150553659622,全窓,10
var_ask_depth,生,二乗,閉場日,10ms,sub,26783763.0,3.784438655487856e-15,0.00036844508060438044,1.357517774215684e-7,1.9068150553659622,全窓,10
var_ask_depth,生,二乗,閉場日,20ms,full,26783763.0,8.90482218251421e-15,0.0004834007480353552,2.3367628320114097e-7,2.5017456271860885,全窓,20
var_ask_depth,生,二乗,閉場日,20ms,sub,26783763.0,8.90482218251421e-15,0.0004834007480353552,2.3367628320114097e-7,2.5017456271860885,全窓,20
var_ask_depth,生,二乗,閉場日,50ms,full,26783763.0,1.7416128274735672e-14,0.0003795677491332182,1.4407167618205767e-7,1.964378247097743,全窓,50
var_ask_depth,生,二乗,閉場日,50ms,sub,26783763.0,1.7416128274735672e-14,0.0003795677491332182,1.4407167618205767e-7,1.964378247097743,全窓,50
var_ask_depth,生,二乗,閉場日,100ms,full,26783763.0,5.111529796021034e-14,0.0005066509555423214,2.566951907519473e-7,2.6220725397663727,全窓,100
var_ask_depth,生,二乗,閉場日,100ms,sub,26783763.0,5.111529796021034e-14,0.0005066509555423214,2.566951907519473e-7,2.6220725397663727,全窓,100
var_ask_depth,生,二乗,閉場日,500ms,full,26783639.0,5.508887529891321e-13,0.002367415118600587,5.6046543437786325e-6,12.252096505928565,全窓,500
var_ask_depth,生,二乗,閉場日,500ms,sub,5356713.0,1.5195743204482724e-13,0.000981648516078658,9.636338091194313e-7,2.2719843308164895,全窓,500
var_ask_depth,生,二乗,閉場日,1s,full,26783484.0,1.5848467341014772e-12,0.004176936040083113,0.000017446794682945197,21.616985546832193,全窓,1000
var_ask_depth,生,二乗,閉場日,1s,sub,2678330.0,3.801172122648853e-13,0.0015266650970441015,2.3307063185326755e-6,2.4984816473067557,全窓,1000
var_ask_depth,生,二乗,閉場日,3s,full,26782864.0,5.111788132392329e-12,0.004682084797228467,0.00002192191804843793,24.231066365348564,全窓,3000
var_ask_depth,生,二乗,閉場日,3s,sub,892738.0,3.683333153708669e-13,0.0007989865081896703,6.38379440269122e-7,0.7549203082468509,全窓,3000
var_ask_depth,生,二乗,閉場日,5s,full,26782244.0,5.9448742346339605e-12,0.003848338983299183,0.00001480971293038019,19.915902937696508,全窓,5000
var_ask_depth,生,二乗,閉場日,5s,sub,535620.0,1.0217976319041998e-11,0.0016301184479366074,2.657286154303254e-6,1.1930188923463223,全窓,5000
var_ask_depth,生,二乗,閉場日,10s,full,26780694.0,8.706536378019073e-12,0.003980820774218979,0.000015846934036453393,20.60093650761918,全窓,10000
var_ask_depth,生,二乗,閉場日,10s,sub,267780.0,1.988647077057333e-11,0.0023180635657998744,5.373418695088828e-6,1.1995378456295274,全窓,10000
var_ask_depth,生,二乗,閉場日,30s,full,26774494.0,1.673916659754738e-11,0.003450240362151611,0.00001190415855662008,17.853055544426205,全窓,30000
var_ask_depth,生,二乗,閉場日,30s,sub,89220.0,1.593457672634508e-10,0.004163252605574789,0.00001733267225782527,1.2435486146392025,全窓,30000
var_ask_depth,生,二乗,閉場日,50s,full,26768294.0,1.066208947049792e-11,0.001446728290475748,2.0930227464628805e-6,7.485102624897414,全窓,50000
var_ask_depth,生,二乗,閉場日,50s,sub,53508.0,5.94569873760806e-10,0.009841303621700487,0.00009685125697449512,2.2765380074692394,全窓,50000
var_ask_depth,生,二乗,閉場日,100s,full,26752794.0,2.021575376686556e-11,0.001790341064479453,3.205321127161421e-6,9.260214050952369,全窓,100000
var_ask_depth,生,二乗,閉場日,100s,sub,26724.0,1.1836350003294995e-9,0.010602042570498987,0.00011240330666667277,1.733199012779294,全窓,100000
var_ask_depth,生,符号つき,立会日,10ms,full,58751846.0,-1.1098324681073888e-13,-0.00010788666081791667,1.1639531582440195e-8,-0.8269485786457479,全窓,10
var_ask_depth,生,符号つき,立会日,10ms,sub,58751846.0,-1.1098324681073888e-13,-0.00010788666081791667,1.1639531582440195e-8,-0.8269485786457479,全窓,10
var_ask_depth,生,符号つき,立会日,20ms,full,58751846.0,-1.2383834563164567e-13,-0.00008496205738216935,7.218551194611037e-9,-0.6512320605999153,全窓,20
