dt,side,delta,var,auc,n
2026-07-29,-1,0.5,depth,0.5133279033668432,14182
2026-07-29,-1,0.5,qdepl,0.5351169559072498,14182
2026-07-29,-1,0.5,drift,0.49561626315643525,14182
2026-07-29,-1,1.0,obi,0.47578806635216586,14182
2026-07-29,-1,1.0,ofi,0.47039738218849886,14182
2026-07-29,-1,1.0,aggr,0.5239168348742098,14182
2026-07-29,-1,1.0,depth,0.5075791134410551,14182
2026-07-29,-1,1.0,qdepl,0.5314018725776352,14182
2026-07-29,-1,1.0,drift,0.49996604330117245,14182
2026-07-29,-1,2.0,obi,0.4881603223225127,14182
2026-07-29,-1,2.0,ofi,0.46752427593433943,14182
2026-07-29,-1,2.0,aggr,0.519243324884683,14182
2026-07-29,-1,2.0,depth,0.5224966467953991,14182
2026-07-29,-1,2.0,qdepl,0.5370585586454236,14182
2026-07-29,-1,2.0,drift,0.5057467559397129,14182
2026-07-30,1,0.5,obi,0.47372644304669786,12575
2026-07-30,1,0.5,ofi,0.47360351676604656,12575
2026-07-30,1,0.5,aggr,0.4670258547306828,12575
2026-07-30,1,0.5,depth,0.4640220215005649,12575
2026-07-30,1,0.5,qdepl,0.5041002155712995,12575
2026-07-30,1,0.5,drift,0.5068927198806319,12575
2026-07-30,1,1.0,obi,0.45879346749520244,12575
2026-07-30,1,1.0,ofi,0.4705865692926201,12575
2026-07-30,1,1.0,aggr,0.48814689658937244,12575
2026-07-30,1,1.0,depth,0.4812694239916233,12575
2026-07-30,1,1.0,qdepl,0.4983751768546562,12575
2026-07-30,1,1.0,drift,0.4983797589396676,12575
2026-07-30,1,2.0,obi,0.47939321818237696,12575
2026-07-30,1,2.0,ofi,0.4931279785033852,12575
2026-07-30,1,2.0,aggr,0.4724345715786065,12575
2026-07-30,1,2.0,depth,0.4936115069742889,12575
2026-07-30,1,2.0,qdepl,0.5029907979882751,12575
2026-07-30,1,2.0,drift,0.5173623101229398,12575
2026-07-30,-1,0.5,obi,0.48729609829862264,12869
2026-07-30,-1,0.5,ofi,0.5119508280795285,12869
2026-07-30,-1,0.5,aggr,0.4745472797217264,12869
2026-07-30,-1,0.5,depth,0.49975457750817603,12869
2026-07-30,-1,0.5,qdepl,0.49980160457247763,12869
2026-07-30,-1,0.5,drift,0.5084982200934437,12869
2026-07-30,-1,1.0,obi,0.48999175142277596,12869
2026-07-30,-1,1.0,ofi,0.47170334815364134,12869
2026-07-30,-1,1.0,aggr,0.46642376886499354,12869
2026-07-30,-1,1.0,depth,0.49973366403006114,12869
2026-07-30,-1,1.0,qdepl,0.4901539721854509,12869
2026-07-30,-1,1.0,drift,0.5083164424025856,12869
2026-07-30,-1,2.0,obi,0.5040248836475819,12869
2026-07-30,-1,2.0,ofi,0.5088183281954005,12869
2026-07-30,-1,2.0,aggr,0.4796803892996849,12869
2026-07-30,-1,2.0,depth,0.5168546430370742,12869
2026-07-30,-1,2.0,qdepl,0.48292205377137837,12869
2026-07-30,-1,2.0,drift,0.522910696433894,12869
2026-07-31,1,0.5,obi,0.4806815408237982,13553
2026-07-31,1,0.5,ofi,0.43909769505528967,13553
2026-07-31,1,0.5,aggr,0.5187033056796565,13553
2026-07-31,1,0.5,depth,0.5432678480225975,13553
2026-07-31,1,0.5,qdepl,0.5619555418779195,13553
2026-07-31,1,0.5,drift,0.4526389289104865,13553
2026-07-31,1,1.0,obi,0.5016657714526874,13553
2026-07-31,1,1.0,ofi,0.45140508459772105,13553
2026-07-31,1,1.0,aggr,0.527161955365012,13553
2026-07-31,1,1.0,depth,0.5634941738984447,13553
2026-07-31,1,1.0,qdepl,0.5544085002880195,13553
2026-07-31,1,1.0,drift,0.48096439034703553,13553
2026-07-31,1,2.0,obi,0.5124108901556121,13553
2026-07-31,1,2.0,ofi,0.4805335516131674,13553
2026-07-31,1,2.0,aggr,0.5504332672398757,13553
2026-07-31,1,2.0,depth,0.5707633318177279,13553
2026-07-31,1,2.0,qdepl,0.5647527794489345,13553
2026-07-31,1,2.0,drift,0.5074085759322402,13553
2026-07-31,-1,0.5,obi,0.49339829038233074,13404
2026-07-31,-1,0.5,ofi,0.45860627302951773,13404
2026-07-31,-1,0.5,aggr,0.5039855630091638,13404
2026-07-31,-1,0.5,depth,0.5226134571769737,13404
2026-07-31,-1,0.5,qdepl,0.5622703001758108,13404
2026-07-31,-1,0.5,drift,0.4664233894603834,13404
2026-07-31,-1,1.0,obi,0.46206244980999633,13404
2026-07-31,-1,1.0,ofi,0.46644852465942066,13404
2026-07-31,-1,1.0,aggr,0.5083923926494944,13404
2026-07-31,-1,1.0,depth,0.5297518189384025,13404
2026-07-31,-1,1.0,qdepl,0.5501339970323778,13404
2026-07-31,-1,1.0,drift,0.4802324870326882,13404
2026-07-31,-1,2.0,obi,0.49106471486341663,13404
2026-07-31,-1,2.0,ofi,0.48267098375588224,13404
2026-07-31,-1,2.0,aggr,0.5467403279806252,13404
