dt,t0,twap_id,state_side,sz,state_minutes,state_randomize,state_reduceOnly,state_user,spread_bp_day,bp_end,bp_post30,reversal,mae,mfe,bp_5m,bp_15m,bp_30m
2026-07-07,1783426275220865204,2010937,A,194.3,75,false,true,0xcac013d36b73330a0fddccf9282f9aae5504088c,2.3214167274649786,129.96153531385502,202.14420165316272,72.1826663393077,-22.99697192896355,142.97405679679187,14.07643833374217,9.902610688271585,-15.222194942303702
2026-07-07,1783426481852530141,2010943,B,8198.6,5,false,false,0xdbda971e6cd78ed5cf2fb463d38afba0b83c25af,2.3214167274649786,-8.355176933159125,-48.165137614679665,-39.809960681520536,-26.53997378768036,12.614678899083298,-8.355176933159125,-6.63499344692009,10.648754914810432
2026-07-07,1783430163735268943,2011053,A,204.5,90,true,true,0xe0e4adefc6aaa58114982321a5357425c64458ae,2.3214167274649786,350.4590031425026,132.9583226796227,-217.50068046287987,-50.64293432089695,378.5023218218253,14.846462830230278,76.04688183040497,-36.1263928868949
2026-07-07,1783430404743111242,2011066,B,16.7,10,true,true,0x75f15ad634f336f63754254c0ea13d953cf6fc4e,2.3214167274649786,-110.01627117524171,-75.40905073798565,34.60722043725606,-110.01627117524171,2.973412734466052,-34.77241003361664,-104.56501449538803,15.858201250484871
2026-07-07,1783430705184917404,2011084,A,423.6,330,false,false,0x6e28520e5e4c821f55086805bfe8354d1b6df5f5,2.3214167274649786,181.51678408620086,181.51678408620086,0.0,-99.12971404890226,331.3717364276836,74.18151678408758,-7.708246995441481,71.36344799005379
2026-07-07,1783431109551021537,2011109,B,3297.5,30,true,false,0x261af68f656dc79e88bd748564c74304baab714a,2.3214167274649786,-14.664092856018218,-194.5270622933992,-179.862969437381,-116.64995899024922,95.02663562628966,-59.56769922868532,73.0719203333785,-14.664092856018218
2026-07-07,1783431130256049039,2011111,B,500.0,5,false,true,0xd9069b019738add3ca541c741a83b885101da7db,2.3214167274649786,-12.41958319878722,-54.14938274671543,-41.72979954792821,-117.57205428185813,0.0,-12.41958319878722,31.876930210221754,-12.585177641438738
2026-07-07,1783431800588085398,2011189,B,329.4,5,false,false,0xed7ead2764b7cf13c420f5b178f6d450c6a481a6,2.3214167274649786,5.3473736168818675,-230.5952038172021,-235.94257743408397,-29.122619390400395,22.04763275883259,5.3473736168818675,-140.5125251943573,-213.48360824318235
2026-07-07,1783432529669519784,2011234,A,92.8,30,false,false,0x6e28520e5e4c821f55086805bfe8354d1b6df5f5,2.3214167274649786,152.6347465561062,77.32044937809323,-75.31429717801296,-113.59836832954385,152.6347465561062,-46.30867995185195,21.315367125852582,152.6347465561062
2026-07-07,1783433383178270426,2011295,B,834.2,5,false,false,0x347125ab96e098a9ff7e26405a75aa227e119c15,2.3214167274649786,-105.66377885722788,-267.41449246331814,-161.75071360609024,-105.66377885722788,0.0,-105.66377885722788,-163.50343031699134,-208.74021399836295
2026-07-07,1783433814195941435,2011327,B,168.6,5,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,7.845254464624585,-31.80280573294114,-39.64806019756573,-1.0122908986609502,45.80616316442132,7.845254464624585,-12.316205933713409,-83.1765688399988
2026-07-07,1783433817127367943,2011328,B,168.7,8,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,-72.65065318162733,-22.250316055626442,50.40033712600089,-72.65065318162733,34.808259587020274,-1.7699115044256253,-21.323219553309734,-90.68689422671805
2026-07-07,1783433827151604800,2011330,B,168.6,11,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,-51.58897412121721,3.6247155019819566,55.21368962319917,-89.43774761864698,47.79566720054085,9.946893703112192,-28.070471213015313,-96.94006575065362
2026-07-07,1783433835509934167,2011331,B,168.6,15,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,-41.332422333003606,15.098986933894665,56.43140926689827,-79.79688066739321,48.33362856492052,13.49630116995959,-41.332422333003606,-75.15752714021828
2026-07-07,1783433845013636275,2011333,B,168.7,18,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,-78.48989158109609,29.17024971757165,107.66014129866774,-83.54831638761051,37.68526480853795,-0.08430708010931376,-45.69443741885504,-79.67019070261539
2026-07-07,1783434398453023423,2011372,B,44.5,90,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,2.3214167274649786,156.79842266735687,302.03880442265074,145.24038175529387,-89.23487468873947,217.81807983546787,63.22928263659211,-80.48135840974967,58.55507491480117
2026-07-07,1783434714188164163,2011391,B,168.9,5,false,false,0x96a27a8e80a8d9c42a08d033be8ed3e4c4d84cc0,2.3214167274649786,-81.3365203510219,33.78463981350998,115.12116016453189,-85.30621552910844,0.0,-81.3365203510219,-70.9477436083672,20.69309188577506
2026-07-07,1783435407757944280,2011446,B,170.6,10,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,140.48422221273339,125.02668773218373,-15.457534480549654,-27.413638498654525,140.48422221273339,90.09778385071998,150.64691062812275,261.5824757675389
2026-07-07,1783435415165824889,2011447,B,170.6,15,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,146.1112391291386,107.87652234768075,-38.23471678145785,-38.234716781454516,146.1112391291386,80.99273711071886,146.1112391291386,258.68175572453913
2026-07-07,1783435422045964344,2011448,B,170.7,20,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,136.74060282022228,135.97191735777113,-0.7686854624511454,-40.65492001400717,174.49159997608544,89.42374213164905,166.97556434324358,260.3281432829707
2026-07-07,1783435429914522290,2011450,B,170.9,5,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,84.10759618096897,185.1392818373765,101.03168565640753,-24.104006222592787,84.79139777593625,84.10759618096897,167.27496516885765,278.30724915165916
2026-07-07,1783435431885138277,2011451,B,170.9,5,true,false,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,91.48270378413592,187.75328739248698,96.27058360835106,-22.913424873034494,92.0811887621631,91.48270378413592,167.91778526359158,283.16889246080115
2026-07-07,1783435520270038100,2011458,B,500.0,150,false,false,0xdf36b093cbc06522b68105c3d9141db188e980b6,2.3214167274649786,309.44486224106174,309.44486224106174,0.0,0.0,373.4532029807891,86.65481643535867,171.4295480959871,229.45580091611407
2026-07-07,1783435729675264576,2011479,B,32.8,30,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,2.3214167274649786,98.48793056685511,107.72647138594937,9.238540819094254,-3.9835909953889193,192.82275562788163,56.70260374287972,75.51871440195201,98.48793056685511
2026-07-07,1783435984698315512,2011508,B,24.9,5,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,2.3214167274649786,-15.318575877452112,-12.456863900345283,2.861711977106829,-40.90564767275539,0.0,-15.318575877452112,48.48076761215347,-2.5250399797993595
2026-07-07,1783436638297553431,2011567,B,5000.0,30,false,false,0x196283bce3e38d98f9f4c424a1a148b248eaa4f9,2.3214167274649786,-14.134394534700556,126.70475100749812,140.83914554219868,-44.84304932735439,119.13275393533596,66.38117433261259,27.343322760582378,-14.134394534700556
2026-07-07,1783437293961384621,2011639,B,233.7,5,false,false,0xdbda971e6cd78ed5cf2fb463d38afba0b83c25af,2.3214167274649786,-77.12919139558849,-71.53649028789899,5.592701107689507,-77.12919139558849,0.0,-77.12919139558849,-107.3464720072792,-89.90058347732477
2026-07-07,1783438385166497170,2011738,B,443.4,150,false,false,0xdf36b093cbc06522b68105c3d9141db188e980b6,2.3214167274649786,263.43519494204327,263.43519494204327,0.0,-58.41938883034747,297.82929399367663,-14.162276080085245,40.969441517386684,135.8904109589032
2026-07-07,1783438855267821784,2011769,A,834.1,5,false,true,0x347125ab96e098a9ff7e26405a75aa227e119c15,2.3214167274649786,-91.62037664273149,-194.16406990922619,-102.5436932664947,-91.62037664273149,-0.0,-91.62037664273149,-114.65248611299384,-164.27313372171736
2026-07-07,1783438855267821784,2011769,A,834.1,5,false,true,0x347125ab96e098a9ff7e26405a75aa227e119c15,2.3214167274649786,-91.62037664273149,-194.16406990922619,-102.5436932664947,-91.62037664273149,-0.0,-91.62037664273149,-114.65248611299384,-164.27313372171736
2026-07-07,1783439539913205960,2011821,A,994.4,750,true,true,0xfc079a49e371976f559bea0cd1c1f87a5f5b9464,2.3214167274649786,-278.1860789369817,-278.1860789369817,0.0,-288.3492780768893,-0.0,-36.28514073091171,-99.28017672207633,-179.74583602812234
2026-07-07,1783441816195194042,2011966,A,599.0,5,false,false,0xe86351e0f69bd808def36e7bb2f9107443838bb8,2.3214167274649786,10.169491525422458,-9.342703596528779,-19.512195121951237,-19.2641587432818,13.476643241007169,10.169491525422458,30.343116990491083,16.03968582058579
2026-07-07,1783443325389446711,2012044,A,120.4,30,false,true,0x78850e3937405116eed226660bd8fd695a16b596,2.3214167274649786,-95.4529245416036,-135.922974216931,-40.47004967532742,-132.60575703042844,14.346964331621859,-19.820372689351995,-78.61804732010481,-95.4529245416036
2026-07-07,1783446128811395388,2012161,A,264.2,10,true,true,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,0.8991335622032803,54.43845022069627,53.539316658492986,-13.160045774072149,33.921857119503244,24.276606179499673,0.9808729769500424,37.43665195357182
2026-07-07,1783446138889999085,2012162,A,264.2,8,true,true,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,6.865717998807419,54.84400925237276,47.97829125356534,-13.241027569126373,33.1843036608992,27.626341471389537,10.053372783968006,32.04001732776574
2026-07-07,1783447250876815746,2012197,A,183.9,5,true,true,0xcfa398137213645256b62e2eee83c53f4203d313,2.3214167274649786,12.195720857137715,76.85759654263657,64.66187568549886,-8.430598981779003,37.32381685137787,12.195720857137715,26.355853127506546,70.1458575474323
2026-07-07,1783447633219172914,2012213,B,109.8,5,false,true,0x6e28520e5e4c821f55086805bfe8354d1b6df5f5,2.3214167274649786,-0.08204455019034107,-108.6269844525567,-108.54493990236635,-15.424375435860727,4.840628461255658,-0.08204455019034107,-17.065266439676428,-56.03642778028384
2026-07-07,1783451250496928453,2012338,B,30.4,30,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,2.3214167274649786,-5.094924286084268,167.7984080449679,172.8933323310522,-75.0874907080279,45.60374852790039,-31.40477920602791,-43.18157140828838,-5.094924286084268
2026-07-07,1783451993984861886,2012372,A,1304.3,65,false,false,0x6e28520e5e4c821f55086805bfe8354d1b6df5f5,2.3214167274649786,-173.1961183940167,-218.3193686099849,-45.1232502159682,-222.3452348002586,35.56181801407266,23.903580504742727,-85.1302954818034,-89.57552273356262
2026-07-07,1783454008912947153,2012467,B,3000.0,7,false,false,0x8bcf7a888c66f635ac4a2caf42a8dd12a3b20b14,2.3214167274649786,81.66690205787307,78.34373208603695,-3.3231699718361227,0.0,81.66690205787307,42.868892636687136,122.54189271145854,73.19281862969262
2026-07-07,1783457975252730570,2012569,B,2460.7,90,false,false,0x6f97b7de6be7b7771e975e46bae96c35e332e172,2.3214167274649786,-125.15890916547146,-115.31679311051923,9.842116054952228,-165.5115849907729,12.794750871436555,-2.214476112365471,11.154398195611925,-96.69879023990191
2026-07-07,1783458197437891972,2012573,B,250.0,5,false,false,0xec878184c54b89d25c7ef830a2b06d3513ddb5aa,2.3214167274649786,-3.2813243425056093,-93.92790930419449,-90.64658496168887,-5.250118948008087,9.02364194188765,-3.2813243425056093,-32.321044773669925,-118.61987498154258
2026-07-07,1783458404050300915,2012577,B,323.5,30,false,false,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,2.3214167274649786,-96.51685762121942,-130.7409474409893,-34.22408981976987,-133.77761728111338,21.83119398575295,-1.2310823676175975,-72.30557105807445,-96.51685762121942
2026-07-07,1783459087573203459,2012600,B,1644.7,15,false,false,0x347125ab96e098a9ff7e26405a75aa227e119c15,2.3214167274649786,-93.17893975031578,-99.84045265391428,-6.661512903598506,-104.85714755662289,0.0,-49.01557642646881,-93.17893975031578,-76.56627794134563
2026-07-07,1783460588000189415,2012684,A,920.2,75,false,false,0x6e28520e5e4c821f55086805bfe8354d1b6df5f5,2.3214167274649786,28.3260309598532,155.7931702792015,127.46713931934829,-0.0,76.52997838276664,5.549251679268785,43.648591566792796,26.669537921266695
2026-07-07,1783461421614380116,2012709,A,323.4,30,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,2.3214167274649786,-18.22205950875233,-7.987752113425284,10.234307395327047,-47.67689542701348,22.54875857019112,-3.6610530519887163,-20.71823204419898,-18.22205950875233
2026-07-07,1783464105437840850,2012814,A,1000.0,5,false,false,0xe86351e0f69bd808def36e7bb2f9107443838bb8,2.3214167274649786,21.424478712538388,128.04862858424082,106.62414987170243,-0.4152030758231007,21.424478712538388,21.424478712538388,8.802305207477046,127.88254735391024
2026-07-07,1783465951832357217,2012886,A,2521.0,75,false,false,0x6e28520e5e4c821f55086805bfe8354d1b6df5f5,2.3214167274649786,NaN,NaN,NaN,-21.935722450077133,59.7559335708997,8.908760841793706,3.2777516304716148,35.298863712768245
2026-07-07,1783465988291113882,2012887,A,37.3,30,false,false,0x346c61a4056192451b6db84c66cf59945470fd19,2.3214167274649786,30.175928182971656,NaN,NaN,-21.266044095522574,32.529482470223805,12.440215518327857,9.330161638745338,30.175928182971656
2026-07-07,1783466890933028890,2012918,A,37.3,30,false,false,0x6915ca9e8952168e59ea0b8328351ac249dd8ffe,2.3214167274649786,44.333773586493486,NaN,NaN,-27.172312843335433,45.67977050752403,-13.123469980063085,23.554946118060638,44.333773586493486
2026-07-08,1783472676448560393,2013139,A,25.0,10,false,true,0xec878184c54b89d25c7ef830a2b06d3513ddb5aa,2.431906614786496,-46.87400012798548,188.29589812503934,235.16989825302483,-60.79221859602191,71.43085685032302,36.55532091892177,44.23433800473497,182.6966148333009
2026-07-08,1783473699798856777,2013168,A,50.0,10,false,true,0xec878184c54b89d25c7ef830a2b06d3513ddb5aa,2.431906614786496,35.74591417760398,242.73407938169345,206.98816520408946,-35.343370099025776,35.74591417760398,-20.44923919169106,130.58529909025117,103.53433700990288
2026-07-08,1783474089548525672,2013176,B,232.3,30,false,false,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,2.431906614786496,-175.00342275447167,-144.56104180592732,30.442380948544354,-225.74072433538262,18.442606447663934,-70.87115141460542,-110.0918908906423,-175.00342275447167
2026-07-08,1783474682460322148,2013215,A,72.3,5,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,2.431906614786496,-30.98455677368328,99.82095994898631,130.8055167226696,-30.98455677368328,34.90872227536301,-30.98455677368328,-25.425322312968568,106.03422199331192
2026-07-08,1783477196408886313,2013378,A,50.0,30,false,true,0x78850e3937405116eed226660bd8fd695a16b596,2.431906614786496,-20.001803441294097,-94.352769512005,-74.3509660707109,-47.46329587093756,67.05522629089633,-13.033962078548011,20.73957487970235,-20.001803441294097
2026-07-08,1783479019520227742,2013464,B,30.0,30,false,false,0x78850e3937405116eed226660bd8fd695a16b596,2.431906614786496,71.8241535302644,28.22247490653851,-43.60167862372589,-53.00917025923724,112.88989962615403,-0.49082565054869853,42.04739739698926,71.8241535302644
2026-07-08,1783479102360945250,2013469,B,30.0,30,false,false,0x78850e3937405116eed226660bd8fd695a16b596,2.431906614786496,102.39887189073204,32.95784347484121,-69.44102841589083,-30.908226343318024,137.81625592339532,4.3451883188239115,64.3579779297232,102.39887189073204
2026-07-08,1783479409074595534,2013475,A,1856.8,30,false,false,0x78850e3937405116eed226660bd8fd695a16b596,2.431906614786496,-145.57304033142816,-14.8193027558996,130.75373757552856,-145.57304033142816,7.450588678380443,-49.20663511765344,-109.95758895675279,-145.57304033142816
2026-07-08,1783480396653266024,2013508,B,150.0,330,true,false,0x4711279f31b2a42bbaa898eb64ee373b462d0445,2.431906614786496,-259.1005728938456,-259.1005728938456,0.0,-422.042618108639,79.36121524903861,-13.30801564503381,65.89090673028375,-36.840482334421495
2026-07-08,1783481007338407208,2013524,B,48.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,2.431906614786496,-11.879843864909256,-137.3859494581342,-125.50610559322494,-11.879843864909256,33.780780513823494,33.6999652494363,-25.456808281948405,-115.48501280921997
2026-07-08,1783482301784244773,2013542,B,40694.0,5,false,false,0xdbda971e6cd78ed5cf2fb463d38afba0b83c25af,2.431906614786496,-31.320674899528722,-200.6963765640002,-169.37570166447148,-36.28317144205306,7.159011405606375,-31.320674899528722,-52.228242299995344,-172.79250256259982
2026-07-08,1783482417528130138,2013548,A,3355.9,5,false,true,0xdbda971e6cd78ed5cf2fb463d38afba0b83c25af,2.431906614786496,37.70051298754073,172.13581955866863,134.4353065711279,-1.2213989088816213,40.143310805309525,37.70051298754073,63.51274326194978,185.81548733816456
2026-07-08,1783482690085082866,2013555,A,4085.1,5,false,false,0xdbda971e6cd78ed5cf2fb463d38afba0b83c25af,2.431906614786496,6.536054510694056,107.19129397539162,100.65523946469756,-17.647347178875172,7.353061324532062,6.536054510694056,71.56979689210696,152.94367555025335
2026-07-08,1783483297878387166,2013564,A,20364.5,30,false,true,0xdbda971e6cd78ed5cf2fb463d38afba0b83c25af,2.431906614786496,166.09524434455957,171.83680834659376,5.741564002034181,-18.537049492282076,166.09524434455957,32.80893715448152,112.69869912564178,166.09524434455957
2026-07-08,1783486367359569810,2013648,B,500.0,45,false,false,0xdf36b093cbc06522b68105c3d9141db188e980b6,2.431906614786496,-69.57866254348689,-66.38543890018833,3.193223643298552,-103.5276718038347,136.21619804708996,22.35256550310094,127.9810423354233,-17.310633434733937
2026-07-08,1783493090758593470,2013782,B,251.0,330,false,false,0xdf36b093cbc06522b68105c3d9141db188e980b6,2.431906614786496,-255.4940603600464,-255.4940603600464,0.0,-328.4923633200587,99.6051610482418,29.6768801753311,6.054765782899096,24.90129026206045
